Transcription Factor ID,Transcription Factor Name,Deficit,No. Search Sites,Mean Sites Per Search Gene,No. Background Sites,Mean Sites Per Background Gene,Site Representation,Mann-Whitney U,Site P-Value,Total No. Search Genes,No. Transcription Factor Search Genes,Total No. Background Genes,No. Transcription Factor Background Genes,Gene Representation,Gene P-Value,Average Log2 Proportion Bound,Log2 Enrichment,Significance Score
MA1639.1,MEIS1(var.2),0.13,21,0.8,1802,0.5,Up,48768.5,0.110251715384988,25,14,3292,1292,Up,0.101224928821924,-1.081731753392752,0.534574813097656,0.994712519941191
MA0661.1,MEOX1,0,2,0.1,5,0,Up,44379.5,0.498406810126773,25,2,3292,5,Up,0.001119310101203,-6.288016676795356,5.875038859422445,2.951049576935431
MA0814.2,TFAP2C(var.2),0.12,21,0.8,2522,0.8,Up,43114,0.680550199947068,25,15,3292,1671,Up,0.424205006329061,-0.848134558555547,0.259811053941853,0.372424210387453
MA0809.2,TEAD4,0.09,10,0.4,1790,0.5,Down,45895,0.319885968111544,25,7,3292,1356,Down,0.222834600645735,-1.522414569612494,-0.486240353500966,-0.652017373180517
MA0503.1,Nkx2-5(var.2),0.13,98,3.9,10802,3.3,Up,47108,0.211674987844273,25,23,3292,3140,Down,0.324625559615507,-0.093012830718797,-0.049647319150122,-0.488617288690427
MA1536.1,NR2C2(var.2),0.02,56,2.2,6843,2.1,Up,45324,0.381577297198614,25,24,3292,2777,Up,0.16181013626758,-0.151556013361855,0.187681031011135,0.790994276375212
MA1558.1,SNAI1,0.14,72,2.9,8831,2.7,Up,43341.5,0.645944670789913,25,25,3292,2995,Up,0.161652734759598,-0.068193303489374,0.136386606978748,0.791416943814835
MA1470.1,BACH2(var.2),0.13,0,0,17,0,Down,41312.5,0.972825475437457,25,0,3292,13,Down,0.999999999991397,-6.801252782475951,2.257654881008912,0.000000000003736
MA0506.1,NRF1,0.07,2,0.1,796,0.2,Down,46276,0.282571273821158,25,1,3292,555,Down,0.10623194948884,-3.327393732502562,-1.520138217495555,-0.973744848603397
MA0694.1,ZBTB7B,0.15,44,1.8,6181,1.9,Down,46323,0.278181414985568,25,14,3292,2567,Down,0.013972944538022,-0.586631755391121,-0.455625182905604,-1.8547120647617
MA0491.2,JUND,0.08,1,0,843,0.3,Down,46644.5,0.249399323905476,25,1,3292,562,Down,0.106252569176448,-3.318360640144908,-1.538204402210862,-0.973660559953749
MA0076.2,ELK4,0.09,6,0.2,1952,0.6,Down,49594,0.076708489696714,25,5,3292,1285,Down,0.062978598266747,-1.784923776822209,-0.856139893023978,-1.20080700981239
MA0083.3,SRF,0.08,0,0,14,0,Down,41262.5,0.981184973131731,25,0,3292,9,Down,0.999999999991105,-7.054732776835893,2.764614869728796,0.000000000003863
MA1100.2,ASCL1,0.08,119,4.8,13451,4.1,Up,45779.5,0.331807274488024,25,23,3292,2760,Up,0.411726047596326,-0.186045164822898,0.136417349058079,0.385391656758866
MA0708.1,MSX2,0,2,0.1,166,0.1,Up,42378.5,0.796769729196269,25,2,3292,165,Up,0.36110801990706,-3.832388782710396,0.963783071252526,0.442362866148903
MA1489.1,FOXN3,0,3,0.1,232,0.1,Up,43298,0.652505467882958,25,3,3292,222,Up,0.238290889785232,-3.376188309602004,1.022235779376225,0.622892561059475
MA0873.1,HOXD12,0.15,21,0.8,2236,0.7,Up,46129,0.29660312510666,25,15,3292,1505,Up,0.1637246359458,-0.92358488200191,0.410711700834579,0.785885966584951
MA0899.1,HOXA10,0.03,11,0.4,775,0.2,Up,49236.5,0.090043289039005,25,10,3292,655,Up,0.020879422143233,-1.804311837057429,1.048407835729387,1.680281524993435
MA0702.2,LMX1A,0.03,6,0.2,1604,0.5,Down,46643.5,0.249485495332608,25,3,3292,862,Down,0.166903250794472,-2.398828749252437,-0.932483341322908,-0.777535204433085
MA0087.1,Sox5,0.13,49,2,7240,2.2,Down,45380.5,0.375166213461173,25,19,3292,2674,Down,0.449504668770748,-0.343468679953486,-0.087108886311522,-0.347265793116863
MA0867.2,SOX4,0.03,18,0.7,1835,0.6,Up,47393,0.190630123127271,25,15,3292,1367,Up,0.06873960395431,-0.992935819524289,0.549413575879337,1.162792974394795
MA1127.1,FOSB::JUN,0.02,2,0.1,14,0,Up,44313,0.507293225372981,25,2,3292,10,Up,0.003437423678188,-5.821573774724626,4.942153055280984,2.463766935782751
MA1623.1,Stat2,0.02,3,0.1,147,0,Up,44294.5,0.509780099112549,25,3,3292,143,Up,0.094786257478549,-3.69256560919104,1.654990378554298,1.023254623989652
MA1559.1,SNAI3,0.01,3,0.1,80,0,Up,43482,0.62494356001621,25,2,3292,80,Up,0.125725710910025,-4.352274047056697,2.003553599945127,0.900575900002695
MA1593.1,ZNF317,0.13,24,1,2086,0.6,Up,47195.5,0.205042507200223,25,14,3292,1493,Up,0.317621766410492,-0.977465274838505,0.326041855989163,0.498089743310259
MA0135.1,Lhx3,0.12,5,0.2,1310,0.4,Down,45953,0.314006498566518,25,3,3292,778,Down,0.236884450454313,-2.472742457989366,-0.784655923849051,-0.625463446257082
MA1140.2,JUNB(var.2),0.03,2,0.1,18,0,Up,44263,0.514029141118256,25,2,3292,14,Up,0.006135500670377,-5.588741988550218,4.476489482932172,2.212149992104067
MA0795.1,SMAD3,0.01,1,0,13,0,Up,42669.5,0.750081341469453,25,1,3292,10,Up,0.079967641071025,-6.190056571807729,4.205187461114777,1.09708571484865
MA0137.3,STAT1,0.15,24,1,4748,1.4,Down,50734.5,0.044516512911,25,12,3292,2367,Down,0.01278930514124,-0.75219408349245,-0.552750137408642,-1.89315305063649
MA0714.1,PITX3,0.1,16,0.6,2955,0.9,Down,47248,0.201136254741747,25,10,3292,1845,Down,0.155548156841199,-1.057639811045502,-0.444936216294467,-0.808135130671891
MA0603.1,Arntl,0.02,0,0,544,0.2,Down,45825,0.327077147461783,25,0,3292,374,Down,0.104191733690686,-4.404285579328311,-2.53627952528637,-0.982166735498378
MA1503.1,HOXB9,0.09,9,0.4,532,0.2,Up,46752,0.240256956522589,25,7,3292,481,Up,0.081466027017103,-2.269555241831697,1.00804099093744,1.089023463100454
MA0114.4,HNF4A,0.12,2,0.1,679,0.2,Down,45451,0.367260505732005,25,2,3292,602,Down,0.294617866125937,-2.900323770555343,-0.90034695305758,-0.530740920342545
MA1504.1,HOXC4,0.08,101,4,15064,4.6,Down,45355,0.378051428944726,25,19,3292,2974,Down,0.029641537479457,-0.26677969265156,-0.240486860915375,-1.52809927365064
MA0788.1,POU3F3,0.15,18,0.7,1560,0.5,Up,49044,0.097961885168336,25,13,3292,1114,Up,0.087220926313276,-1.240162331846076,0.645248984076097,1.059379305296071
MA0497.1,MEF2C,0.03,5,0.2,63,0,Up,48592.5,0.118720192431286,25,5,3292,63,Up,1.206816223930729E-4,-3.954638380852955,3.483289315037513,3.918358859985093
MA0789.1,POU3F4,0,1,0,95,0,Up,41644.5,0.917437730193308,25,1,3292,92,Up,0.510108051930907,-4.620524552938952,1.066123423377225,0.292337821182472
MA1568.1,TCF21(var.2),0.15,4,0.2,1845,0.6,Down,47926.5,0.155446259723271,25,2,3292,799,Down,0.061519110119985,-2.696255374373839,-1.308483745420588,-1.210989955273842
MA0670.1,NFIA,0,1,0,57,0,Up,42083.5,0.844853445516416,25,1,3292,57,Up,0.357653017102188,-4.963470257724921,1.752014832949161,0.446538106967084
MA1144.1,FOSL2::JUND,0.04,0,0,402,0.1,Down,44687.5,0.458351205927517,25,0,3292,283,Down,0.265889614871723,-4.605094071086572,-2.134662541769848,-0.57529862503016
MA0611.1,Dux,0.11,50,2,6875,2.1,Down,42115,0.839688046037317,25,19,3292,2682,Down,0.444112402543897,-0.34131419630462,-0.091417853609255,-0.352507098294092
MA1418.1,IRF3,0.11,1,0,18,0,Up,42571,0.76579200601904,25,1,3292,18,Up,0.134230898456741,-5.781488600382634,3.388051518264588,0.872147502910038
MA1644.1,NFYC,0.12,32,1.3,3396,1,Up,48393,0.128926976738585,25,19,3292,1991,Up,0.14986870121979,-0.556175541944469,0.338304837670443,0.82428905632327
MA0643.1,Esrrg,0.04,15,0.6,707,0.2,Up,49072.5,0.096755598560434,25,9,3292,633,Up,0.042698989940182,-1.901132372265489,0.953269087475157,1.369582398244146
MA1567.1,TBX6,0.08,46,1.8,5881,1.8,Up,41473,0.946016212819369,25,18,3292,2693,Down,0.198710423328215,-0.376336675823663,-0.173270601037765,-0.701779351434731
MA1500.1,HOXB6,0.15,271,10.8,36030,10.9,Down,41953.5,0.866239228137161,25,23,3292,3213,Down,0.123211277506865,-0.076437229200558,-0.0827985221866,-0.909349539453665
MA0849.1,FOXO6,0.15,43,1.7,5424,1.6,Up,42104,0.841491063846373,25,21,3292,2468,Up,0.361516548715474,-0.330854691336089,0.169388208133382,0.441871817729575
MA0154.4,EBF1,0.05,2,0.1,94,0,Up,43301.5,0.651976583247322,25,2,3292,91,Up,0.154170933410706,-4.259882566971983,1.818770639775702,0.811997498199745
MA0855.1,RXRB,0.13,1,0,28,0,Up,42446,0.785868154094911,25,1,3292,28,Up,0.197748990807693,-5.469770276114738,2.764614869728796,0.703885724203326
MA0119.1,NFIC::TLX1,0.13,2,0.1,344,0.1,Down,41282,0.977924472618449,25,2,3292,246,Up,0.710332746298449,-3.54501056792505,0.389026641681832,0.148538163915995
MA0808.1,TEAD3,0.1,58,2.3,8590,2.6,Down,46443,0.267184692325889,25,18,3292,3000,Down,0.005211313074575,-0.298476243482451,-0.328991465720189,-2.283052835396656
MA1151.1,RORC,0.07,1,0,555,0.2,Down,45875.5,0.32187875558553,25,1,3292,508,Down,0.161213064303224,-3.391163301268358,-1.392599079963963,-0.79259976696703
MA0160.1,NR4A2,0.08,52,2.1,4688,1.4,Up,51310.5,0.033176476058101,25,22,3292,2423,Up,0.114965844091495,-0.311331801809649,0.261519112335656,0.939431167697611
MA0681.2,PHOX2B,0.14,6,0.2,913,0.3,Down,43034.5,0.692808277041279,25,4,3292,705,Down,0.630326263515414,-2.362482896537898,-0.280034887982571,-0.200434596948334
MA1517.1,KLF6,0.12,65,2.6,13100,4,Down,52041,0.02242592174939,25,19,3292,2963,Down,0.034274316923528,-0.269452253042756,-0.235141740132982,-1.465031191806101
MA0662.1,MIXL1,0.13,272,10.9,33741,10.2,Up,41654.5,0.915774272895228,25,23,3292,3212,Down,0.125725710910025,-0.076661738234566,-0.082349504118584,-0.900575900002695
MA0018.4,CREB1,0.07,6,0.2,509,0.2,Up,43458,0.628510060194191,25,4,3292,346,Up,0.327970001323736,-2.875378261767923,0.74575584247748,0.484165878408383
MA0486.2,HSF1,0.11,2,0.1,128,0,Up,42899.5,0.713807813138209,25,2,3292,123,Up,0.242361751842454,-4.043548870321666,1.386103246475066,0.615535916990985
MA1505.1,HOXC8,0.1,152,6.1,22418,6.8,Down,44410.5,0.494292739442238,25,20,3292,2811,Down,0.399397591418492,-0.271358365478242,-0.087029943750339,-0.398594558485878
MA0614.1,Foxj2,0.06,19,0.8,2541,0.8,Down,45778,0.331963961856102,25,9,3292,1645,Down,0.227799015558715,-1.212577621273719,-0.423840414508382,-0.642448157071411
MA0101.1,REL,0.03,9,0.4,833,0.3,Up,46476.5,0.264168886359119,25,9,3292,723,Up,0.094942908190692,-1.805308173570031,0.761620690084242,1.022537469564928
MA0093.3,USF1,0.15,23,0.9,2600,0.8,Up,46656.5,0.248366889126427,25,17,3292,1643,Up,0.106433149784977,-0.772777154545048,0.459269659037037,0.972923085138316
MA0520.1,Stat6,0.09,21,0.8,2155,0.7,Up,45278,0.386846272341768,25,11,3292,1148,Up,0.400144179559371,-1.334147984840218,0.37056919785147,0.397783495910174
MA1554.1,RFX7,0.07,24,1,1882,0.6,Up,51831.5,0.025145630845037,25,16,3292,1400,Up,0.040834606969236,-0.930636339841206,0.605210234456328,1.388971620114989
MA1480.1,DPRX,0.14,69,2.8,8818,2.7,Up,42384,0.795879935897178,25,25,3292,2898,Up,0.064463163282912,-0.091938477434682,0.183876954869365,1.190688386961972
MA0475.2,FLI1,0.09,1,0,890,0.3,Down,48477.5,0.124523525219532,25,1,3292,712,Down,0.027690893522445,-3.147842181227375,-1.879241320045929,-1.557663030328583
MA0666.1,MSX1,0.14,157,6.3,19234,5.8,Up,42598.5,0.761395764513027,25,22,3292,3113,Down,0.15471209985653,-0.130609203454213,-0.099926084375217,-0.810475719297222
MA0027.2,EN1,0.12,257,10.3,31936,9.7,Up,41162.5,0.997909250064471,25,23,3292,3214,Down,0.120710109337145,-0.076212790020016,-0.083247400547685,-0.918256356700615
MA0688.1,TBX2,0.1,28,1.1,4046,1.2,Down,44442,0.490130989728871,25,14,3292,2297,Down,0.187712486986466,-0.666781462905702,-0.295325767876444,-0.726506836334761
MA0009.2,TBXT,0.06,1,0,0,0,Up,42796,0.730056594392283,25,1,3292,0,Up,0.007536930961696,-8.386215283197108,8.597504883893539,2.122805462848389
MA0524.2,TFAP2C,0.06,23,0.9,1429,0.4,Up,49024,0.098815554059102,25,10,3292,708,Up,0.046271001126834,-1.748225800709297,0.936235763033123,1.334691103933081
MA1596.1,ZNF460,0,1,0,14,0,Up,42633,0.755891369151208,25,1,3292,13,Up,0.100688304412042,-6.008771532115373,3.842617381730068,0.997020972587389
MA0735.1,GLIS1,0.05,0,0,2,0,Down,41175,0.995818514484677,25,0,3292,2,Down,0.999999999988952,-8.017732486114005,4.690614288285018,0.000000000004798
MA0763.1,ETV3,0.14,5,0.2,1979,0.6,Down,51336,0.032737602084693,25,4,3292,1314,Down,0.013798740976605,-1.913584819527507,-1.177831042003352,-1.860160537646401
MA0736.1,GLIS2,0.12,3,0.1,678,0.2,Down,44577.5,0.472445779099977,25,2,3292,551,Down,0.415074360522618,-2.964123948318313,-0.772746597531639,-0.381874092512712
MA0912.2,HOXD3,0.08,10,0.4,2373,0.7,Down,46791.5,0.236957744335812,25,6,3292,1219,Down,0.215105080717258,-1.702439653089048,-0.539091941482711,-0.667349331586455
MA0742.1,Klf12,0.14,16,0.6,2893,0.9,Down,46215,0.288338431449034,25,9,3292,1690,Down,0.159729715351465,-1.193115626389205,-0.46276440427741,-0.796614282279285
MA0837.1,CEBPE,0.13,14,0.6,2929,0.9,Down,49577,0.077303911081421,25,9,3292,1768,Down,0.10578201495574,-1.160577524985434,-0.527840607084952,-0.975588164715176
MA0750.2,ZBTB7A,0.15,53,2.1,8533,2.6,Down,45223,0.393204076251299,25,20,3292,2940,Down,0.180880538060389,-0.238997643667678,-0.151751387371467,-0.742608158776858
MA1464.1,ARNT2,0.04,2,0.1,1086,0.3,Down,46271,0.283041028570997,25,2,3292,648,Down,0.204366005041036,-2.847251103988155,-1.006492286191956,-0.689591344598752
MA0853.1,Alx4,0.09,4,0.2,2170,0.7,Down,48834,0.10722473642782,25,2,3292,866,Down,0.03899983712333,-2.63820451653392,-1.424585461100426,-1.408937206732132
MA0632.2,TCFL5,0.1,33,1.3,8198,2.5,Down,51480.5,0.030343439190951,25,10,3292,2090,Down,0.020672964642715,-0.967721658146237,-0.624772522092996,-1.68459723814545
MA1601.1,ZNF75D,0.05,15,0.6,1370,0.4,Up,46971,0.222368736153383,25,12,3292,1098,Up,0.137693726731412,-1.306108861458686,0.555079418523829,0.861085845567278
MA0754.1,CUX1,0.05,2,0.1,735,0.2,Down,45416.5,0.371116202274801,25,2,3292,595,Down,0.293630911174517,-2.908753637181948,-0.88348721980437,-0.53219822721005
MA1561.1,SOX12,0.14,7,0.3,1513,0.5,Down,47452.5,0.186437927485171,25,5,3292,1204,Down,0.097440550656598,-1.831871385119802,-0.762244676428792,-1.011260270416799
MA0697.1,ZIC3,0.13,2,0.1,723,0.2,Down,45404.5,0.372463181193624,25,2,3292,595,Down,0.293630911174517,-2.908753637181948,-0.88348721980437,-0.53219822721005
MA0622.1,Mlxip,0,2,0.1,125,0,Up,42902.5,0.713338722570644,25,2,3292,123,Up,0.242361751842454,-4.043548870321666,1.386103246475066,0.615535916990985
MA0844.1,XBP1,0.08,0,0,143,0,Down,42862.5,0.719602110321111,25,0,3292,137,Down,0.623414126159864,-5.127052629351675,-1.090745425239641,-0.20522336111633
MA1121.1,TEAD2,0.03,2,0.1,904,0.3,Down,47871.5,0.158827757911287,25,2,3292,793,Down,0.06199240831108,-2.701689279696414,-1.297615934775438,-1.207661491638482
MA1555.1,RXRB(var.2),0.08,1,0,35,0,Up,42454.5,0.784498286711387,25,1,3292,27,Up,0.191604298641511,-5.495535426434778,2.816145170368878,0.71759475175358
MA0074.1,RXRA::VDR,0.11,1,0,22,0,Up,42521,0.773804437098641,25,1,3292,22,Up,0.160196928119925,-5.640288735032271,3.105651787563863,0.795345816050511
MA0084.1,SRY,0,2,0.1,40,0,Up,43942,0.558355614759891,25,2,3292,40,Up,0.039069335186272,-4.847807484671693,2.99462047517512,1.408163978777516
MA0874.1,Arx,0.1,4,0.2,1880,0.6,Down,48006.5,0.150625653985747,25,2,3292,807,Down,0.061065196507014,-2.689073261323361,-1.322847971521544,-1.214206241008635
MA0819.1,CLOCK,0.11,8,0.3,2268,0.7,Down,46231.5,0.286770689556784,25,4,3292,903,Down,0.262185698182432,-2.18404363740423,-0.636913406249906,-0.58139100208092
MA1125.1,ZNF384,0.02,91,3.6,15988,4.9,Down,46682.5,0.246140213903518,25,11,3292,1793,Down,0.319046184425466,-1.012634540550417,-0.27245769072813,-0.496146444876018
MA1649.1,ZBTB12,0.03,21,0.8,1667,0.5,Up,50629,0.046913691558958,25,15,3292,1289,Up,0.039860919065258,-1.035300349469642,0.634142635770042,1.399452692078865
MA1581.1,ZBTB6,0.13,23,0.9,4313,1.3,Down,49659.5,0.074449227761836,25,13,3292,2301,Down,0.077221205891656,-0.717073418864009,-0.400928841888037,-1.112263420686554
MA0761.2,ETV1,0.06,2,0.1,822,0.2,Down,46767.5,0.238958490613546,25,2,3292,705,Down,0.139433574000065,-2.786481349815373,-1.12803179453752,-0.855632640532458
MA0716.1,PRRX1,0.14,257,10.3,31936,9.7,Up,41162.5,0.997909250064471,25,23,3292,3214,Down,0.120710109337145,-0.076212790020016,-0.083247400547685,-0.918256356700615
MA0869.1,Sox11,0.13,0,0,8,0,Down,41250,0.983275206322924,25,0,3292,8,Down,0.99999999998718,-7.134965112932517,2.925079541922041,0.000000000005567
MA1571.1,TGIF2LX,0.15,0,0,429,0.1,Down,44300,0.509040092395327,25,0,3292,252,Down,0.254455719385461,-4.688626744738108,-1.967597194466776,-0.59438778307078
MA0883.1,Dmbx1,0.02,2,0.1,89,0,Up,43341,0.646019927258264,25,2,3292,88,Up,0.146281037749023,-4.283929711072506,1.866864927976746,0.834811967344961
MA0713.1,PHOX2A,0.11,9,0.4,1720,0.5,Down,45406.5,0.372238474562912,25,6,3292,1160,Down,0.296390729103958,-1.738211270814899,-0.467548706031009,-0.528135384909857
MA1126.1,FOS::JUN(var.2),0.04,2,0.1,20,0,Up,44238,0.517414462350031,25,2,3292,16,Up,0.007750941649066,-5.495535426434778,4.290076358701291,2.110645532570989
MA0139.1,CTCF,0.14,6,0.2,958,0.3,Down,44134,0.531620250149668,25,4,3292,808,Down,0.482832798445826,-2.264182051099699,-0.476636578858968,-0.31620323629584
MA1136.1,FOSB::JUNB(var.2),0.02,2,0.1,23,0,Up,44200.5,0.522513997651702,25,2,3292,19,Up,0.010492509341748,-5.37503137668288,4.049068259197496,1.979120635452881
MA1509.1,IRF6,0.13,0,0,539,0.2,Down,47237.5,0.201913130091096,25,0,3292,487,Down,0.040763693646353,-4.214067329239199,-2.916716025464592,-1.389726470947477
MA1479.1,DMRTC2,0.09,7,0.3,586,0.2,Up,44791,0.445307628636877,25,6,3292,500,Up,0.2571876866083,-2.344863545069144,0.74575584247748,0.589749827995411
MA0492.1,JUND(var.2),0.09,5,0.2,576,0.2,Up,43847.5,0.571750229353722,25,5,3292,415,Up,0.23544344866975,-2.599628390853865,0.773269335039334,0.6281133895116
MA1636.1,CEBPG(var.2),0.09,2,0.1,126,0,Up,42890,0.715293979688436,25,2,3292,124,Up,0.245190553777658,-4.037731520079965,1.374468545991663,0.610496265480141
MA0677.1,Nr2f6,0.14,2,0.1,95,0,Up,43266,0.657349059024588,25,2,3292,94,Up,0.162147763898961,-4.236611274003469,1.772228053838671,0.790089036093927
MA0767.1,GCM2,0.09,17,0.7,1017,0.3,Up,51602.5,0.02844072719151,25,12,3292,826,Up,0.017789670000762,-1.511332934024167,0.965527563654792,1.749832108024977
MA0471.2,E2F6,0.07,16,0.6,1451,0.4,Up,47508,0.182589332332624,25,12,3292,1055,Up,0.12985444635727,-1.334913006996746,0.61268770959995,0.886543175065357
MA0051.1,IRF2,0.06,1,0,49,0,Up,42207.5,0.824560465974434,25,1,3292,47,Up,0.306324108126731,-5.101287479031634,2.027649275562589,0.513818822278001
MA0468.1,DUX4,0.08,6,0.2,1278,0.4,Down,46553,0.257370298700617,25,4,3292,1000,Down,0.131703831980586,-2.110481306883659,-0.784038067291048,-0.880401588866519
MA1588.1,ZNF136,0.15,2,0.1,157,0,Up,42502.5,0.776775206280687,25,2,3292,155,Up,0.333087262753483,-3.877347101048704,1.053699707929141,0.477441974398712
MA1481.1,DRGX,0.03,73,2.9,8963,2.7,Up,42603.5,0.760597270059244,25,18,3292,2555,Down,0.475543942901362,-0.414274912743107,-0.097394127198879,-0.322809345650201
MA1533.1,NR1I2,0.14,4,0.2,287,0.1,Up,44283,0.51132920330304,25,4,3292,274,Up,0.151987073404542,-3.043402863333931,1.081805045609495,0.818193347501317
MA0111.1,Spz1,0.14,2,0.1,815,0.2,Down,46801,0.236169062277555,25,2,3292,708,Down,0.139535862172361,-2.783420464654996,-1.134153564858275,-0.855314159831545
MA1133.1,JUN::JUNB(var.2),0.02,2,0.1,21,0,Up,44202.5,0.52224137200675,25,2,3292,19,Up,0.010492509341748,-5.37503137668288,4.049068259197496,1.979120635452881
MA0865.1,E2F8,0.07,2,0.1,19,0,Up,44204.5,0.521968819492398,25,2,3292,19,Up,0.010492509341748,-5.37503137668288,4.049068259197496,1.979120635452881
MA0772.1,IRF7,0.15,10,0.4,1562,0.5,Down,42828.5,0.724940851297123,25,8,3292,1179,Down,0.835030945040029,-1.532985261312785,-0.103954478816742,-0.078297429892321
MA0595.1,SREBF1,0.13,21,0.8,3803,1.2,Down,48139,0.142893372849174,25,12,3292,2231,Down,0.050961815862998,-0.794869393044396,-0.467399518304749,-1.292755105687823
MA0671.1,NFIX,0,1,0,89,0,Up,41707.5,0.906964278253604,25,1,3292,87,Up,0.49068262302015,-4.660609727280944,1.146293772061209,0.309199321803248
MA1630.1,Znf281,0.11,6,0.2,2098,0.6,Down,51907.5,0.024127683395073,25,5,3292,1484,Down,0.014150489972827,-1.68110003524571,-1.063787376176977,-1.849228522061185
MA1604.1,Ebf2,0.06,6,0.2,457,0.1,Up,45781,0.331650634927674,25,6,3292,410,Up,0.118033432852611,-2.487857468598238,1.031743689535668,0.927994961788255
MA0060.3,NFYA,0.11,19,0.8,2159,0.7,Up,46027,0.30660896253157,25,14,3292,1445,Up,0.232394925884253,-1.001029589255376,0.373170484822904,0.63377335857313
MA1631.1,ASCL1(var.2),0.1,33,1.3,3122,0.9,Up,46220.5,0.28781521002593,25,17,3292,1875,Up,0.314250964849328,-0.677525251254468,0.268765852455878,0.502723380219266
MA1522.1,MAZ,0.13,28,1.1,4762,1.4,Down,47416.5,0.188966164690536,25,12,3292,2143,Down,0.091492785324042,-0.823892087761838,-0.409354128869867,-1.038613150933468
MA0863.1,MTF1,0.11,0,0,9,0,Down,41262.5,0.981184973131731,25,0,3292,9,Down,0.999999999991105,-7.054732776835893,2.764614869728796,0.000000000003863
MA0141.3,ESRRB,0.1,13,0.5,539,0.2,Up,48954.5,0.101828313470986,25,8,3292,498,Up,0.043119751400603,-2.154240265733419,1.138555530024524,1.365323751663102
MA1502.1,HOXB8,0.13,264,10.6,34007,10.3,Up,41172.5,0.996236659763109,25,23,3292,3204,Down,0.146281037748172,-0.078460330459366,-0.078752319668985,-0.834811967347489
MA0740.1,KLF14,0.07,0,0,503,0.2,Down,46250,0.285019774636175,25,0,3292,408,Down,0.06402827474784,-4.341600399484845,-2.661649884973302,-1.193628200152832
MA0105.4,NFKB1,0.14,0,0,262,0.1,Down,44012.5,0.548463180939074,25,0,3292,229,Down,0.412609649054152,-4.757521361850782,-1.829807960241427,-0.384460620080815
MA0680.1,PAX7,0.05,1,0,18,0,Up,42595,0.761954861912783,25,1,3292,16,Up,0.120960565755533,-5.864018223517882,3.553110764535084,0.917356190560365
MA0480.1,Foxo1,0.09,38,1.5,3559,1.1,Up,52662.5,0.015806187472511,25,23,3292,2109,Up,0.002651464071078,-0.380059421609192,0.524445862630668,2.576514253455171
MA0606.1,NFAT5,0.07,43,1.7,6015,1.8,Down,41393.5,0.959289824292134,25,23,3292,2698,Up,0.293519484325354,-0.202431121732548,0.16918926287738,0.532363064249009
MA1498.1,HOXA7,0.09,189,7.6,24536,7.5,Up,41535,0.935674668309691,25,22,3292,3145,Down,0.100857977010823,-0.123233161983974,-0.114678167315693,-0.99628974708158
MA1535.1,NR2C1,0.02,56,2.2,6840,2.1,Up,45338,0.379982477841094,25,24,3292,2777,Up,0.16181013626758,-0.151556013361855,0.187681031011135,0.790994276375212
MA0734.2,GLI2,0.15,2,0.1,440,0.1,Down,43044.5,0.691261869356513,25,2,3292,413,Down,0.761134789594671,-3.171860726528368,-0.357273041111531,-0.11853842707491
MA1511.1,KLF10,0.07,2,0.1,1493,0.5,Down,52017,0.022723933239182,25,2,3292,1110,Down,0.004926970512706,-2.459235647340515,-1.782523199487237,-2.307420036914744
MA1516.1,KLF3,0.06,9,0.4,2193,0.7,Down,47324,0.195578086958451,25,6,3292,1284,Down,0.151126075288668,-1.664981087036732,-0.614009073587344,-0.820660596038377
MA0818.1,BHLHE22,0.15,4,0.2,1913,0.6,Down,48204,0.139213322951239,25,2,3292,820,Down,0.060756290818588,-2.677552724357148,-1.345889045453969,-1.216408747748534
MA0591.1,Bach1::Mafk,0.14,4,0.2,294,0.1,Up,44342.5,0.50334089025256,25,4,3292,267,Up,0.142107407509947,-3.062036492192275,1.119072303326184,0.847383283389581
MA1645.1,NKX2-2,0.15,58,2.3,5934,1.8,Up,48924,0.103173340113385,25,23,3292,2692,Up,0.294299116942166,-0.204036793003083,0.172400605418449,0.531211041018703
MA1654.1,ZNF16,0.11,0,0,2,0,Down,41175,0.995818514484677,25,0,3292,2,Down,0.999999999988952,-8.017732486114005,4.690614288285018,0.000000000004798
MA1622.1,Smad2::Smad3,0.15,38,1.5,5053,1.5,Down,43194,0.668299644270629,25,18,3292,2056,Up,0.409055173118213,-0.57098217249302,0.216020392300949,0.388218110660707
MA0117.2,Mafb,0.06,16,0.6,1317,0.4,Up,50210,0.057532431232912,25,14,3292,1098,Up,0.030820518618853,-1.199046458782262,0.769204223876677,1.51116005765488
MA1493.1,HES6,0.09,2,0.1,159,0,Up,42512,0.775249265332232,25,2,3292,154,Up,0.330269112591924,-3.882000972161818,1.063007450155369,0.481132040471864
MA1619.1,Ptf1a(var.2),0.03,18,0.7,2176,0.7,Up,42803,0.728953717500788,25,8,3292,906,Up,0.654024433247935,-1.722883508060438,0.275842014678563,0.184406026864506
MA1521.1,MAFA,0.09,2,0.1,56,0,Up,42354,0.800736548597038,25,1,3292,36,Up,0.245317963961473,-5.2913030037571,2.40768032501352,0.610270648435737
MA1618.1,Ptf1a,0.01,1,0,66,0,Up,41995,0.85940079939743,25,1,3292,64,Up,0.391392062329621,-4.880601655485481,1.586277628470283,0.40738798634639
MA0517.1,STAT1::STAT2,0.13,16,0.6,1831,0.6,Up,45395.5,0.373475400896661,25,13,3292,1321,Up,0.305753056214147,-1.117272427655167,0.39946917569428,0.51462919319501
