Transcription Factor ID,Transcription Factor Name,Deficit,No. Search Sites,Mean Sites Per Search Gene,No. Background Sites,Mean Sites Per Background Gene,Site Representation,Mann-Whitney U,Site P-Value,Total No. Search Genes,No. Transcription Factor Search Genes,Total No. Background Genes,No. Transcription Factor Background Genes,Gene Representation,Gene P-Value,Average Log2 Proportion Bound,Log2 Enrichment,Significance Score
MA0820.1,FIGLA,0.14,273,7,21027,6.4,Up,66236.5,0.729749799883044,39,38,3291,3247,Down,0.413564474759072,-0.028204939782723,-0.017578535398958,-0.383456774263088
MA1532.1,NR1D2,0.11,2,0.1,95,0,Up,65631.5,0.807153879939824,39,2,3291,94,Up,0.310718166327039,-4.552069855743578,1.140434404907674,0.507633354711064
MA0778.1,NFKB2,0.08,5,0.1,304,0.1,Up,65767.5,0.789558334316538,39,3,3291,171,Up,0.455552099182853,-3.879445271182587,0.766038890126176,0.341461947793633
MA0673.1,NKX2-8,0.13,274,7,23815,7.2,Down,66246,0.728553785278856,39,38,3291,3285,Down,0.079226009935495,-0.019813231557227,-0.034361951849949,-1.101132215922867
MA0889.1,GBX1,0.06,86,2.2,6815,2.1,Up,68452.5,0.473548595134754,39,22,3291,2286,Down,0.082930636272452,-0.668765965229476,-0.286323373235904,-1.081285002547803
MA0741.1,KLF16,0.05,22,0.6,1380,0.4,Up,68602,0.458230460019034,39,14,3291,991,Up,0.482883939242127,-1.588430136619585,0.285260767140109,0.316157239028136
MA0511.2,RUNX2,0.14,119,3.1,11360,3.5,Down,69568.5,0.366161428155878,39,35,3291,3163,Down,0.066526144039384,-0.10562861528803,-0.096810026768781,-1.177007648220101
MA0469.3,E2F3,0.11,0,0,1,0,Down,64194,0.997393360558627,39,0,3291,1,Down,0.999999999994679,-8.701673864937217,4.795786233520228,0.000000000002311
MA1566.1,TBX3,0.01,5,0.1,230,0.1,Up,68238,0.496010173687808,39,5,3291,212,Up,0.10636917818573,-3.398779790466615,1.108861321853617,0.973184196129473
MA1575.1,THRB(var.2),0.09,2,0.1,43,0,Up,65391.5,0.838438830810444,39,1,3291,22,Up,0.238041842864368,-5.95574731677238,2.473858138632866,0.623346696187751
MA0149.1,EWSR1-FLI1,0.12,0,0,86,0,Down,64623,0.940103553814243,39,0,3291,23,Down,0.999999999994242,-6.716860689458977,0.826159882563747,0.000000000002501
MA0036.3,GATA2,0.01,4,0.1,691,0.2,Down,69657,0.358349919040004,39,4,3291,611,Down,0.21748881647706,-2.781088270312945,-0.70553495284369,-0.662563070052671
MA0827.1,OLIG3,0.06,0,0,511,0.2,Down,70492.5,0.28983219163288,39,0,3291,324,Down,0.02866018962572,-4.823117781298226,-2.961325933757755,-1.542720940486779
MA0038.2,GFI1,0.11,19,0.5,824,0.3,Up,72978,0.140239562788594,39,13,3291,726,Up,0.118157338738224,-1.86430187039964,0.630817248772012,0.927539299215402
MA0125.1,Nobox,0.04,59,1.5,4512,1.4,Up,67545.5,0.572235349952051,39,19,3291,1989,Down,0.141753613516945,-0.872358914019802,-0.292039230590105,-0.848465861461744
MA0797.1,TGIF2,0.13,2,0.1,107,0,Up,65564,0.815923940338804,39,2,3291,97,Up,0.323810706335951,-4.529525910979308,1.095346515379136,0.48970879602194
MA0804.1,TBX19,0.08,1,0,7,0,Up,65683.5,0.800414116169145,39,1,3291,7,Up,0.09003256594215,-6.748228567132958,4.058820639354022,1.045600372218738
MA0719.1,RHOXF1,0.04,76,1.9,6888,2.1,Down,69039.5,0.415037615777091,39,29,3291,2799,Down,0.071611183478774,-0.327356858260378,-0.187561681109767,-1.14501914886744
MA0842.2,NRL,0.03,1,0,27,0,Up,65312.5,0.848795509799291,39,1,3291,26,Up,0.273370334475236,-5.837713637655618,2.237790780399342,0.563248615857189
MA0783.1,PKNOX2,0.12,0,0,65,0,Down,65266.5,0.854838147465992,39,0,3291,56,Down,0.99999999999422,-6.084065634090201,-0.439430228173804,-0.00000000000251
