,logFC,AveExpr,t,P.Value,adj.P.Val,B,z.std
Mpped2,0.131790322,5.720563739,1.289544059,0.197216283,0.999823494,-4.691756414,1.289523123
Mprip,0.064555144,8.953984344,0.940469953,0.346982197,0.999823494,-4.981312335,0.94045895
Mpst,-0.086728645,4.465584179,-0.52565162,0.599142045,0.999823494,-4.995213355,-0.525634695
Mpv17,-0.037930475,4.54284373,-0.213838439,0.830676571,0.999823494,-5.105620082,-0.213833921
Mpv17l,0.127106257,2.48169584,0.629389071,0.52913458,0.999823494,-4.835096896,0.629327639
Mpv17l2,0.1493528,5.350042865,0.585981978,0.55811412,0.999823494,-4.705097052,0.585644973
Mpzl2,-0.530697934,4.352466008,-1.147580646,0.251336383,0.999823494,-4.587779139,-1.147109464
Mpzl3,-0.105872932,0.88288301,-0.195777489,0.845452546,0.999823494,-4.637783708,-0.194923872
Mrap,-0.072052588,-0.259613711,-0.100645473,0.920211742,0.999823494,-4.638160352,-0.100167003
Mrap2,0.103507163,4.453934477,0.374259294,0.708216839,0.999823494,-5.095538928,0.374252001
Mras,0.139363258,5.690139084,0.493674136,0.621568328,0.999823494,-4.87270087,0.493628842
Mrc1,-0.681337651,2.106477787,-1.753647505,0.079590474,0.999823494,-4.241850914,-1.753067194
Mrc2,-0.458103919,4.925079943,-1.610487498,0.107345775,0.999823494,-4.340841649,-1.610238612
Mre11,-0.07672487,4.167121937,-0.269409512,0.787620847,0.999823494,-5.044474089,-0.26940135
Mreg,-0.072306317,3.540520895,-0.285703018,0.775127122,0.999823494,-4.889621561,-0.285674911
Mrgbp,0.12041138,4.373362457,1.105802633,0.268827001,0.999823494,-4.750562796,1.105767881
Mrgprf,-0.612348577,2.098450391,-0.818278164,0.420336929,0.999823494,-4.601583686,-0.805836847
Mri1,-0.092553786,4.875989321,-0.605471409,0.54487105,0.999823494,-5.108508078,-0.605463529
Mrln,-0.406345583,0.776089367,-1.017096312,0.309792998,0.999823494,-4.606462101,-1.015656481
Mrm1,-0.056352042,4.360838628,-0.236308651,0.81327845,0.999823494,-4.747801462,-0.236198749
Mrm2,-0.291583981,3.663467562,-1.417611098,0.156455092,0.999823494,-4.469074957,-1.417095214
Mrm3,-0.066901321,5.164214941,-0.164763589,0.869485804,0.999823494,-4.650517887,-0.164311659
Mrnip,0.083984217,7.055786505,0.45876312,0.646442386,0.999823494,-4.854493585,0.458710064
Mro,-0.21879961,2.917889706,-0.583953602,0.559324111,0.999823494,-4.788814999,-0.583845726
Mroh1,-0.098712823,6.154073881,-0.544052643,0.586441956,0.999823494,-4.857054637,-0.543999299
Mroh5,-0.376367676,0.203453341,-1.031656368,0.302641574,0.999823494,-4.611554984,-1.030785171
Mroh6,-0.786826408,0.156325373,-1.144164476,0.253053135,0.999823494,-4.577940259,-1.14296497
Mroh8,-0.079233623,3.611448508,-0.529509475,0.596463597,0.999823494,-4.994959575,-0.529492859
Mrpl1,-0.1714993,4.885794848,-0.891288546,0.3727843,0.999823494,-4.923785256,-0.891270073
Mrpl10,-0.057933064,4.714920854,-0.353671318,0.723588564,0.999823494,-5.171502882,-0.353666857
Mrpl11,-0.054265709,5.474723824,-0.463473762,0.643027467,0.999823494,-5.231991703,-0.463470065
Mrpl12,-0.121850927,6.382024687,-0.605882354,0.544595358,0.999823494,-5.240317518,-0.60587862
Mrpl13,-0.135665723,4.284141709,-1.059348914,0.289458481,0.999823494,-4.76434273,-1.05931031
Mrpl14,-0.070174165,5.274321644,-0.671611715,0.501835525,0.999823494,-5.11702743,-0.671604481
Mrpl15,-0.044390025,5.559948371,-0.264978769,0.791045059,0.999823494,-4.899892134,-0.264953792
Mrpl16,-0.028894191,5.20165513,-0.209387048,0.834147418,0.999823494,-5.270822618,-0.209385363
Mrpl17,0.037295257,5.908341386,0.117127312,0.906864087,0.999823494,-4.692048978,0.11699491
Mrpl18,-0.010679822,6.276711538,-0.092755776,0.926097927,0.999823494,-5.387258194,-0.092755346
Mrpl19,-0.062859551,4.23041606,-0.455515332,0.648744951,0.999823494,-5.080367094,-0.455506418
Mrpl2,0.044607888,5.513230574,0.301715751,0.762872144,0.999823494,-5.15896432,0.301711313
Mrpl20,0.094935534,6.044670186,0.830403703,0.406324644,0.999823494,-4.905058955,0.830378808
Mrpl21,-0.076332634,5.22776359,-0.722825979,0.469791781,0.999823494,-5.090821235,-0.72281788
Mrpl22,0.05973778,4.216402895,0.682172521,0.495139922,0.999823494,-4.991991616,0.682156619
Mrpl23,-0.056183487,5.722005045,-0.616978201,0.537252499,0.999823494,-5.180628938,-0.616973054
Mrpl24,0.058838933,4.588345743,0.37515439,0.707549597,0.999823494,-5.147205156,0.37514908
Mrpl27,-0.004678751,5.181950029,-0.037602164,0.970005118,0.999823494,-5.283988584,-0.037601868
Mrpl28,0.020825691,6.15559442,0.216465688,0.828625624,0.999823494,-5.359607822,0.21646459
Mrpl3,-0.086489132,6.463192384,-1.320784881,0.186578491,0.999823494,-4.702440941,-1.320768724
Mrpl30,0.033288846,4.233385646,0.222368465,0.824034518,0.999823494,-4.998804145,0.222358882
Mrpl32,-0.156659756,4.161152479,-1.270872384,0.203794592,0.999823494,-4.609280455,-1.27081466
Mrpl33,0.113755133,5.143985407,0.772113273,0.440076726,0.999823494,-4.838061286,0.772063657
Mrpl34,-0.037448694,5.351340045,-0.401157846,0.688308378,0.999823494,-5.138020177,-0.401151783
Mrpl35,-0.092222094,4.907992793,-0.583093769,0.55983493,0.999823494,-5.126806523,-0.583086709
Mrpl36,0.143873313,5.613838291,1.343984522,0.178960797,0.999823494,-4.641351458,1.343961624
Mrpl37,-0.285046322,5.092027542,-1.596369942,0.110416716,0.999823494,-4.366697243,-1.596322919
Mrpl38,-0.08732109,6.012918381,-0.745798173,0.455792899,0.999823494,-5.141100316,-0.745792289
Mrpl39,-0.10656513,4.591645595,-0.730609206,0.465025795,0.999823494,-5.015946615,-0.730596263
Mrpl4,-0.008568018,5.866458698,-0.086996879,0.930674358,0.999823494,-5.361088468,-0.08699642
Mrpl40,-0.035904036,4.903597339,-0.485801667,0.627111649,0.999823494,-5.166237913,-0.485796228
Mrpl41,0.039574826,5.130557334,0.28291193,0.777246252,0.999823494,-5.24590137,0.282909448
Mrpl42,-0.128208217,3.592159662,-1.087390329,0.27689259,0.999823494,-4.704452909,-1.087326389
Mrpl43,-0.122264149,5.376637873,-1.036029484,0.300195334,0.999823494,-4.89164559,-1.036014593
Mrpl44,0.088693528,4.312258349,0.753083231,0.451412694,0.999823494,-4.939851855,0.75306194
Mrpl45,-0.190971604,4.902181725,-1.574315042,0.115426852,0.999823494,-4.379322928,-1.574262169
Mrpl46,-0.013409966,4.869457162,-0.110808218,0.911769301,0.999823494,-5.238645057,-0.110807117
Mrpl47,-0.079554006,4.55370421,-0.703918363,0.481491591,0.999823494,-5.021740756,-0.703905557
Mrpl48,-0.084403943,4.498893301,-0.560929717,0.574851713,0.999823494,-5.084106524,-0.560920531
Mrpl49,-0.148047349,5.273754117,-1.203113162,0.228942197,0.999823494,-4.732316701,-1.203088185
Mrpl50,0.013062668,4.555926408,0.0420495,0.966485832,0.999823494,-4.71445821,0.042016139
Mrpl51,-0.052715534,5.861140258,-0.396927736,0.691422582,0.999823494,-5.292011008,-0.396925252
Mrpl52,-0.052920203,5.594276163,-0.736003463,0.461732919,0.999823494,-5.110001072,-0.73599635
Mrpl53,-0.013109954,4.081074511,-0.02803292,0.977722584,0.999823494,-4.6390184,-0.027924229
Mrpl54,-0.160322629,6.408466293,-1.446557384,0.148026626,0.999823494,-4.573716407,-1.446537058
Mrpl55,-0.119837565,4.984863962,-1.186566913,0.235408418,0.999823494,-4.74089452,-1.186541764
Mrpl57,-0.079145062,5.423573728,-0.411974105,0.680361668,0.999823494,-5.190268733,-0.411969651
Mrpl58,-0.034856322,4.140373397,-0.139656686,0.88897351,0.999823494,-4.766290658,-0.139603203
Mrpl9,0.059551618,6.432304965,0.545690774,0.585280721,0.999823494,-5.267193794,0.545687565
Mrps10,-0.1448328,5.026756318,-1.242956421,0.213894122,0.999823494,-4.693829344,-1.242928663
Mrps11,-0.081473425,5.169325833,-0.886177339,0.375534693,0.999823494,-4.893637983,-0.88615373
Mrps12,-0.149962438,4.008669966,-0.778454308,0.436338135,0.999823494,-4.813882598,-0.778391693
Mrps14,-0.088278957,4.645602994,-0.678127443,0.497699501,0.999823494,-5.017767697,-0.678113864
Mrps15,-0.056489687,6.107933035,-0.384157774,0.700863909,0.999823494,-5.243481585,-0.384154541
Mrps16,-0.116756553,5.197029681,-0.925039327,0.354952346,0.999823494,-4.957229899,-0.925026072
Mrps17,-0.208453159,4.544442834,-1.990725777,0.046524339,0.999823494,-3.945785949,-1.990604919
Mrps18a,0.07094348,4.646119166,0.366078853,0.714360918,0.999823494,-4.809495955,0.366005572
Mrps18b,0.037863026,5.022090451,0.504564985,0.613868097,0.999823494,-5.173599704,0.504559735
Mrps18c,-0.169588788,4.091951174,-1.774927618,0.075932473,0.999823494,-4.170002342,-1.774790577
Mrps2,0.172496737,5.083924006,1.038458859,0.299081,0.999823494,-4.744367584,1.038406166
Mrps21,-0.248997699,6.030771202,-2.104107501,0.035374106,0.975067917,-3.807542741,-2.104049762
Mrps22,0.266840882,4.498170124,1.803673271,0.071297494,0.999823494,-4.140631733,1.803577957
Mrps23,0.066337123,5.749480377,0.702736639,0.482223579,0.999823494,-5.146195462,0.70273072
Mrps24,0.063732884,4.996376937,0.589323884,0.555650573,0.999823494,-5.073934559,0.589314122
Mrps25,-0.067051233,5.462538922,-0.424961139,0.670867395,0.999823494,-5.246884194,-0.424957859
Mrps26,-0.021239057,5.58083275,-0.141906149,0.887154986,0.999823494,-5.290396047,-0.141905075
Mrps27,-0.185073853,4.816781898,-1.312757922,0.189277009,0.999823494,-4.617335988,-1.312720909
Mrps28,-0.266165168,3.97737844,-1.75587094,0.079135478,0.999823494,-4.188695078,-1.755724405
Mrps30,0.115324253,4.639080439,0.392352609,0.695094927,0.999823494,-4.689472442,0.391950312
Mrps31,0.053444621,1.114142602,0.07302688,0.942386091,0.999823494,-4.613558628,0.072271191
Mrps33,-0.122934021,4.997471854,-1.057091165,0.290478991,0.999823494,-4.843290722,-1.057071426
Mrps35,-0.264177486,4.638410246,-2.877334284,0.004014497,0.485415243,-2.951449811,-2.87702033
Mrps36,-0.345324354,3.264832097,-2.641592807,0.008272025,0.649353977,-3.45927642,-2.640760175
Mrps5,0.035333642,5.063116572,0.229135789,0.818764926,0.999823494,-5.253970098,0.229133797
Mrps6,0.35110513,7.952363707,2.239012336,0.025159408,0.886503761,-3.637559016,2.238946338
Mrps7,-0.139507436,5.39424136,-1.258811468,0.208114459,0.999823494,-4.64181787,-1.258767122
Mrps9,0.002699353,5.053522796,0.025614707,0.979564829,0.999823494,-5.270542279,0.02561449
Mrrf,-0.036923946,5.135171959,-0.357717867,0.720556865,0.999823494,-5.2313741,-0.357714655
Mrs2,-0.085327239,5.400773006,-0.35876829,0.719916882,0.999823494,-4.728682613,-0.358569881
Mrtfa,0.11804927,6.374214912,1.269309062,0.204336121,0.999823494,-4.751288123,1.269294295
Mrtfb,0.218331761,7.026303382,1.414737898,0.157150663,0.999823494,-4.614440246,1.414719814
Mrto4,0.127906844,5.279411915,0.850818897,0.394944209,0.999823494,-4.732557858,0.850685267
Mrvi1,-0.722036251,2.19324143,-1.589542488,0.112723149,0.999823494,-4.464193654,-1.586071246
Ms4a13,-0.790353832,2.585179882,-0.832993904,0.412721486,0.999823494,-4.600650846,-0.819113805
Ms4a15,-0.308381047,1.482316645,-0.555784768,0.578414169,0.999823494,-4.814158931,-0.555702614
Ms4a18,-1.734863408,0.102531538,-2.073735289,0.044684605,0.999823494,-4.529496582,-2.007611375
Msantd1,0.101364752,3.747980401,0.269412632,0.787620791,0.999823494,-4.996268541,0.269401423
Msantd2,-0.126722634,4.871126607,-0.397412541,0.691090806,0.999823494,-4.886571844,-0.397375193
Msantd4,0.12040469,5.755701081,0.965425638,0.334338204,0.999823494,-4.942226679,0.965412578
Msc,0.027830112,-0.810270037,0.038832508,0.96904726,0.999823494,-4.726230644,0.038803242
Msh2,-0.098960515,4.994837794,-0.542702041,0.587373961,0.999823494,-4.850223828,-0.542645419
Msh3,0.06966725,2.644453335,0.232617805,0.81622986,0.999823494,-4.701822895,0.232396767
Msh4,-0.314432715,1.142440904,-0.498604084,0.619363935,0.999823494,-4.637242729,-0.496752019
Msh5,-0.172486189,0.384128569,-0.238577726,0.811510579,0.999823494,-4.759443478,-0.238477739
Msh6,0.038531945,5.285388055,0.227435082,0.820105627,0.999823494,-4.880030096,0.227409123
Msi1,-0.151602217,4.196689558,-0.706653043,0.479890255,0.999823494,-4.740882448,-0.706479085
Msi2,0.312867786,7.450947043,1.841080635,0.065615093,0.999823494,-4.133313964,1.841044125
Msl1,0.008605836,7.066507572,0.036345523,0.971020685,0.999823494,-4.749722078,0.036328174
Msl2,-0.013267797,5.475357161,-0.104003602,0.917168363,0.999823494,-5.107566087,-0.104001242
Msl3,0.007078242,5.482107468,0.061174084,0.951220873,0.999823494,-5.328066065,0.061173702
Msln,-0.521011959,-0.829718624,-0.354070748,0.727861581,0.999823494,-4.60424188,-0.347971509
Msmo1,-0.068665929,6.291103655,-0.254148394,0.79945951,0.999823494,-4.757962947,-0.25404666
Msmp,0.001507298,6.212422838,0.009303069,0.992578175,0.999823494,-4.888889041,0.009302012
Msn,0.132983443,6.893861569,0.864963501,0.387062335,0.999823494,-5.095316661,0.8649571
Msr1,-0.314734392,1.337729245,-0.756273854,0.450530163,0.999823494,-4.634327508,-0.754531459
Msra,0.004534812,5.632669703,0.024134864,0.980748366,0.999823494,-4.841615831,0.024130687
Msrb1,-0.140600985,4.060975852,-0.751295764,0.452487395,0.999823494,-4.94267209,-0.751274629
Msrb2,-0.138399075,4.31965372,-0.5450574,0.585729095,0.999823494,-4.959471259,-0.54503551
Msrb3,0.047588896,4.22509101,0.161012599,0.872086597,0.999823494,-5.083609394,0.161008639
Mss51,-0.004663739,0.880671544,-0.010224619,0.991851826,0.999823494,-4.695047127,-0.010212399
Mst1r,-0.126897354,1.845789648,-0.300796405,0.763822121,0.999823494,-4.692840807,-0.300465483
Mstn,0.130347067,0.407462179,0.211596362,0.833019871,0.999823494,-4.643541878,0.210830073
Msto1,-0.087612252,5.583074887,-0.863148474,0.38806104,0.999823494,-5.030596769,-0.863139013
Mt4,-0.064735298,-0.645491649,-0.128459295,0.897849479,0.999823494,-4.736240232,-0.128378456
Mta1,0.109042715,6.746387801,0.81858299,0.413029585,0.999823494,-5.052372947,0.818573862
Mta2,0.036051448,5.811010573,0.23162578,0.816829841,0.999823494,-5.312233045,0.231624289
Mta3,0.114212167,5.145893134,0.864348185,0.38740301,0.999823494,-4.997044479,0.8643366
Mtap,0.086314646,4.176279851,0.591516457,0.554182199,0.999823494,-5.045925913,0.591504861
Mtch1,0.05369782,9.829352759,0.314763494,0.752946055,0.999823494,-5.108727868,0.314757141
Mtch2,-0.087313671,6.678525286,-0.979104073,0.327532648,0.999823494,-5.007901875,-0.979095797
Mtcl1,0.315349461,6.841278487,1.154741243,0.248201196,0.999823494,-4.860287703,1.154729548
Mtdh,0.002709733,7.265003837,0.016071307,0.98717878,0.999823494,-4.90494687,0.016069708
Mterf2,0.333645128,3.523365899,1.958050059,0.050255019,0.999823494,-4.018775322,1.957786935
Mterf3,0.062735555,4.839496485,0.455164526,0.648994513,0.999823494,-5.173733375,0.455159474
Mterf4,-0.08283879,5.061275989,-0.980752722,0.326722358,0.999823494,-4.911231034,-0.980737193
Mtf1,0.062218275,4.857750294,0.518839974,0.603880949,0.999823494,-5.039203773,0.518827629
Mtf2,0.074147482,5.783651971,0.735349607,0.46213456,0.999823494,-5.016049076,0.735336539
Mtfmt,0.095183509,3.925658147,0.883097812,0.377199577,0.999823494,-4.862868613,0.883067918
Mtfp1,-0.249707759,3.564720531,-0.774411505,0.438742166,0.999823494,-4.779668783,-0.774319008
Mtfr1,-0.034353876,4.75377603,-0.153799754,0.877771768,0.999823494,-5.040019475,-0.153794503
Mtfr1l,-0.120175188,5.69376311,-1.088408378,0.276420929,0.999823494,-4.875878521,-1.088394633
Mtfr2,0.149046803,-0.372176262,0.258593521,0.796845785,0.999823494,-4.637902857,0.257431375
Mtg1,0.050132124,6.627748533,0.423537905,0.67190442,0.999823494,-5.327273513,0.423535751
Mtg2,0.033924263,5.711281587,0.157053105,0.87523586,0.999823494,-4.796861912,0.157011405
Mthfd1,-0.041584438,5.864856239,-0.588740433,0.556038247,0.999823494,-5.216751713,-0.588736205
Mthfd1l,-0.052412503,5.654803841,-0.492728396,0.622212705,0.999823494,-5.051610303,-0.4927168
Mthfd2,0.38962552,4.017971482,2.069713511,0.038496111,0.999823494,-3.878222432,2.069532865
Mthfd2l,0.020300207,3.937805403,0.080004933,0.936234607,0.999823494,-5.119079053,0.08000333
Mthfr,-0.119520037,4.157250199,-0.668346284,0.503986651,0.999823494,-4.775500981,-0.668230215
Mthfs,-0.504273735,1.555347191,-0.903874358,0.370951841,0.999823494,-4.601617387,-0.894691841
Mthfsd,0.094278807,4.649874938,0.374856276,0.7078306,0.999823494,-4.796671886,0.374771246
Mtif2,0.071539148,4.84385525,0.595773542,0.551331726,0.999823494,-5.108736128,0.595765752
Mtif3,0.053143688,4.28643938,0.431931114,0.665797189,0.999823494,-5.095984029,0.431923259
Mtm1,0.125399638,4.714020619,1.069632361,0.284811781,0.999823494,-4.718542272,1.069572495
Mtmr1,0.048586211,5.54578741,0.482148826,0.629702738,0.999823494,-5.242397976,0.48214529
Mtmr10,-0.039861938,5.21651905,-0.344008397,0.730842246,0.999823494,-5.238063928,-0.344005373
Mtmr11,0.602764516,2.474714913,1.509392507,0.131318905,0.999823494,-4.409137154,1.508921264
Mtmr12,0.066944011,4.037457912,0.294220841,0.768630942,0.999823494,-4.822442448,0.294166154
Mtmr14,0.190690455,5.0160342,1.621714074,0.104879329,0.999823494,-4.329028135,1.621645246
Mtmr2,0.040480326,5.921712644,0.387888307,0.698100557,0.999823494,-5.287454267,0.387885787
Mtmr3,0.261541817,-0.308612464,0.592924103,0.553498906,0.999823494,-4.70224559,0.592525267
Mtmr4,0.203618217,5.242712937,0.694577237,0.487592304,0.999823494,-4.685706156,0.694143367
Mtmr6,0.071858095,6.328746285,0.519430515,0.603470385,0.999823494,-5.025351888,0.519416417
Mtmr7,-0.064494515,5.280525015,-0.318423584,0.750168006,0.999823494,-5.123970365,-0.318417842
Mtmr8,-0.010900162,2.748670924,-0.060201077,0.951998203,0.999823494,-4.966026138,-0.060197668
Mtmr9,0.294286467,5.858787297,0.740099785,0.459381852,0.999823494,-4.714913593,0.739865102
Mtnr1a,-0.580986147,2.680018347,-1.136062068,0.256041959,0.999823494,-4.605226435,-1.135795982
Mto1,-0.419209907,3.811358086,-2.187285129,0.028907364,0.922932306,-4.16892165,-2.184747521
Mtor,0.041580201,7.389007288,0.155758459,0.876305491,0.999823494,-4.723718811,0.155654339
Mtpap,0.018592366,4.125250244,0.19239298,0.847437037,0.999823494,-5.134083737,0.192389602
Mtpn,0.160780081,7.718312049,0.743710444,0.457174454,0.999823494,-4.724534033,0.743507547
Mtr,-0.110229515,5.619870043,-0.910203849,0.362720372,0.999823494,-5.003165475,-0.910193688
Mtrex,0.175857948,6.935356249,0.688875869,0.491270257,0.999823494,-4.672246518,0.688289875
Mtrf1,-0.235662424,2.402456445,-0.683711638,0.49474187,0.999823494,-4.656883885,-0.682786328
Mtrf1l,-0.05806435,4.371008352,-0.451329534,0.651757625,0.999823494,-5.103273406,-0.451321814
Mtrr,0.35329573,3.985532231,1.992691599,0.046315195,0.999823494,-3.961293308,1.992509395
Mtss1,0.147156906,6.557829886,1.250289145,0.211200488,0.999823494,-4.741316016,1.250271219
Mtss1l,-0.205755349,7.519769177,-0.95029265,0.341977765,0.999823494,-4.851381503,-0.95026471
Mttp,-1.066747754,0.682148368,-0.746529385,0.457848605,0.999823494,-4.618252781,-0.742394081
Mturn,0.068751047,7.936909963,0.271968672,0.785648914,0.999823494,-5.183291841,0.271965023
Mtus1,-0.002289099,5.664833248,-0.030803318,0.975426538,0.999823494,-5.342159133,-0.030803138
Mtus2,-0.084652878,3.82962585,-0.239736391,0.810538026,0.999823494,-5.12432599,-0.239732
Mtx1,-0.165066561,4.870921075,-1.295460986,0.195192672,0.999823494,-4.568496353,-1.295369856
Mtx2,0.038053938,4.971150148,0.355193083,0.722447835,0.999823494,-5.197595899,0.355189227
Mtx3,-0.02880533,3.874617779,-0.062718513,0.950121508,0.999823494,-4.653437541,-0.062554191
Muc1,0.172683008,2.298893328,0.385931816,0.699604478,0.999823494,-4.806163938,0.385854434
Muc13,-0.080701195,-1.166823043,-0.115446363,0.908787663,0.999823494,-4.624861697,-0.114567851
Muc15,-1.041978746,0.380387264,-0.702517368,0.494567129,0.999823494,-4.598048663,-0.68306285
Muc16,0.196147443,0.545797222,0.307541806,0.758524717,0.999823494,-4.758458115,0.307418673
Muc6,0.091824125,-0.274459712,0.249844791,0.802804898,0.999823494,-4.746564656,0.249718698
Mul1,0.176265287,5.565174887,1.087484247,0.276938568,0.999823494,-4.62386924,1.087222321
Mum1l1,0.002588216,6.101441618,0.011803584,0.990582498,0.999823494,-5.142663077,0.011803363
Mus81,-0.007276851,4.840444882,-0.035794152,0.97144689,0.999823494,-5.184082122,-0.035793658
Mustn1,-1.32469855,1.617078412,-1.871464803,0.066659819,0.999823494,-4.531134859,-1.833960764
Mut,-0.028981438,5.968109072,-0.21058251,0.833222668,0.999823494,-4.964941722,-0.210570199
Mutyh,0.259462056,1.657491108,0.962293576,0.33606599,0.999823494,-4.655142825,0.96196738
Mvb12a,-0.11274047,5.74954887,-0.776816561,0.437271241,0.999823494,-5.100347209,-0.776809382
Mvb12b,-0.022098074,6.413562108,-0.222042863,0.824281322,0.999823494,-5.376795582,-0.222041828
Mvd,0.145100136,5.356328814,0.622908458,0.533375676,0.999823494,-4.865397575,0.622861293
Mvk,-0.083519608,5.522878923,-0.611731611,0.540723635,0.999823494,-5.039374968,-0.611719082
Mvp,-0.273274556,2.909597632,-0.552143864,0.580948164,0.999823494,-4.766339642,-0.552000276
Mxd1,0.172139455,4.812841291,1.559698156,0.118842894,0.999823494,-4.395337999,1.559648815
Mxd3,0.053816864,2.509824671,0.167537389,0.866969732,0.999823494,-4.83700849,0.167508789
Mxd4,0.097131802,5.585416235,0.646533584,0.517937619,0.999823494,-5.155818475,0.64652777
Mxi1,0.209646237,4.953434255,1.307103138,0.191188084,0.999823494,-4.637551091,1.307072518
Mxra5,-0.441522032,2.539598808,-0.595426576,0.551629808,0.999823494,-4.790788116,-0.595319673
Mxra7,0.225132099,6.613164069,1.00971613,0.312678615,0.999823494,-4.706528647,1.009617431
Mxra8,-0.509738314,4.955872541,-2.020735428,0.043318207,0.999823494,-3.908505075,-2.020628781
Myadm,-0.03675456,5.879325127,-0.219403302,0.826345538,0.999823494,-4.969232676,-0.219390926
Myadml2,-0.070950232,1.1177999,-0.198915366,0.842355107,0.999823494,-4.838002643,-0.198881927
Myb,0.441672113,1.35047586,1.036866542,0.299917317,0.999823494,-4.642858931,1.036610715
Mybbp1a,0.218645823,7.277980978,1.15330644,0.248897912,0.999823494,-4.597617381,1.153030389
Mybl1,0.110402784,-0.650629095,0.223139273,0.82370279,0.999823494,-4.680596538,0.222785068
Mybl2,-0.220181188,-0.115103321,-0.811781392,0.417290145,0.999823494,-4.662081069,-0.811131522
Mybpc1,-0.950318918,-0.365645667,-1.215233705,0.228128919,0.999823494,-4.576600892,-1.205192703
Mybpc2,-0.423649395,0.24895952,-0.60344609,0.548876631,0.999823494,-4.621012837,-0.599444318
Mybpc3,-0.176480108,-0.45837884,-0.415310054,0.678416011,0.999823494,-4.67349909,-0.414625591
Mybph,-0.376507807,3.89243188,-1.149576773,0.250593766,0.999823494,-4.581374107,-1.148908369
Mybphl,-0.766368759,-0.281180757,-2.321794719,0.020681125,0.8528179,-4.178170775,-2.313755724
Myc,0.626802375,4.116729675,1.605297339,0.108670449,0.999823494,-4.407827157,1.604197849
Mycbp,-0.137762642,4.362892295,-0.425647784,0.670397771,0.999823494,-4.866805483,-0.425602154
Mycbp2,0.187703811,8.292907296,1.308951425,0.190568615,0.999823494,-4.597621465,1.308898853
Mycbpap,-0.162927147,4.098117831,-0.392600173,0.694978526,0.999823494,-4.679764514,-0.392107852
Mycl,0.267091431,3.700665414,1.070848317,0.284260755,0.999823494,-4.730109835,1.070796913
Mycn,-0.072055068,1.316563719,-0.222536877,0.824056376,0.999823494,-4.706115904,-0.222330801
Myct1,-0.071705648,0.930163631,-0.122043465,0.9028911,0.999823494,-4.796424366,-0.122009998
Myd88,-0.224626785,3.55392779,-0.774247988,0.438936317,0.999823494,-4.706770654,-0.773990655
Mydgf,-0.168141901,5.62853544,-1.245205142,0.213082313,0.999823494,-4.615820554,-1.245134503
Myef2,0.250505001,5.957368087,3.097077377,0.001955489,0.393697367,-2.523185241,3.096910569
Myh10,0.025929047,8.203392134,0.165419225,0.86861797,0.999823494,-5.062720069,0.16541421
Myh11,-1.113946302,4.917849213,-2.836974569,0.004660935,0.517938796,-4.040108563,-2.829578622
Myh13,-0.176959931,0.109250689,-0.499163621,0.617807938,0.999823494,-4.742807704,-0.498959469
Myh14,-0.273514094,7.510247638,-0.554941496,0.578980612,0.999823494,-4.833073668,-0.554874344
Myh15,-0.151692444,4.785539246,-1.269368104,0.204320537,0.999823494,-4.667727711,-1.269338005
Myh2,0.282821767,-0.476175045,0.21634272,0.832071615,0.999823494,-4.600711974,0.212045401
Myh3,-0.099396794,0.492471654,-0.220935765,0.825187477,0.999823494,-4.797093651,-0.220877937
Myh7b,0.308629568,3.289770452,1.077483703,0.281313062,0.999823494,-4.668985585,1.077374343
Myh9,-0.029884273,7.86860801,-0.10105712,0.919506238,0.999823494,-5.191388934,-0.101055708
Myl5,-0.278240344,3.826431594,-0.865368478,0.386855846,0.999823494,-4.851533467,-0.86533336
Myl6,0.008549411,9.167211045,0.064083448,0.948904107,0.999823494,-5.327381075,0.064083039
Myl6b,0.041806999,5.883291478,0.209054624,0.834406821,0.999823494,-5.287404764,0.209053055
Myl7,0.169361058,0.10484913,0.225383132,0.822906895,0.999823494,-4.624402795,0.223807756
Myl9,-0.911876441,3.099474487,-1.132280854,0.268967797,0.999823494,-4.591452104,-1.10544273
Mylip,-0.020155949,4.053752334,-0.072042589,0.942569763,0.999823494,-5.05568375,-0.072040393
Mylk,-0.187893643,3.265924054,-0.778338962,0.436441954,0.999823494,-4.755435538,-0.778215546
Mylk2,-0.310236817,-0.236043884,-0.206067147,0.838865204,0.999823494,-4.609843825,-0.203345232
Mylk3,-0.025058874,3.84544658,-0.133285369,0.893969776,0.999823494,-5.119027446,-0.133282741
Mylk4,0.217656267,1.770702465,0.336213333,0.738596757,0.999823494,-4.620291283,0.33371218
Mylpf,-0.399786469,0.73820205,-0.779481952,0.438302895,0.999823494,-4.615038577,-0.77506222
Mymk,0.283191442,2.014948455,0.384842055,0.700393354,0.999823494,-4.842461961,0.384789533
Mynn,0.157364148,4.748916392,1.035473862,0.300458042,0.999823494,-4.837181856,1.035451636
Myo10,-0.066785663,6.940489749,-0.301156679,0.763301585,0.999823494,-5.059007612,-0.301148072
Myo15a,0.08893996,3.072527376,0.228416803,0.819332877,0.999823494,-4.950995349,0.228403104
Myo15b,0.129210879,1.690248039,0.338207661,0.735729439,0.999823494,-4.661847099,0.337514028
Myo16,0.266318486,4.311260956,1.015113374,0.310065064,0.999823494,-4.819255012,1.015085519
Myo18b,-0.134290113,2.630979338,-0.242122557,0.808694945,0.999823494,-4.968894266,-0.24210998
