Transcription Factor ID,Transcription Factor Name,Deficit,No. Search Sites,Mean Sites Per Search Gene,No. Background Sites,Mean Sites Per Background Gene,Site Representation,Mann-Whitney U,Site P-Value,Total No. Search Genes,No. Transcription Factor Search Genes,Total No. Background Genes,No. Transcription Factor Background Genes,Gene Representation,Gene P-Value,Average Log2 Proportion Bound,Log2 Enrichment,Significance Score
MA0709.1,Msx3,0.04,13,2.6,3983,1.7,Up,6961,0.470989555576151,5,4,2347,1413,Up,0.654053363565076,-0.510679945952473,0.442346657514977,0.184386816574222
MA1638.1,HAND2,0.01,5,1,2634,1.1,Down,5920.5,0.972128156828205,5,4,2347,1547,Up,0.667050399090146,-0.445346182817247,0.311679131244525,0.175841351660894
MA0102.4,CEBPA,0.14,1,0.2,1933,0.8,Down,8062,0.147985429612282,5,1,2347,1252,Down,0.191740650153177,-1.390391836187354,-0.968154563457575,-0.717285804358816
MA0157.2,FOXO3,0.14,5,1,2297,1,Up,6534,0.660387695115252,5,4,2347,1367,Up,0.408421639504051,-0.534545471028101,0.490077707666233,0.388891255644309
MA0834.1,ATF7,0.03,0,0,13,0,Down,5890,0.988165640241128,5,0,2347,9,Down,0.999999999999163,-5.704206773867424,4.489550310460254,0.000000000000364
MA1602.1,ZSCAN29,0.14,2,0.4,410,0.2,Up,7259,0.358974470240792,5,2,2347,365,Up,0.175865697068705,-1.910342685169317,1.545678322838764,0.754818862228609
MA1648.1,TCF12(var.2),0.13,16,3.2,5851,2.5,Up,6925.5,0.485510467900757,5,4,2347,1999,Down,0.552393914208073,-0.260496246962996,-0.058020740463977,-0.257751114742956
MA0080.5,SPI1,0.03,1,0.2,7,0,Up,7023.5,0.446017094478329,5,1,2347,7,Up,0.016905786990732,-5.082243982424379,6.415549729016477,1.77196460734266
MA0500.2,MYOG,0.01,4,0.8,1020,0.4,Up,7045,0.437604116475972,5,2,2347,443,Up,0.240659989647155,-1.770811335995004,1.266615624490138,0.618596106317431
MA1577.1,TLX2,0.02,23,4.6,6958,3,Up,6926,0.485304279276995,5,5,2347,1842,Up,0.591324743720643,-0.174730269279352,0.349460538558705,0.228173947761419
MA0619.1,LIN54,0.05,11,2.2,4244,1.8,Up,6584.5,0.636449231537895,5,2,2347,1677,Down,0.145005385554956,-0.811157957601763,-0.652691132296344,-0.83861586760389
MA0817.1,BHLHE23,0.15,5,1,1329,0.6,Up,7610.5,0.250539103064006,5,3,2347,598,Up,0.109204829298673,-1.311889351088664,1.319625309017942,0.961758155666172
MA0155.1,INSM1,0.09,2,0.4,666,0.3,Up,6738,0.566061707728472,5,2,2347,551,Up,0.335796461882442,-1.613597945349845,0.952188843199819,0.473923884115263
MA0758.1,E2F7,0.14,0,0,9,0,Down,5890,0.988165640241128,5,0,2347,9,Down,0.999999999999163,-5.704206773867424,4.489550310460254,0.000000000000364
MA1569.1,TFAP2E,0.15,112,22.4,39324,16.8,Up,7618.5,0.248371136897397,5,4,2347,2299,Down,0.099997397941448,-0.159655788678094,-0.259701657033782,-1.000011300743733
MA0635.1,BARHL2,0.1,14,2.8,9932,4.2,Down,7542.5,0.269500676708105,5,4,2347,2229,Down,0.228815136197571,-0.181955787711109,-0.215101658967752,-0.640515250203947
MA0828.1,SREBF2(var.2),0.04,0,0,71,0,Down,5970,0.946126939172903,5,0,2347,41,Down,0.999999999997761,-4.640650814915754,2.362438392556915,0.000000000000972
MA0910.2,HOXD8,0.02,3,0.6,600,0.3,Up,7972,0.165334085973288,5,3,2347,522,Up,0.077090525642503,-1.409849456076293,1.515545518993199,1.112998993077633
MA0866.1,SOX21,0.15,1,0.2,73,0,Up,6866.5,0.510170318323253,5,1,2347,69,Up,0.140323808713121,-3.476218743866886,3.203499251901488,0.852868636060108
MA0861.1,TP73,0.11,1,0.2,71,0,Up,6889.5,0.500479905492043,5,1,2347,58,Up,0.119384928398855,-3.600506920436937,3.452075605041592,0.923050496710489
MA0649.1,HEY2,0.1,0,0,886,0.4,Down,7177.5,0.387811188851194,5,0,2347,524,Down,0.593143972940668,-2.810771049300584,-1.297321138673428,-0.226839878196342
MA1472.1,BHLHA15(var.2),0.09,14,2.8,8293,3.5,Down,6366,0.742437618688349,5,5,2347,1902,Up,0.590714262831999,-0.151614352075115,0.303228704150229,0.228622542948801
MA0810.1,TFAP2A(var.2),0.03,7,1.4,658,0.3,Up,8601,0.071543836173653,5,3,2347,437,Up,0.048288695794567,-1.537923466200569,1.771693539241753,1.316154524085502
MA0613.1,FOXG1,0.01,1,0.2,281,0.1,Up,6393,0.729022376313238,5,1,2347,254,Up,0.436906228418698,-2.539928357190791,1.3309184785493,0.359611764059965
MA1143.1,FOSL1::JUND(var.2),0.09,2,0.4,632,0.3,Up,6923,0.48654212190075,5,2,2347,461,Up,0.256197029088107,-1.742113064322649,1.209219081145428,0.591425910727641
MA0610.1,DMRT3,0.01,1,0.2,50,0,Up,6916,0.489437045979722,5,1,2347,50,Up,0.103901960125174,-3.706583538852742,3.664228841873201,0.983376259338712
MA0727.1,NR3C2,0.02,1,0.2,5,0,Up,7030.5,0.44326792049786,5,1,2347,4,Up,0.010593128559131,-5.450726779507482,7.152515323182683,1.974975757049612
MA0103.3,ZEB1,0.01,8,1.6,3673,1.6,Up,6531.5,0.661582107544581,5,5,2347,1719,Up,0.333295500643764,-0.224568021007173,0.449136042014346,0.47717054910207
MA0594.2,HOXA9,0.06,3,0.6,756,0.3,Up,7685,0.230857187704154,5,3,2347,611,Up,0.11528935040154,-1.296388725296722,1.288624057434057,0.93821080784367
MA0711.1,OTX1,0.04,0,0,1948,0.8,Down,8945,0.042480122910605,5,0,2347,1231,Down,0.024479907943024,-2.195070074339737,-2.528723088595122,-1.611190219692812
MA0601.1,Arid3b,0.02,2,0.4,554,0.2,Up,7095.5,0.418206569045348,5,2,2347,402,Up,0.206015410394791,-1.840783996644546,1.406560945789223,0.686100292256558
MA1515.1,KLF2,0.01,1,0.2,384,0.2,Up,6220,0.816243510454508,5,1,2347,318,Up,0.517818912138799,-2.378114499100489,1.007290762368696,0.285822092009429
MA1135.1,FOSB::JUNB,0.12,8,1.6,3419,1.5,Up,6799,0.53916618357552,5,4,2347,1353,Up,0.403777753258439,-0.541968443760579,0.504923653131188,0.393857612839771
MA0510.2,RFX5,0.03,0,0,9,0,Down,5880,0.993425189017591,5,0,2347,5,Down,0.999999999996011,-6.09845472127057,5.278046205266542,0.000000000001733
MA0831.2,TFE3,0.12,2,0.4,1984,0.8,Down,7084,0.42257874751055,5,1,2347,990,Down,0.405071112581245,-1.559682697783896,-0.629572840264491,-0.392468727179023
MA0700.2,LHX2,0.13,14,2.8,4060,1.7,Up,7567.5,0.262418151276229,5,5,2347,1441,Up,0.163542006338814,-0.351777160523115,0.70355432104623,0.786370678611975
MA0039.4,KLF4,0.01,4,0.8,1306,0.6,Up,7750.5,0.214482619950358,5,4,2347,898,Up,0.074755927104747,-0.83752068311309,1.09602813183621,1.126354368129459
MA0884.1,DUXA,0.1,6,1.2,1584,0.7,Up,7806,0.201277375204767,5,4,2347,1065,Up,0.183658162173525,-0.714550590976709,0.850087947563449,0.735989765885787
MA1107.2,KLF9,0.13,3,0.6,1673,0.7,Down,6061,0.898496125220195,5,3,2347,1089,Up,0.668269512348359,-0.879767829002462,0.455382264845537,0.175048351716199
MA0897.1,Hmx2,0.07,1,0.2,87,0,Up,6831.5,0.525102756471419,5,1,2347,83,Up,0.166395238578516,-3.343837133991614,2.938736032150944,0.778859105260812
MA0124.2,Nkx3-1,0.12,8,1.6,4866,2.1,Down,6656,0.603200030125456,5,3,2347,2022,Down,0.144776081228226,-0.433531075901745,-0.437091241355896,-0.83930318294994
MA0467.1,Crx,0.08,1,0.2,420,0.2,Up,6093.5,0.881564384634668,5,1,2347,370,Up,0.576464811647164,-2.269024414075723,0.789110592319162,0.239227197604108
MA1627.1,Wt1,0.12,8,1.6,2924,1.2,Up,7131.5,0.404693077438574,5,4,2347,1424,Up,0.654214752927401,-0.505088076706135,0.431162919022301,0.184279666504649
MA0914.1,ISL2,0.06,2,0.4,2819,1.2,Down,8331,0.104372094209401,5,1,2347,1538,Down,0.051456089874899,-1.242034916061867,-1.264868403708549,-1.288563218713975
MA0162.4,EGR1,0.05,1,0.2,256,0.1,Up,6439.5,0.706113738933226,5,1,2347,237,Up,0.413686135073811,-2.589797428619484,1.430656621406686,0.383329034487232
MA0494.1,Nr1h3::Rxra,0.12,1,0.2,163,0.1,Up,6643.5,0.608956302220077,5,1,2347,158,Up,0.295513756106727,-2.881519765158936,2.014101294485589,0.529422297990195
MA1520.1,MAF,0,0,0,0,0,Up,5867.5,1,5,0,2347,0,Up,1,-7.828170530589217,8.73747782390384,-0
MA0712.2,OTX2,0.03,0,0,1777,0.8,Down,8770,0.055694288123057,5,0,2347,1161,Down,0.062335929919509,-2.237283811184813,-2.444295614904968,-1.20526155738807
MA1683.1,FOXA3,0.12,12,2.4,3302,1.4,Up,7249,0.362438361563933,5,3,2347,1583,Down,0.663156324565866,-0.61004249354632,-0.084068406066746,-0.178384084123406
MA0626.1,Npas2,0.15,15,3,6912,2.9,Up,6237.5,0.807296074153509,5,3,2347,2119,Down,0.078074143544596,-0.399738944032867,-0.504675505093652,-1.10749277118225
MA0896.1,Hmx1,0.02,1,0.2,25,0,Up,6980.5,0.463116399923675,5,1,2347,24,Up,0.052071749918253,-4.228334358171034,4.707730480509788,1.283397827220194
MA0650.2,HOXA13,0.09,0,0,696,0.3,Down,7330,0.334982544771381,5,0,2347,585,Down,0.340943152406971,-2.73140785033861,-1.456047536597376,-0.467318027617737
MA0800.1,EOMES,0.08,2,0.4,639,0.3,Up,6754,0.558945212087127,5,2,2347,553,Up,0.33758756257542,-1.61098672975476,0.94696641200965,0.47161356205931
MA0164.1,Nr2e3,0.01,2,0.4,1442,0.6,Down,5907.5,0.978962804768842,5,2,2347,728,Up,0.648803908198626,-1.41281390211328,0.550620756726689,0.187886542730339
MA1637.1,EBF3,0.09,0,0,1058,0.5,Down,7642.5,0.241946103313835,5,0,2347,710,Down,0.330870071042189,-2.591825110967827,-1.735213015338941,-0.480342515309403
MA0648.1,GSC,0.03,0,0,1782,0.8,Down,8772.5,0.055483804168373,5,0,2347,1162,Down,0.062322833299696,-2.236663030147839,-2.445537176978917,-1.205352811136947
MA1603.1,Dmrt1,0.11,3,0.6,843,0.4,Up,7481,0.287478028734568,5,3,2347,686,Up,0.153642000824446,-1.212935114486865,1.121716835814343,0.813490045809398
MA0148.4,FOXA1,0.01,1,0.2,102,0,Up,6794,0.541346419626521,5,1,2347,98,Up,0.19362300697475,-3.224663370500451,2.700388505168619,0.713043039545575
MA1108.2,MXI1,0,1,0.2,6,0,Up,7026,0.445034133560822,5,1,2347,6,Up,0.014805158330439,-5.185469421158093,6.622000606483904,1.829586943785101
MA0748.2,YY2,0.07,0,0,702,0.3,Down,7327.5,0.335809374481152,5,0,2347,584,Down,0.341176228070814,-2.732640923323389,-1.453581390627817,-0.467021236523657
MA1538.1,NR2F1(var.3),0.12,1,0.2,56,0,Up,6905,0.494004885676344,5,1,2347,54,Up,0.111670429712143,-3.651597117840176,3.554255999848069,0.952061812676701
MA0113.3,NR3C1,0.03,2,0.4,15,0,Up,7021.5,0.446804352703749,5,1,2347,8,Up,0.019002830960483,-4.991957859603469,6.234977483374657,1.721181694892893
MA0488.1,JUN,0.1,0,0,533,0.2,Down,6950,0.475463198884578,5,0,2347,433,Down,0.591624031243413,-2.9482264389783,-1.022410359317995,-0.2279541936602
MA1501.1,HOXB7,0.07,3,0.6,927,0.4,Up,7361.5,0.324677011830361,5,3,2347,705,Up,0.164207581534839,-1.193241933261783,1.08233047336418,0.784606795190191
MA0658.1,LHX6,0.05,10,2,2430,1,Up,7378,0.31936212800377,5,3,2347,853,Up,0.360875930876236,-1.055869398046546,0.807585402933706,0.442642082851047
MA0752.1,ZNF410,0.11,0,0,17,0,Down,5880,0.993425189017591,5,0,2347,5,Down,0.999999999996011,-6.09845472127057,5.278046205266542,0.000000000001733
MA0624.1,NFATC1,0.02,7,1.4,5193,2.2,Down,7397.5,0.313154719338876,5,3,2347,2032,Down,0.137287783288277,-0.42997325107922,-0.444206891000946,-0.862368107239181
MA0720.1,Shox2,0.04,20,4,6381,2.7,Up,6496.5,0.67839318492695,5,5,2347,1788,Up,0.598292624343067,-0.196187519772956,0.392375039545911,0.2230863510387
MA0043.3,HLF,0.08,0,0,636,0.3,Down,7150,0.397851426450948,5,0,2347,513,Down,0.592002482348714,-2.82606029743012,-1.266742642414356,-0.22767647221612
MA0875.1,BARX1,0.04,15,3,5989,2.6,Up,6625,0.617520125303394,5,5,2347,1942,Up,0.595227719982705,-0.136605279623032,0.273210559246065,0.225316851730994
MA1117.1,RELB,0.01,4,0.8,544,0.2,Up,8340,0.103111961406713,5,3,2347,468,Up,0.057919784445394,-1.488540450730822,1.672927508302257,1.237173063080766
MA0598.3,EHF,0.05,3,0.6,589,0.3,Up,7993.5,0.161056632036855,5,3,2347,523,Up,0.077474265198586,-1.408470206095011,1.512787019030635,1.110842534116918
MA0698.1,ZBTB18,0.14,1,0.2,1500,0.6,Down,7546.5,0.26835874326488,5,1,2347,1076,Down,0.383310204928318,-1.499622978145022,-0.749692279542238,-0.416449618300931
MA0633.1,Twist2,0.03,2,0.4,424,0.2,Up,7336.5,0.332838931593724,5,2,2347,316,Up,0.138031080272326,-2.014175638431365,1.753344229362861,0.860023113084335
MA0465.2,CDX2,0.15,13,2.6,7392,3.1,Down,6083.5,0.886768756438671,5,5,2347,1952,Up,0.597042559762018,-0.132901304755898,0.265802609511795,0.223994709388237
MA0707.1,MNX1,0.02,9,1.8,1739,0.7,Up,7539,0.270502599924968,5,3,2347,798,Up,0.344921660205684,-1.103918770854799,0.903684148550211,0.462279532183974
MA0826.1,OLIG1,0.15,4,0.8,1222,0.5,Up,7501,0.281545024710156,5,3,2347,570,Up,0.096681656102914,-1.346451531416074,1.388749669672762,1.014655918978114
MA0860.1,Rarg(var.2),0.11,0,0,5,0,Down,5880,0.993425189017591,5,0,2347,5,Down,0.999999999996011,-6.09845472127057,5.278046205266542,0.000000000001733
MA0768.1,LEF1,0.13,2,0.4,259,0.1,Up,7593.5,0.255189808157859,5,2,2347,242,Up,0.086796208135191,-2.206286014608291,2.137564981716712,1.06149924742643
MA0040.1,Foxq1,0.07,5,1,826,0.4,Up,7910,0.178147495670653,5,3,2347,666,Up,0.142884048447597,-1.234262537015929,1.164371680872471,0.845016253069591
MA0158.2,HOXA5,0.08,16,3.2,5433,2.3,Up,7480,0.287776877292704,5,5,2347,1717,Up,0.333050525601372,-0.225407529417837,0.450815058835675,0.477489876627764
MA0504.1,NR2C2,0.04,0,0,5,0,Down,5880,0.993425189017591,5,0,2347,5,Down,0.999999999996011,-6.09845472127057,5.278046205266542,0.000000000001733
MA0825.1,MNT,0.01,2,0.4,1688,0.7,Down,6453,0.69951134265319,5,1,2347,677,Down,0.999999999999557,-1.833650712108022,-0.081636811616238,-0.000000000000193
MA0835.2,BATF3,0.12,3,0.6,1421,0.6,Down,6379.5,0.735719923191187,5,3,2347,1015,Up,0.657847264437427,-0.930505807412339,0.556858221665291,0.181874926920626
MA0631.1,Six3,0.14,1,0.2,386,0.2,Up,6141.5,0.856658400550736,5,1,2347,354,Up,0.559064529642587,-2.300868371608881,0.85279850738548,0.25253806107555
MA0025.2,NFIL3,0.05,0,0,521,0.2,Down,6970,0.467346645716602,5,0,2347,441,Down,0.590976718434111,-2.935035716764984,-1.048791803744627,-0.228429627840836
MA0636.1,BHLHE41,0.14,0,0,989,0.4,Down,6955,0.473426840409372,5,0,2347,435,Down,0.591446747286207,-2.944906076289785,-1.029051084695025,-0.228084352305512
MA0609.2,CREM,0.12,0,0,204,0.1,Down,6117.5,0.869095157234135,5,0,2347,100,Down,0.999999999998653,-4.002644684999753,1.086426132724911,0.000000000000585
MA0654.1,ISX,0.01,13,2.6,3987,1.7,Up,6957,0.472613642199369,5,4,2347,1414,Up,0.65406146949307,-0.510169799169935,0.441326363949899,0.184381434233605
MA0706.1,MEOX2,0.03,10,2,2428,1,Up,7379,0.31904185396305,5,3,2347,853,Up,0.360875930876236,-1.055869398046546,0.807585402933706,0.442642082851047
MA0645.1,ETV6,0.14,6,1.2,6449,2.7,Down,8758.5,0.056671100537363,5,3,2347,2126,Down,0.073844037100125,-0.397360499747533,-0.50943239366432,-1.131684568179603
MA0830.2,TCF4,0.01,1,0.2,347,0.1,Up,6250,0.800920376142411,5,1,2347,310,Up,0.508247373242653,-2.396464551118398,1.043990866404515,0.293924857233296
MA1553.1,RARG(var.3),0.14,0,0,116,0,Down,6115,0.870392572158867,5,0,2347,99,Down,0.999999999997036,-4.009858220317392,1.10085320336019,0.000000000001287
MA0793.1,POU6F2,0.02,1,0.2,190,0.1,Up,6572,0.642340585662676,5,1,2347,187,Up,0.34091858509037,-2.760315887537018,1.771693539241753,0.467349322672006
MA0509.2,RFX1,0.15,0,0,1011,0.4,Down,7797.5,0.203260415658123,5,0,2347,772,Down,0.179145087493117,-2.531474969193349,-1.855913298887897,-0.74679509653434
MA0846.1,FOXC2,0.06,2,0.4,351,0.1,Up,7386.5,0.316646502388401,5,2,2347,320,Up,0.141016660130016,-2.005116209836165,1.735225372172461,0.8507295754644
MA0731.1,BCL6B,0.14,0,0,5,0,Down,5880,0.993425189017591,5,0,2347,5,Down,0.999999999996011,-6.09845472127057,5.278046205266542,0.000000000001733
MA0144.2,STAT3,0,1,0.2,12,0,Up,7011,0.450950406411496,5,1,2347,12,Up,0.027355251672619,-4.713761185341276,5.678584134850271,1.562959285290568
MA0683.1,POU4F2,0.15,0,0,54,0,Down,5997.5,0.931704801285197,5,0,2347,52,Down,0.999999999999134,-4.471047771756156,2.023232306237717,0.000000000000376
MA0514.1,Sox3,0.14,14,2.8,8087,3.4,Down,7066.5,0.429283190051703,5,3,2347,2160,Down,0.054626288410459,-0.385918311765548,-0.53231676962829,-1.262598306672253
MA0803.1,TBX15,0.1,0,0,491,0.2,Down,6980,0.463317354997763,5,0,2347,445,Down,0.590714262831999,-2.928529719828256,-1.061803797618083,-0.228622542948801
MA0519.1,Stat5a::Stat5b,0.01,1,0.2,179,0.1,Up,6613.5,0.62287001113027,5,1,2347,169,Up,0.313021582953586,-2.833118548660468,1.917298861488652,0.50442571665646
MA0762.1,ETV2,0.13,0,0,477,0.2,Down,6885,0.502368144419922,5,0,2347,407,Down,0.594898932297419,-2.992842406029997,-0.9331784252146,-0.225556810529994
MA0798.2,RFX3,0.15,0,0,705,0.3,Down,7300,0.344991091424684,5,0,2347,573,Down,0.343909586448243,-2.746345692581305,-1.426171852111985,-0.463555718090328
MA1142.1,FOSL1::JUND,0.09,9,1.8,3304,1.4,Up,7591,0.255878765069105,5,5,2347,1336,Up,0.074648877139525,-0.406332660149029,0.812665320298059,1.126976720501258
MA1525.1,NFATC4,0.05,6,1.2,4572,1.9,Down,7491.5,0.284352762926787,5,3,2347,1954,Down,0.198573759360117,-0.45820113491577,-0.387751123327847,-0.702078142134928
MA0592.3,ESRRA,0.09,0,0,441,0.2,Down,6875,0.506577683087758,5,0,2347,403,Down,0.595567813439643,-2.999958098950327,-0.918947039373941,-0.225068781073101
MA0868.2,SOX8,0.01,1,0.2,106,0,Up,6782,0.546596884063836,5,1,2347,103,Up,0.202539077073299,-3.188945801478976,2.62895336712567,0.693491173337987
MA0856.1,RXRG,0,0,0,0,0,Up,5867.5,1,5,0,2347,0,Up,1,-7.828170530589217,8.73747782390384,-0
MA1421.1,TCF7L1,0.14,0,0,525,0.2,Down,7007.5,0.452337248669514,5,0,2347,456,Down,0.590198008321172,-2.910935005597106,-1.096993226080383,-0.229002260401265
MA1099.2,HES1,0.01,2,0.4,175,0.1,Up,7797.5,0.203260415658123,5,2,2347,162,Up,0.042014998257653,-2.495058529187627,2.715110010875385,1.376595650130784
MA0523.1,TCF7L2,0.08,2,0.4,1092,0.5,Down,6523.5,0.665410006842643,5,1,2347,857,Down,0.658564699672282,-1.663692849698552,-0.421552536435179,-0.181401552015257
MA0675.1,NKX6-2,0.01,4,0.8,801,0.3,Up,7042.5,0.438577652998777,5,2,2347,517,Up,0.305449915528865,-1.659498956952192,1.043990866404514,0.515059990634617
MA1155.1,ZSCAN4,0.15,1,0.2,137,0.1,Up,6710.5,0.578393830561367,5,1,2347,131,Up,0.251023227363748,-3.016229785582488,2.283521335332694,0.600286091071998
MA1146.1,NR1H4::RXRA,0.11,1,0.2,35,0,Up,6959.5,0.471598226914274,5,1,2347,32,Up,0.068268354250913,-4.024505373714412,4.300072511596541,1.16578056658383
MA1641.1,MYF5,0.04,0,0,1532,0.7,Down,7475,0.289274262882527,5,0,2347,643,Down,0.331691941941778,-2.663272361478866,-1.592318514316863,-0.47926507901633
MA0075.3,PRRX2,0.04,11,2.2,2791,1.2,Up,7812.5,0.199770481748725,5,4,2347,1031,Up,0.176099395210831,-0.737943976924819,0.896874719459667,0.75424213555487
MA0664.1,MLXIPL,0.04,2,0.4,703,0.3,Up,6168.5,0.842709621272846,5,1,2347,362,Up,0.567834725462541,-2.28477068777749,0.820603139722699,0.245778052078533
MA1129.1,FOSL1::JUN(var.2),0.14,1,0.2,403,0.2,Up,6452.5,0.69975547484396,5,1,2347,200,Up,0.360496848408548,-2.711960067001179,1.674981898170075,0.443098527684524
MA1651.1,ZFP42,0.03,1,0.2,20,0,Up,6991,0.458907584131257,5,1,2347,20,Up,0.043889419528077,-4.356913277919597,4.964888320006913,1.357640163001461
MA0749.1,ZBED1,0.07,0,0,5,0,Down,5880,0.993425189017591,5,0,2347,5,Down,0.999999999996011,-6.09845472127057,5.278046205266542,0.000000000001733
MA1565.1,TBX18,0.08,0,0,618,0.3,Down,7187.5,0.384198818257507,5,0,2347,528,Down,0.593617657122668,-2.805290699897876,-1.308281837478844,-0.22649318947281
MA0840.1,Creb5,0.15,1,0.2,394,0.2,Up,6412,0.719631233430676,5,1,2347,222,Up,0.392567462604046,-2.636858517301759,1.524778798771236,0.40608569912498
MA0142.1,Pou5f1::Sox2,0.15,3,0.6,528,0.2,Up,8167.5,0.129460442998794,5,3,2347,442,Up,0.049774624832248,-1.529726247075235,1.755299100991084,1.302992004708863
MA1616.1,Prdm15,0.02,1,0.2,20,0,Up,6991,0.458907584131257,5,1,2347,20,Up,0.043889419528077,-4.356913277919597,4.964888320006913,1.357640163001461
MA0473.3,ELF1,0.11,6,1.2,1401,0.6,Up,7992.5,0.161253711532581,5,4,2347,1065,Up,0.183658162173525,-0.714550590976709,0.850087947563449,0.735989765885787
MA0600.2,RFX2,0.03,0,0,10,0,Down,5880,0.993425189017591,5,0,2347,5,Down,0.999999999996011,-6.09845472127057,5.278046205266542,0.000000000001733
MA0628.1,POU6F1,0.01,2,0.4,376,0.2,Up,6606,0.626369847724539,5,1,2347,171,Up,0.316167084559436,-2.824656897142233,1.900375558452184,0.500083345467347
MA0705.1,Lhx8,0.02,9,1.8,2016,0.9,Up,7375.5,0.320163733211767,5,3,2347,774,Up,0.339645504161061,-1.125932355165631,0.947711317171875,0.468974129729121
MA0072.1,RORA(var.2),0.14,0,0,566,0.2,Down,7122.5,0.408046735138723,5,0,2347,502,Down,0.591104524335025,-2.841680637556072,-1.235501962162451,-0.228335716533001
MA1499.1,HOXB4,0.01,2,0.4,1410,0.6,Down,6850.5,0.516968906698102,5,1,2347,979,Down,0.408765854239297,-1.567738439094846,-0.613461357642591,-0.388525389621903
MA0852.2,FOXK1,0.08,2,0.4,516,0.2,Up,7024,0.445820403432603,5,2,2347,453,Up,0.24927021798065,-1.754727112881274,1.234447178262679,0.603329606531523
MA1103.2,FOXK2,0.15,12,2.4,3709,1.6,Up,7026,0.445034133560822,5,3,2347,1673,Down,0.629218546655857,-0.57016665171715,-0.163820089725086,-0.201198484727094
MA0077.1,SOX9,0.06,2,0.4,522,0.2,Up,7026.5,0.444837689715266,5,2,2347,452,Up,0.248406719041603,-1.756319492160252,1.237631936820635,0.604836661300501
MA0660.1,MEF2B,0.13,1,0.2,177,0.1,Up,6621,0.619378674073827,5,1,2347,166,Up,0.3082816374657,-2.846000096693008,1.943061957553734,0.511052342885623
MA0911.1,Hoxa11,0.06,2,0.4,101,0,Up,7969.5,0.165836961687972,5,2,2347,96,Up,0.015828851570421,-2.870977964511496,3.466948881523122,1.800550593332321
MA0751.1,ZIC4,0.09,2,0.4,425,0.2,Up,7268,0.355874823038119,5,2,2347,355,Up,0.167934041979456,-1.930353608335828,1.585700169171787,0.774861258922884
MA0091.1,TAL1::TCF3,0.05,2,0.4,107,0,Up,7954.5,0.168878404705003,5,2,2347,102,Up,0.017744210796853,-2.827466433392813,3.379925819285756,1.750943311852802
MA0088.2,ZNF143,0.15,1,0.2,170,0.1,Up,6624,0.617984533588587,5,1,2347,166,Up,0.3082816374657,-2.846000096693008,1.943061957553734,0.511052342885623
MA1552.1,RARB(var.3),0.06,0,0,6,0,Down,5880,0.993425189017591,5,0,2347,5,Down,0.999999999996011,-6.09845472127057,5.278046205266542,0.000000000001733
MA0607.1,Bhlha15,0.13,20,4,9451,4,Down,6745,0.562942893224837,5,3,2347,2125,Down,0.074442859881607,-0.397699797740828,-0.508753797677731,-1.128176950869821
MA0839.1,CREB3L1,0.1,0,0,41,0,Down,5970,0.946126939172903,5,0,2347,41,Down,0.999999999997761,-4.640650814915754,2.362438392556915,0.000000000000972
MA0771.1,HSF4,0.09,1,0.2,248,0.1,Up,6475.5,0.688557879858328,5,1,2347,222,Up,0.392567462604046,-2.636858517301759,1.524778798771236,0.40608569912498
MA0521.1,Tcf12,0.03,0,0,857,0.4,Down,7475,0.289274262882527,5,0,2347,643,Down,0.331691941941778,-2.663272361478866,-1.592318514316863,-0.47926507901633
MA1131.1,FOSL2::JUN(var.2),0.11,1,0.2,269,0.1,Up,6589,0.63433393427897,5,1,2347,162,Up,0.301921048997576,-2.863541326270731,1.978144416709179,0.520106608259339
MA0599.1,KLF5,0,7,1.4,878,0.4,Up,8089,0.143061936836543,5,3,2347,550,Up,0.088228626888648,-1.372193692778231,1.440233992397075,1.054390479691137
MA1584.1,ZIC5,0.13,1,0.2,157,0.1,Up,6680.5,0.591989368820191,5,1,2347,142,Up,0.269412391538058,-2.958280225702587,2.167622215572892,0.569582432915792
MA0057.1,MZF1(var.2),0.01,1,0.2,365,0.2,Up,6242,0.804999323841296,5,1,2347,310,Up,0.508247373242653,-2.396464551118398,1.043990866404515,0.293924857233296
MA0841.1,NFE2,0.08,0,0,74,0,Down,5985,0.938257825754848,5,0,2347,47,Down,0.999999999999276,-4.543242726423744,2.167622215572891,0.000000000000314
MA0782.2,PKNOX1,0.15,1,0.2,962,0.4,Down,6740,0.565169772040824,5,1,2347,788,Down,0.669396678006329,-1.724205807833384,-0.300526620165515,-0.17431644723235
MA1115.1,POU5F1,0.11,7,1.4,5517,2.4,Down,7491,0.284501061708809,5,3,2347,1977,Down,0.179868257182675,-0.449762079880338,-0.404629233398711,-0.745045473379144
MA1119.1,SIX2,0.09,0,0,112,0,Down,6135,0.860023310276276,5,0,2347,107,Down,0.999999999998136,-3.954074105794488,0.989284974314379,0.000000000000809
MA0143.4,SOX2,0.01,2,0.4,418,0.2,Up,7219.5,0.372778267858776,5,2,2347,386,Up,0.19283175359918,-1.870044181183112,1.465081314866355,0.714821449284803
MA0629.1,Rhox11,0.13,7,1.4,4103,1.7,Down,6480.5,0.686132523136297,5,5,2347,1922,Up,0.59243787756597,-0.144070779845974,0.288141559691948,0.22735718260861
MA0037.3,GATA3,0,1,0.2,152,0.1,Up,6671,0.596325005168939,5,1,2347,147,Up,0.277650781631051,-2.933403708104037,2.117869180375792,0.556501099581747
