Transcription Factor ID,Transcription Factor Name,Deficit,No. Search Sites,Mean Sites Per Search Gene,No. Background Sites,Mean Sites Per Background Gene,Site Representation,Mann-Whitney U,Site P-Value,Total No. Search Genes,No. Transcription Factor Search Genes,Total No. Background Genes,No. Transcription Factor Background Genes,Gene Representation,Gene P-Value,Average Log2 Proportion Bound,Log2 Enrichment,Significance Score
MA0067.1,Pax2,0.11,54,4.2,19818,6.3,Down,29454.5,0.004951389367503,13,11,3123,3112,Down,0.001206194092769,-0.118207619414582,-0.226235853383748,-2.91858280277934
MA0597.1,THAP1,0.04,38,2.9,6637,2.1,Up,26708.5,0.049151048981172,13,13,3123,2598,Up,0.143570068914132,-0.132742235448806,0.265484470897611,0.842936091154466
MA1642.1,NEUROG2(var.2),0.06,15,1.2,2857,0.9,Up,23042.5,0.399799444263648,13,9,3123,1847,Up,0.57792337981572,-0.632274577125942,0.250629176812117,0.238129735851027
MA1471.1,BARX2,0.15,24,1.8,11605,3.7,Down,27473,0.027669075192078,13,9,3123,2634,Down,0.134227967670716,-0.37629716945596,-0.261325638527847,-0.872156985362354
MA0885.1,Dlx2,0.05,35,2.7,13510,4.3,Down,25591.5,0.104288432750125,13,10,3123,2767,Down,0.179439468427662,-0.268575146140654,-0.187989866488109,-0.746082025979229
MA0647.1,GRHL1,0.15,0,0,1074,0.3,Down,23809.5,0.281295133724533,13,0,3123,540,Down,0.142682117186723,-3.642842254497166,-2.224090495332605,-0.845630455012902
MA1655.1,ZNF341,0.06,9,0.7,1228,0.4,Up,25052,0.144618251738963,13,7,3123,982,Up,0.129596198823004,-1.258315561987247,0.820637310864595,0.88740773653953
MA1485.1,FERD3L,0.08,3,0.2,135,0,Up,22804.5,0.441938419392652,13,2,3123,97,Up,0.061371168712189,-3.717288454046005,2.568658093539797,1.212035606218728
MA0900.2,HOXA2,0.09,27,2.1,12226,3.9,Down,26296,0.065671424747812,13,8,3123,2665,Down,0.031809481982999,-0.448091004364404,-0.43866731309745,-1.497443403315054
MA0894.1,HESX1,0.06,35,2.7,13502,4.3,Down,25583,0.104846089602571,13,10,3123,2766,Down,0.180504932736987,-0.268835842753699,-0.187468473262019,-0.743510925441521
MA0672.1,NKX2-3,0.03,3,0.2,1574,0.5,Down,24076,0.246367261852203,13,3,3123,1235,Down,0.268407189519806,-1.642800549671297,-0.609464060869135,-0.571205855392161
MA0052.4,MEF2A,0.13,5,0.4,3506,1.1,Down,27415,0.028951723593214,13,3,3123,1814,Down,0.020197144687175,-1.365562026596022,-1.163941107019685,-1.69471002333822
MA0593.1,FOXP2,0.12,12,0.9,4967,1.6,Down,25430.5,0.115258828667622,13,7,3123,2283,Down,0.125746279375379,-0.649956823371055,-0.39608016636779,-0.900504856138016
MA0463.2,BCL6,0.15,0,0,285,0.1,Down,22080.5,0.584593035968623,13,0,3123,274,Down,0.620135685891712,-4.131586488861892,-1.246602026603154,-0.20751327632936
MA0462.2,BATF::JUN,0.15,12,0.9,5254,1.7,Down,25639,0.101215356142831,13,6,3123,2108,Down,0.135616872214889,-0.810697146154378,-0.487501275735996,-0.867686276147468
MA1537.1,NR2F1(var.2),0.15,1,0.1,91,0,Up,21318,0.754558458539247,13,1,3123,83,Up,0.297878821147808,-4.197584261766887,2.055318520649148,0.525960373540952
MA0612.2,EMX1,0.01,0,0,2221,0.7,Down,25863.5,0.087654623186361,13,0,3123,856,Down,0.025587742525438,-3.310762940322492,-2.888249123681954,-1.591968027985113
MA1514.1,KLF17,0.06,2,0.2,253,0.1,Up,21905.5,0.622033187001521,13,2,3123,230,Up,0.249338585336827,-3.096642140706141,1.32736546686007,0.603210508892178
MA0115.1,NR1H2::RXRA,0.13,0,0,14,0,Down,20390.5,0.977715613834982,13,0,3123,14,Down,0.999999999988137,-6.252927160800705,2.996079317274473,0.000000000005152
MA1112.2,NR4A1,0.15,12,0.9,4435,1.4,Down,26155,0.072275460778784,13,6,3123,2290,Down,0.0519216428968,-0.750974375534941,-0.606946816974871,-1.284651574109728
MA0696.1,ZIC1,0.15,3,0.2,620,0.2,Up,21448.5,0.724319287328888,13,3,3123,525,Up,0.469036920890005,-2.2594667203546,0.623868280497471,0.328792969848479
MA1104.2,GATA6,0.12,22,1.7,3897,1.2,Up,21210.5,0.779756294813689,13,7,3123,2061,Down,0.385795271137206,-0.723732987616199,-0.248527837877501,-0.413643099998521
MA0035.4,GATA1,0.12,16,1.2,4466,1.4,Down,23461,0.331827004393794,13,7,3123,2246,Down,0.211686429988139,-0.661740687298513,-0.372512438512874,-0.674306981235014
MA0059.1,MAX::MYC,0.11,6,0.5,902,0.3,Up,22627.5,0.474860659119639,13,4,3123,585,Up,0.282368352800517,-2.000192477392728,0.830459953343142,0.549183979625488
MA0862.1,GMEB2,0.15,18,1.4,7071,2.3,Down,26482,0.057728550155449,13,5,3123,2200,Down,0.027031798235938,-0.900394020848569,-0.790123725355204,-1.568125062774513
MA0477.2,FOSL1,0.15,10,0.8,3299,1.1,Down,22639,0.472681543129711,13,4,3123,1361,Down,0.41247743460693,-1.391464524121437,-0.386995953199439,-0.384599805401941
MA0474.2,ERG,0.07,0,0,864,0.3,Down,24570,0.189906994568879,13,0,3123,657,Down,0.083558308725901,-3.501494116274658,-2.50678677177762,-1.078010359003388
MA1154.1,ZNF282,0.15,1,0.1,214,0.1,Up,20512,0.947992399983947,13,1,3123,207,Up,0.590960011116658,-3.54095264488677,0.742055286888914,0.228441905817476
MA0050.2,IRF1,0.06,1,0.1,83,0,Up,21339.5,0.749549134929285,13,1,3123,80,Up,0.288835758521618,-4.223977968946604,2.108105935008584,0.539349041132619
MA1111.1,NR2F2,0.09,10,0.8,3186,1,Down,22418.5,0.51540861625915,13,7,3123,1927,Down,0.577376981294607,-0.772214788159033,-0.151564236791833,-0.238540534442148
MA0718.1,RAX,0.04,20,1.5,9958,3.2,Down,26990.5,0.03999112627688,13,8,3123,2558,Down,0.070097472214873,-0.477644978734301,-0.379559364357657,-1.154297642845405
MA0907.1,HOXC13,0.13,2,0.2,757,0.2,Down,21471,0.719147333104932,13,2,3123,645,Down,0.999999999990506,-2.353816968267215,-0.158284878017783,-0.000000000004123
MA1650.1,ZBTB14,0.1,9,0.7,1680,0.5,Up,23625,0.3073581304966,13,7,3123,1127,Up,0.246400120633501,-1.15901650148886,0.62203918986782,0.608359083884029
MA0691.1,TFAP4,0.09,17,1.3,3080,1,Up,24138.5,0.238636016836132,13,8,3123,1207,Up,0.150407785807577,-1.019282500877754,0.703715679929249,0.822729682057213
MA1118.1,SIX1,0.15,5,0.4,2176,0.7,Down,24177.5,0.233899354576579,13,4,3123,1507,Down,0.269999193526428,-1.317984014249612,-0.53395697294309,-0.568637533054143
MA1123.2,TWIST1,0.04,9,0.7,897,0.3,Up,26590.5,0.053475845872666,13,7,3123,770,Up,0.022902893853524,-1.433646787302839,1.171299761495779,1.640109639703166
MA1150.1,RORB,0.08,0,0,1139,0.4,Down,26377,0.062108098230829,13,0,3123,935,Down,0.013699912774439,-3.247120736744099,-3.015533530838739,-1.863282197931217
MA1114.1,PBX3,0.15,0,0,582,0.2,Down,23686,0.298569719463633,13,0,3123,521,Down,0.143950782852044,-3.668655937104609,-2.172463130117721,-0.841785968942214
MA0669.1,NEUROG2,0.05,1,0.1,133,0,Up,21153,0.793331707032763,13,1,3123,107,Up,0.366493174429494,-4.015339983209183,1.690829963533741,0.435934109249894
MA1120.1,SOX13,0.14,30,2.3,9536,3.1,Down,24277.5,0.222059610031265,13,10,3123,2748,Down,0.200027724733245,-0.27354456495623,-0.178051028856956,-0.698909805015145
MA0902.2,HOXB2,0.02,2,0.2,3331,1.1,Down,26490.5,0.057385537257477,13,1,3123,1168,Down,0.039586519690293,-2.294215398612501,-1.751419205659625,-1.402452678236204
MA0505.1,Nr5a2,0.06,3,0.2,513,0.2,Up,21887.5,0.625942554202029,13,3,3123,466,Up,0.427415320754115,-2.34537356190981,0.79568196360789,0.369149914554454
MA0732.1,EGR3,0.09,4,0.3,491,0.2,Up,22461,0.507020152929345,13,3,3123,400,Up,0.228116051560929,-2.455410981131334,1.015756802050939,0.641844154183816
MA1585.1,ZKSCAN1,0.04,3,0.2,482,0.2,Up,22085.5,0.583538879510854,13,3,3123,436,Up,0.410370255933891,-2.393321275520969,0.891577390830209,0.386824124874585
MA1116.1,RBPJ,0.01,28,2.2,5942,1.9,Up,22210,0.557580639702306,13,12,3123,2611,Up,0.706861977353068,-0.184658069291,0.147253513804513,0.150665378743095
MA0092.1,Hand1::Tcf3,0.01,1,0.1,99,0,Up,21217.5,0.778108121761149,13,1,3123,99,Up,0.344341777850987,-4.071124097732089,1.802398192579553,0.463010282583053
MA0878.2,CDX1,0.07,0,0,705,0.2,Down,24284,0.221305159274399,13,0,3123,613,Down,0.085552587541539,-3.551457891533039,-2.40685922126086,-1.06776685066972
MA0781.1,PAX9,0.15,0,0,14,0,Down,20390.5,0.977715613834982,13,0,3123,14,Down,0.999999999988137,-6.252927160800705,2.996079317274473,0.000000000005152
MA0461.2,Atoh1,0.13,16,1.2,3170,1,Up,21387,0.738519678105186,13,5,3123,1571,Down,0.420705244257491,-1.143238570646467,-0.304434625759409,-0.376022074296541
MA0641.1,ELF4,0.13,0,0,761,0.2,Down,24251.5,0.225095830746412,13,0,3123,608,Down,0.086086391666178,-3.557360932007627,-2.395053140311683,-1.065065495368453
MA0651.1,HOXC11,0.03,1,0.1,32,0,Up,21659,0.676454404827582,13,1,3123,31,Up,0.125052685228095,-4.900796446253954,3.461742889623284,0.902906978325934
MA0746.2,SP3,0.03,2,0.2,241,0.1,Up,22003,0.601044522083213,13,2,3123,215,Up,0.225703553441295,-3.145181581376261,1.42444434820031,0.646461603404304
MA1527.1,NFIC(var.2),0.14,4,0.3,558,0.2,Up,22469,0.505449208793449,13,3,3123,380,Up,0.205560161064369,-2.492363875583917,1.089662590956104,0.68706105070014
MA0495.3,MAFF,0.1,4,0.3,721,0.2,Up,22261.5,0.547009685363042,13,4,3123,636,Up,0.316139326003648,-1.939946805692656,0.709968609942999,0.500121476940982
MA1134.1,FOS::JUNB,0.15,12,0.9,4881,1.6,Down,25346,0.121369240697493,13,5,3123,1958,Down,0.086824228731426,-0.984435142570469,-0.622041481911404,-1.061359065882716
MA0744.2,SCRT2,0.13,2,0.2,1250,0.4,Down,24971.5,0.151544581821624,13,1,3123,1020,Down,0.072960218414037,-2.391906174487554,-1.556037653909518,-1.136913874571785
MA1564.1,SP9,0.07,11,0.8,3995,1.3,Down,24469.5,0.200543290087169,13,5,3123,1837,Down,0.162554610490501,-1.030437581740298,-0.530036603571747,-0.789000708221452
MA1562.1,SOX14,0.07,0,0,463,0.1,Down,23016.5,0.404281759539836,13,0,3123,418,Down,0.238380235426459,-3.82737575208932,-1.855023500148299,-0.622729755647655
MA0656.1,JDP2(var.2),0,0,0,2,0,Down,20306,0.998408052191647,13,0,3123,1,Down,0.999999999992661,-7.889436408003913,6.269097811680889,0.000000000003187
MA0769.2,TCF7,0.04,12,0.9,3816,1.2,Down,23897.5,0.269408131292152,13,6,3123,2115,Down,0.134136692981802,-0.80830631411577,-0.492282939813213,-0.87245240499894
MA1633.1,BACH1,0.1,3,0.2,380,0.1,Up,22642,0.472113984887434,13,3,3123,355,Up,0.178376110692712,-2.541387322525981,1.187709484840234,0.748663309651851
MA0829.2,SREBF1(var.2),0.15,1,0.1,1493,0.5,Down,24768,0.170178175294383,13,1,3123,895,Down,0.126163150855158,-2.486161597010933,-1.36752680886276,-0.899067473278386
MA0483.1,Gfi1b,0.12,6,0.5,2974,1,Down,26044.5,0.077822859055211,13,4,3123,1848,Down,0.047792882692487,-1.170885493549713,-0.828154014342886,-1.320636773628961
MA0903.1,HOXB3,0.01,2,0.2,3246,1,Down,26179,0.071114436567535,13,1,3123,1118,Down,0.040514090724319,-2.325761637474354,-1.688326727935918,-1.392393903710886
MA0738.1,HIC2,0.03,29,2.2,7798,2.5,Down,22994.5,0.408097871559681,13,10,3123,2738,Down,0.211136942194194,-0.276173864460842,-0.172792429847732,-0.675435772436391
MA0784.1,POU1F1,0.09,1,0.1,173,0.1,Up,20826.5,0.871490403019751,13,1,3123,158,Up,0.492240985948539,-3.73526689293421,1.130683782983794,0.307822228036269
MA0466.2,CEBPB,0.15,19,1.5,3432,1.1,Up,25014,0.147856982099939,13,10,3123,1879,Up,0.266592026409329,-0.547692346953603,0.370244535137789,0.574152844187782
MA0070.1,PBX1,0.15,6,0.5,1237,0.4,Up,21734.5,0.659588464570552,13,5,3123,971,Up,0.558083404936364,-1.49016675625317,0.389421745453998,0.253300891390736
MA1463.1,ARGFX,0.07,2,0.2,3245,1,Down,26178.5,0.071138467679028,13,1,3123,1118,Down,0.040514090724319,-2.325761637474354,-1.688326727935918,-1.392393903710886
MA0737.1,GLIS3,0.09,0,0,7,0,Down,20345,0.988856720222144,13,0,3123,7,Down,0.999999999989254,-6.728472360560231,3.947169716793527,0.000000000004667
MA0501.1,MAF::NFE2,0.15,0,0,331,0.1,Down,22282,0.542829606702124,13,0,3123,305,Down,0.629054004034179,-4.054403373455126,-1.400968257416685,-0.201312068946985
MA0259.1,ARNT::HIF1A,0.11,83,6.4,22489,7.2,Down,21329,0.751994243828613,13,11,3123,3044,Down,0.042744418961198,-0.134141881533696,-0.194367329145519,-1.369120582048888
MA0147.3,MYC,0.01,1,0.1,170,0.1,Up,20786.5,0.881169032464747,13,1,3123,165,Up,0.507575402742146,-3.704092704600304,1.068335406315984,0.29449943210962
MA1574.1,THRB,0.13,1,0.1,179,0.1,Up,20758.5,0.887954737593312,13,1,3123,169,Up,0.516144837645382,-3.686865676435742,1.033881349986857,0.287228412009015
MA1587.1,ZNF135,0.15,4,0.3,442,0.1,Up,23842,0.276864245866778,13,4,3123,407,Up,0.07914106411118,-2.261627033084115,1.353329064725918,1.101598114614509
MA1419.1,IRF4,0.08,0,0,1,0,Down,20306,0.998408052191647,13,0,3123,1,Down,0.999999999992661,-7.889436408003913,6.269097811680889,0.000000000003187
MA1621.1,Rbpjl,0.02,0,0,391,0.1,Down,22646,0.471357824996703,13,0,3123,361,Down,0.384864783598833,-3.932991739888933,-1.643791524549073,-0.414691826469496
MA0152.1,NFATC2,0.1,53,4.1,13630,4.4,Down,21556,0.699726395043443,13,12,3123,3029,Down,0.330136374354487,-0.077557568363658,-0.066947488050172,-0.481306622561116
MA0655.1,JDP2,0.07,1,0.1,159,0.1,Up,21002,0.829271199021473,13,1,3123,130,Up,0.426389217202295,-3.875483409718971,1.411116816553316,0.37019378655361
MA0667.1,MYF6,0.15,0,0,1682,0.5,Down,27092,0.037069612911951,13,0,3123,1045,Down,0.00669417149315,-3.166928985069702,-3.175917034187534,-2.174303165958705
MA0048.2,NHLH1,0.06,9,0.7,1433,0.5,Up,24129,0.239800001422083,13,6,3123,816,Up,0.116138331986954,-1.495043261513098,0.881190954981442,0.935024415723596
MA1110.1,NR1H4,0.01,0,0,239,0.1,Down,21768.5,0.652048710385786,13,0,3123,226,Down,0.617323030295444,-4.270234038341373,-0.96930692764419,-0.20948752062943
MA1483.1,ELF2,0.13,1,0.1,1139,0.4,Down,24431.5,0.204676225682222,13,1,3123,858,Down,0.130597244559786,-2.516599246002846,-1.306651510878933,-0.884065986040302
MA0522.3,TCF3,0.01,7,0.5,1629,0.5,Up,20389,0.978082845704941,13,5,3123,1201,Up,0.999999999993437,-1.336891382480909,0.082870997909476,0.00000000000285
MA0657.1,KLF13,0.13,1,0.1,225,0.1,Up,20496,0.951903326557838,13,1,3123,209,Up,0.594584751262929,-3.534033191154237,0.72821637942385,0.225786232916626
MA0733.1,EGR4,0.07,1,0.1,139,0,Up,21031,0.822338631191182,13,1,3123,127,Up,0.41888484269151,-3.892259689574485,1.444669376264343,0.377905354259296
MA1557.1,SMAD5,0.1,0,0,164,0.1,Down,21073,0.812323039868826,13,0,3123,119,Down,0.999999999992077,-4.731484254374116,-0.046806495578704,-0.000000000003441
MA0159.1,RARA::RXRA,0.11,1,0.1,108,0,Up,21183,0.786240784121256,13,1,3123,104,Up,0.358268653281455,-4.035756841963472,1.731663681042318,0.445791188770641
MA0525.2,TP63,0.15,1,0.1,28,0,Up,21709,0.665266114947002,13,1,3123,23,Up,0.09522119709271,-5.112141982165094,3.884433961445564,1.021266363005489
MA1530.1,NKX6-3,0.04,8,0.6,2281,0.7,Down,24325.5,0.216531565994913,13,3,3123,1510,Down,0.094194892147674,-1.497834962971718,-0.899395234268292,-1.025972646806104
MA0812.1,TFAP2B(var.2),0.03,9,0.7,828,0.3,Up,23129,0.38510363312572,13,4,3123,558,Up,0.26760084432207,-2.034248422401677,0.898571843361042,0.572512520635763
MA0682.2,PITX1,0.01,6,0.5,2342,0.7,Down,23862,0.274161312168259,13,4,3123,1547,Down,0.266212454404122,-1.299093310592522,-0.57173838025727,-0.574771630482457
MA0621.1,mix-a,0.13,7,0.5,6901,2.2,Down,29845.5,0.00338744923283,13,4,3123,2193,Down,0.003903045319977,-1.04744566213372,-1.075033677174873,-2.408596405905155
MA1531.1,NR1D1,0.14,1,0.1,135,0,Up,21007.5,0.827955362153758,13,1,3123,131,Up,0.428870728077726,-3.869976913357762,1.400103823830899,0.367673594861764
MA0695.1,ZBTB7C,0.08,4,0.3,2043,0.7,Down,25390,0.118156601709357,13,2,3123,1389,Down,0.047553911463377,-1.800778551320529,-1.264361711911154,-1.32281375512833
MA1534.1,NR1I3,0.13,20,1.5,5986,1.9,Down,24511.5,0.196046551178993,13,7,3123,2589,Down,0.014635785696869,-0.559243438994808,-0.577506935120285,-1.834583958255444
MA1148.1,PPARA::RXRA,0.11,1,0.1,150,0,Up,20898,0.854238622919394,13,1,3123,148,Up,0.469569013011603,-3.78227684760353,1.224703692322435,0.32830057002725
MA1109.1,NEUROD1,0.11,12,0.9,2334,0.7,Up,22057,0.5895593950806,13,8,3123,1625,Up,0.584574018268107,-0.804852317394144,0.274855312962029,0.233160491020224
MA0485.2,HOXC9,0.11,4,0.3,512,0.2,Up,23454.5,0.332822065890768,13,4,3123,462,Up,0.114457419646503,-2.170300379941498,1.170675758440683,0.941356049148553
MA0838.1,CEBPG,0.15,3,0.2,474,0.2,Up,20875,0.859780958743682,13,2,3123,415,Up,0.687851863259543,-2.671601277535637,0.477283740519063,0.162505081962286
MA0794.1,PROX1,0.13,3,0.2,222,0.1,Up,22170.5,0.565755265731079,13,2,3123,206,Up,0.211658183290394,-3.175954625211087,1.485990435869962,0.674364935840299
MA0638.1,CREB3,0.15,0,0,758,0.2,Down,24459.5,0.201624952101766,13,0,3123,640,Down,0.0837608026559,-3.520390278193668,-2.468994447939602,-1.076959169589028
MA0792.1,POU5F1B,0.15,22,1.7,6206,2,Down,22436,0.511945839283071,13,8,3123,2385,Down,0.203410052721343,-0.528148252247169,-0.27855281733192,-0.691627587629973
MA0843.1,TEF,0.1,0,0,573,0.2,Down,23458.5,0.332209492578956,13,0,3123,486,Down,0.240467023414364,-3.718769660973936,-2.072235682379067,-0.618944472434124
MA0484.2,HNF4G,0.08,4,0.3,458,0.1,Up,23723.5,0.293251103674212,13,4,3123,424,Up,0.089323603256328,-2.232144785866816,1.294364570291319,1.049033766088995
MA1624.1,Stat5a,0.07,0,0,535,0.2,Down,23471.5,0.330223663471092,13,0,3123,488,Down,0.240871588335428,-3.715810282380299,-2.07815443956634,-0.618214423566758
MA0526.3,USF2,0.11,2,0.2,1234,0.4,Down,24226.5,0.228043128093074,13,1,3123,890,Down,0.12656472339446,-2.490200507453104,-1.359448987978418,-0.897687325677377
MA0881.1,Dlx4,0.06,35,2.7,13510,4.3,Down,25591.5,0.104288432750125,13,10,3123,2767,Down,0.179439468427662,-0.268575146140654,-0.187989866488109,-0.746082025979229
MA1137.1,FOSL1::JUNB,0.14,14,1.1,7339,2.3,Down,28504.5,0.011783196457466,13,5,3123,2506,Down,0.00118474899145,-0.806472589654671,-0.977966587743002,-2.926373652333545
MA0116.1,Znf423,0.06,1,0.1,192,0.1,Up,20703,0.901428798280851,13,1,3123,177,Up,0.532872213286732,-3.653598800807891,0.967347598731157,0.273376925529159
MA0476.1,FOS,0.15,13,1,5351,1.7,Down,26153,0.072372909391306,13,5,3123,2081,Down,0.040214759380968,-0.940497927475734,-0.709915912100876,-1.395614525490112
MA0715.1,PROP1,0.15,1,0.1,1045,0.3,Down,24002,0.255745917926336,13,1,3123,795,Down,0.205031004661331,-2.57157734783839,-1.196695307207847,-0.688180460236041
MA1149.1,RARA::RXRG,0.04,1,0.1,25,0,Up,21704.5,0.666270060642441,13,1,3123,24,Up,0.099000800061155,-5.082081485946309,3.824312969007993,1.004361295697997
MA0032.2,FOXC1,0.09,3,0.2,3061,1,Down,27516.5,0.026739531218432,13,2,3123,1568,Down,0.012668222535506,-1.713368703999009,-1.439181406554195,-1.897284316227375
MA0786.1,POU3F1,0.03,1,0.1,117,0,Up,21142.5,0.795817605198867,13,1,3123,110,Up,0.374620301024402,-3.995485128308197,1.65112025373177,0.426408691499009
MA1122.1,TFDP1,0.08,1,0.1,1299,0.4,Down,25254,0.128307024401424,13,1,3123,983,Down,0.075423632434811,-2.418545786864648,-1.502758429155329,-1.122492555616345
MA0163.1,PLAG1,0.15,6,0.5,1224,0.4,Up,23532,0.321083251810627,13,6,3123,825,Up,0.119605185060922,-1.487135596837316,0.865375625629879,0.922249992634097
MA0659.2,MAFG,0.04,1,0.1,72,0,Up,21399,0.735741680325425,13,1,3123,71,Up,0.261057452136775,-4.309500739614719,2.279151476344812,0.583263904921429
MA0019.1,Ddit3::Cebpa,0.08,3,0.2,1646,0.5,Down,24866.5,0.160955068216669,13,2,3123,1220,Down,0.093174538059395,-1.894325321030233,-1.077268172491746,-1.030702751713409
MA1544.1,OVOL1,0.12,0,0,428,0.1,Down,22789,0.444768204350876,13,0,3123,383,Down,0.388827460827082,-3.890376274613025,-1.729022455100889,-0.410243070740305
MA0527.1,ZBTB33,0.15,10,0.8,2458,0.8,Down,22814,0.440209141032729,13,8,3123,1293,Up,0.16428893619664,-0.969654068396951,0.604458814967644,0.784391682520725
MA0634.1,ALX3,0.12,36,2.8,14085,4.5,Down,25733,0.095346744609933,13,10,3123,2785,Down,0.160634695928207,-0.263898646646822,-0.197342865475772,-0.794160644469971
MA0806.1,TBX4,0.08,3,0.2,1484,0.5,Down,23559.5,0.316983683965334,13,3,3123,1159,Down,0.394430740112173,-1.688596645012687,-0.517871870186354,-0.404029245503525
MA1106.1,HIF1A,0.13,33,2.5,7998,2.6,Down,21143,0.795699181872822,13,9,3123,2477,Down,0.323539283744107,-0.420619230605773,-0.17268151622822,-0.490072980288923
MA1541.1,NR6A1,0.1,0,0,257,0.1,Down,21859.5,0.632044714270005,13,0,3123,240,Down,0.616509854981465,-4.22697111647947,-1.055832771367997,-0.210059976765149
MA0779.1,PAX1,0.14,0,0,14,0,Down,20390.5,0.977715613834982,13,0,3123,14,Down,0.999999999988137,-6.252927160800705,2.996079317274473,0.000000000005152
MA0106.3,TP53,0.13,0,0,13,0,Down,20364.5,0.984081567515013,13,0,3123,10,Down,0.999999999992584,-6.485758946975111,3.461742889623285,0.000000000003221
MA1153.1,Smad4,0.08,35,2.7,7412,2.4,Up,23689.5,0.298070607372957,13,13,3123,2764,Up,0.384648907892747,-0.088072479106822,0.176144958213644,0.414935496287008
MA0822.1,HES7,0.1,1,0.1,67,0,Up,21593.5,0.691219488603119,13,1,3123,39,Up,0.153973942811011,-4.737546033915361,3.135242064946098,0.812552769104377
MA0464.2,BHLHE40,0.05,9,0.7,1863,0.6,Up,22350.5,0.528978489026271,13,5,3123,806,Up,0.340468990162277,-1.624436487468021,0.657961207883699,0.467922437391999
MA0895.1,HMBOX1,0.15,44,3.4,12937,4.1,Down,24116,0.241399299935079,13,11,3123,2905,Down,0.23041038995182,-0.16785131067378,-0.126948470865352,-0.637497941060439
MA0079.4,SP1,0.15,19,1.5,4238,1.4,Up,22069,0.587020950979749,13,6,3123,1835,Down,0.40441931531894,-0.910719099744171,-0.28745736855641,-0.393168110410146
MA0090.3,TEAD1,0.01,2,0.2,88,0,Up,22856,0.432610579172815,13,2,3123,87,Up,0.05070889223316,-3.795348055004646,2.724777295457079,1.294915876777716
MA0107.1,RELA,0.13,2,0.2,1280,0.4,Down,24007.5,0.255040436512252,13,2,3123,1018,Down,0.243865962682512,-2.024838478437866,-0.81624185767648,-0.612848811620348
MA1579.1,ZBTB26,0.01,3,0.2,496,0.2,Up,21900,0.623226591849799,13,3,3123,468,Up,0.428664347836182,-2.342287578506096,0.789509996800462,0.367882635411415
MA0024.3,E2F1,0.08,0,0,603,0.2,Down,22399,0.519281413443927,13,0,3123,323,Down,0.385294805913364,-4.013106707368237,-1.483561589590462,-0.414206845589567
MA0796.1,TGIF1,0.12,0,0,51,0,Down,20559.5,0.936389579207834,13,0,3123,40,Down,0.999999999988815,-5.511992656922179,1.514210309517421,0.000000000004858
MA1600.1,ZNF684,0.1,0,0,7,0,Down,20345,0.988856720222144,13,0,3123,7,Down,0.999999999989254,-6.728472360560231,3.947169716793527,0.000000000004667
MA0774.1,MEIS2,0.13,34,2.6,10699,3.4,Down,24478.5,0.199573420994641,13,10,3123,2978,Down,0.020782898143442,-0.215573825103328,-0.293992508562761,-1.682293890852841
MA0132.2,PDX1,0.01,2,0.2,3248,1,Down,26179.5,0.071090412111462,13,1,3123,1118,Down,0.040514090724319,-2.325761637474354,-1.688326727935918,-1.392393903710886
MA0780.1,PAX3,0.08,2,0.2,227,0.1,Up,22246,0.550180775120765,13,2,3123,175,Up,0.164470833288666,-3.29329000076853,1.720661186984847,0.783911107226942
MA0871.2,TFEC,0.01,1,0.1,267,0.1,Down,20490,0.953370227804079,13,1,3123,207,Up,0.590960011116658,-3.54095264488677,0.742055286888914,0.228441905817476
MA0478.1,FOSL2,0.02,2,0.2,283,0.1,Up,21698.5,0.66760958523803,13,2,3123,262,Up,0.300261235098663,-3.002866804644067,1.139814794735923,0.522500733300361
MA1628.1,Zic1::Zic2,0.01,12,0.9,1985,0.6,Up,24227,0.227983913992146,13,8,3123,1363,Up,0.263278402049102,-0.93163674528169,0.528424168737121,0.579584766627399
MA0859.1,Rarg,0.14,0,0,22,0,Down,20436,0.966578852957594,13,0,3123,21,Down,0.999999999987841,-5.968785281013442,2.427795557699947,0.000000000005281
MA0686.1,SPDEF,0.15,1,0.1,1391,0.4,Down,25749.5,0.094345302734591,13,1,3123,1058,Down,0.072845201886015,-2.365533631000118,-1.608782740884388,-1.137599048740286
MA1606.1,Foxf1,0.04,8,0.6,3539,1.1,Down,24807,0.16648011189115,13,6,3123,1929,Down,0.26409081609015,-0.874692135023318,-0.359511297998117,-0.578246701370587
MA1105.2,GRHL2,0.11,0,0,377,0.1,Down,22522.5,0.495009755358388,13,0,3123,342,Down,0.383852208977959,-3.971937569440546,-1.565899865445844,-0.415835955788726
MA0078.1,Sox17,0.04,11,0.8,4510,1.4,Down,25556,0.106633185656287,13,6,3123,2241,Down,0.05956383706674,-0.766573407268601,-0.575748753507551,-1.225017333028053
MA0692.1,TFEB,0.15,32,2.5,9152,2.9,Down,22594,0.481239838282074,13,9,3123,2819,Down,0.031906657812644,-0.327342087836013,-0.359235801767741,-1.496118685293947
MA0618.1,LBX1,0.09,5,0.4,4305,1.4,Down,27957.5,0.018739810784566,13,5,3123,1952,Down,0.088146612567402,-0.986648432531172,-0.617614901989999,-1.054794372775349
MA0893.2,GSX2,0.02,2,0.2,1459,0.5,Down,24850.5,0.162426992943692,13,1,3123,982,Down,0.075522857631719,-2.419279609430929,-1.501290784022768,-1.12192158557695
MA0028.2,ELK1,0.11,2,0.2,1418,0.5,Down,24948.5,0.153569222383153,13,1,3123,1002,Down,0.073865984483106,-2.404743147332772,-1.530363708219082,-1.131555509537693
