,logFC,AveExpr,t,P.Value,adj.P.Val,B,z.std
Tmem249,0.897089217,-0.620152086,0.867020577,0.400353837,0.999972263,-4.597699561,0.840989464
Tmem250,0.110627933,5.30024096,0.986832932,0.323737818,0.999972263,-4.88598416,0.986805868
Tmem251,-0.145386293,4.339817939,-1.059485522,0.289408945,0.999972263,-4.749486109,-1.059419121
Tmem253,0.393555656,1.366882081,0.669366638,0.508426304,0.999972263,-4.612595267,0.661290077
Tmem254,0.066558368,3.942318259,0.62047127,0.534958077,0.999972263,-5.053238476,0.620455296
Tmem255a,-0.186360362,7.382986866,-0.874240624,0.381993082,0.999972263,-5.066846271,-0.87422987
Tmem255b,0.536121107,1.170416905,0.719815459,0.471765064,0.999972263,-4.755175532,0.719610145
Tmem256,0.134395866,4.423359414,0.920251241,0.357455399,0.999972263,-4.911597851,0.920224605
Tmem258,-0.092307619,4.792579629,-0.755112706,0.45018791,0.999972263,-5.094735025,-0.75510179
Tmem259,-0.023582145,6.215419347,-0.271100665,0.786314529,0.999972263,-5.453481475,-0.27109947
Tmem26,-0.505379377,-0.73791754,-1.41851433,0.156664024,0.999972263,-4.484554839,-1.416380864
Tmem262,-0.212003233,-0.872191697,-0.498308755,0.619223892,0.999972263,-4.660663769,-0.496950594
Tmem263,0.241969298,6.565446126,1.403656383,0.160437647,0.999972263,-4.562184209,1.40360117
Tmem265,-0.08787812,3.307306186,-0.368739103,0.712344821,0.999972263,-4.947802697,-0.368708757
Tmem266,-0.050319745,3.644071255,-0.343632171,0.731129427,0.999972263,-5.119219898,-0.343623529
Tmem267,-0.2462306,3.792705532,-1.43936744,0.150072276,0.999972263,-4.481912197,-1.439276225
Tmem268,-0.051731661,4.792014536,-0.231175029,0.817233885,0.999972263,-4.840380723,-0.231104158
Tmem269,0.111766672,2.168168386,0.484594835,0.627996553,0.999972263,-4.90826246,0.484548641
Tmem30a,0.071092305,8.153282852,0.993497111,0.320471874,0.999972263,-5.0557352,0.99348866
Tmem30b,0.460547223,2.420891484,0.680875041,0.496049204,0.999972263,-4.782902966,0.680719171
Tmem33,0.099875436,5.67054605,0.863123145,0.388103524,0.999972263,-4.849543345,0.863061737
Tmem35a,-0.013287219,4.991663288,-0.036831648,0.970619671,0.999972263,-5.242513457,-0.036831108
Tmem35b,0.166520708,3.34072743,0.529537039,0.596553285,0.999972263,-4.790607624,0.529363541
Tmem38a,-0.010747069,5.010973224,-0.054167701,0.956808191,0.999972263,-4.921970591,-0.05415937
Tmem38b,0.137389704,3.575881888,1.013228698,0.310974947,0.999972263,-4.796923926,1.013178417
Tmem39a,-0.05463875,4.155280655,-0.179903706,0.857238119,0.999972263,-5.001160277,-0.179891028
Tmem39b,-0.055830994,4.316277456,-0.438150232,0.661282366,0.999972263,-5.181767805,-0.438143357
Tmem41a,-0.263923341,3.563976654,-1.264183968,0.206262705,0.999972263,-4.557097824,-1.263908961
Tmem41b,0.112394325,4.042247243,0.89924811,0.368534647,0.999972263,-4.920503922,0.899221582
Tmem42,0.062543795,4.862678135,0.48291278,0.629164732,0.999972263,-5.13083633,0.482902831
Tmem43,0.10986167,5.928762672,1.095705022,0.273214181,0.999972263,-4.916832486,1.095690639
Tmem45b,-0.005570909,1.300991223,-0.01369518,0.989086013,0.999972263,-4.720369913,-0.013679081
Tmem47,-0.161282962,6.602354378,-0.467496161,0.640149041,0.999972263,-5.231976559,-0.467490425
Tmem50a,0.050353084,6.687605703,0.515487856,0.606217559,0.999972263,-5.18748104,0.515480118
Tmem50b,0.023255268,6.140333856,0.302257479,0.762456842,0.999972263,-5.44187157,0.302256099
Tmem51,0.072261925,3.044726993,0.38395929,0.701021893,0.999972263,-5.018415256,0.383941383
Tmem52,0.103415446,3.392112523,0.50612299,0.612784863,0.999972263,-5.014539121,0.506102262
Tmem53,-0.025195811,4.061313844,-0.18930843,0.849853642,0.999972263,-5.201113121,-0.189305171
Tmem59,0.137885123,8.011290193,1.231492276,0.218143539,0.999972263,-4.850692365,1.231479608
Tmem59l,0.054652148,9.883680611,0.160031928,0.872857399,0.999972263,-5.279014013,0.160030055
Tmem60,0.075878608,4.550425614,0.797366042,0.425248798,0.999972263,-5.007380469,0.797348263
Tmem62,-0.014595167,5.114074762,-0.144337086,0.885235524,0.999972263,-5.292686995,-0.144335529
Tmem63a,0.036363403,4.017601214,0.1458633,0.884051299,0.999972263,-4.88705446,0.145835439
Tmem63b,0.078343222,6.757710252,0.719765203,0.471672011,0.999972263,-5.283345131,0.719761244
Tmem63c,0.0087846,5.822199204,0.080406731,0.935914073,0.999972263,-5.457870469,0.080406355
Tmem65,0.097673473,4.054805965,0.486105065,0.626911682,0.999972263,-4.98405052,0.486078258
Tmem67,0.078896697,4.767816391,0.67978085,0.49664902,0.999972263,-5.138119121,0.679771714
Tmem68,0.239021427,4.943281858,0.713632149,0.476537203,0.999972263,-4.652462853,0.711883043
Tmem70,0.032320437,4.294073242,0.319731487,0.749177493,0.999972263,-5.138368053,0.319724094
Tmem71,0.499027563,0.765781542,1.216007138,0.224210817,0.999972263,-4.56013507,1.215407217
Tmem74b,-0.09722872,4.223835778,-0.359485171,0.719248799,0.999972263,-4.995226316,-0.359462938
Tmem79,1.114727362,0.744057262,1.030345544,0.311387361,0.999972263,-4.594354101,1.012315218
Tmem81,-0.022974348,2.736469232,-0.155690121,0.876284393,0.999972263,-5.009552628,-0.155681103
Tmem82,0.351596076,0.810129563,0.591331431,0.554477521,0.999972263,-4.744724203,0.591064029
Tmem86a,-0.113605197,4.083105883,-0.716054884,0.473999469,0.999972263,-4.859110136,-0.715986849
Tmem87a,0.13335482,5.868763669,1.122855868,0.261531754,0.999972263,-4.716383454,1.122778088
Tmem87b,0.103527214,3.885678423,0.60045251,0.54821537,0.999972263,-5.054033616,0.600436497
Tmem88,0.085698209,2.145332892,0.140523798,0.889114601,0.999972263,-4.630456789,0.139424641
Tmem88b,-0.559551592,2.605127889,-1.433648564,0.152453906,0.999972263,-4.494081651,-1.430917344
Tmem8a,-0.022567361,4.834513113,-0.200659937,0.840967416,0.999972263,-5.19450289,-0.200656193
Tmem8b,-0.001136589,5.882091801,-0.006184747,0.995065995,0.999972263,-4.944477996,-0.006183898
Tmem9,0.224753704,6.352348358,1.314319889,0.188755118,0.999972263,-4.636477369,1.314270717
Tmem94,0.039722728,6.042649689,0.262308257,0.793085831,0.999972263,-5.303089917,0.262305618
Tmem97,-0.107632679,3.904327313,-0.987647181,0.323343965,0.999972263,-4.839628625,-0.987609432
Tmem98,0.203293331,3.724967471,0.686203171,0.492599061,0.999972263,-4.997840963,0.686180868
Tmf1,0.083943764,7.035236516,0.856642395,0.391648689,0.999972263,-5.068775605,0.856631286
Tmie,0.183588535,4.307900631,1.01446623,0.310382033,0.999972263,-4.807297617,1.014420738
Tmlhe,0.086463697,4.881389621,0.414624269,0.67855283,0.999972263,-4.791039391,0.414438729
Tmod3,0.16962706,4.946117627,1.019442035,0.308002624,0.999972263,-4.90868918,1.019422088
Tmod4,-0.931731623,0.3229734,-1.511312912,0.138389786,0.999972263,-4.556016681,-1.481814026
Tmpo,0.228209219,5.477865287,1.126473071,0.260333756,0.999972263,-4.595180819,1.125602626
Tmppe,0.08888367,1.671631697,0.258074355,0.79680662,0.999972263,-4.679531835,0.257482115
Tmprss2,0.500237477,0.700628155,0.686844194,0.492896735,0.999972263,-4.665567603,0.685708833
Tmprss5,-0.127539125,3.173927175,-0.201805403,0.84007653,0.999972263,-5.032349282,-0.201795588
Tmprss6,0.975570292,6.254259146,1.147265794,0.251607556,0.999972263,-4.589630123,1.146453503
Tmprss7,-0.233646116,0.375468991,-0.674211661,0.500364329,0.999972263,-4.733984476,-0.673916615
Tmprss9,0.285226627,2.793798597,0.898380765,0.36911114,0.999972263,-4.707937492,0.898139581
Tmsb10,-0.099482674,7.970083646,-0.584601498,0.558818904,0.999972263,-5.262137335,-0.584596734
Tmsb4x,0.007182216,9.053997079,0.063494054,0.949374267,0.999972263,-5.182314799,0.06349258
Tmtc1,0.150273979,4.92230979,0.639688878,0.522420206,0.999972263,-4.880531434,0.639619187
Tmtc2,0.238375157,6.816158063,1.066310939,0.286292629,0.999972263,-4.884261632,1.066289867
Tmub1,0.018692464,4.269763621,0.20392734,0.838412653,0.999972263,-5.225754328,0.203924303
Tmub2,-0.100532578,4.963129848,-0.821235843,0.411520342,0.999972263,-5.029152412,-0.821221097
Tmx2,-0.011142778,7.258203765,-0.154947604,0.876863076,0.999972263,-5.502132629,-0.15494703
Tmx3,-0.18342272,7.655569746,-0.844853824,0.398235733,0.999972263,-4.836036356,-0.844776329
Tmx4,0.048890675,8.396549243,0.735792096,0.461860363,0.999972263,-5.230982583,0.735786952
Tnc,0.548668092,2.702255046,1.438300882,0.150420036,0.999972263,-4.447166156,1.438049408
Tnfaip1,-0.031584966,4.784203874,-0.323811919,0.746082847,0.999972263,-5.287205249,-0.323808729
Tnfaip2,0.097519326,3.297078895,0.444921006,0.656390891,0.999972263,-5.0174995,0.444901565
Tnfaip3,-0.209188527,1.590532454,-0.825287012,0.409303109,0.999972263,-4.750148401,-0.825120628
Tnfaip8,0.195597179,2.508544826,0.764907799,0.44437276,0.999972263,-4.830692986,0.764830035
Tnfaip8l1,0.261870444,2.292648211,0.395673244,0.695938539,0.999972263,-4.615858955,0.390808842
Tnfaip8l2,-0.161775571,0.702423291,-0.553575981,0.580492096,0.999972263,-4.678479846,-0.552666063
Tnfrsf11a,0.134309023,3.757677442,0.478938322,0.63199244,0.999972263,-5.071049194,0.478924361
Tnfrsf11b,-0.417939101,2.738450089,-0.665461643,0.505789216,0.999972263,-4.887906446,-0.665408553
Tnfrsf12a,-0.351482408,4.060380038,-0.740583725,0.459053085,0.999972263,-4.772561639,-0.740406979
Tnfrsf13c,-0.249153205,0.172940268,-0.479196277,0.634482633,0.999972263,-4.627262018,-0.475427028
Tnfrsf14,0.535578055,1.586885032,1.343290033,0.182007946,0.999972263,-4.549689221,1.334598022
Tnfrsf18,0.225392159,2.148648636,0.782190993,0.434169008,0.999972263,-4.791278046,0.782077535
Tnfrsf19,-0.178733315,5.071513984,-0.749886819,0.453363109,0.999972263,-4.865504216,-0.74982002
Tnfrsf1a,-0.021227143,4.265571052,-0.077361644,0.938338147,0.999972263,-5.088359107,-0.07735876
Tnfrsf1b,-0.044397731,3.442252793,-0.106390163,0.915511119,0.999972263,-4.674403403,-0.106089781
Tnfrsf21,0.016429651,6.689797434,0.040748061,0.967496982,0.999972263,-5.379719504,0.040747765
Tnfrsf25,0.275138363,4.068390138,0.876992464,0.380698566,0.999972263,-4.695795015,0.87660989
Tnfrsf4,-0.196476731,3.211253274,-1.08687452,0.27713803,0.999972263,-4.694619466,-1.086770994
Tnfrsf8,-0.585288306,-0.114705905,-1.134352313,0.261136796,0.999972263,-4.58449101,-1.123708297
Tnfrsf9,-0.193690243,1.051112623,-0.655118075,0.512496122,0.999972263,-4.779114379,-0.65495594
Tnfsf10,0.249802892,1.530596342,0.509632191,0.610821584,0.999972263,-4.691708693,0.50890105
Tnfsf13,0.158194098,3.014852667,0.410995709,0.681742258,0.999972263,-4.679070747,0.410086823
Tnfsf13b,-0.032740848,1.459125299,-0.073905237,0.941165103,0.999972263,-4.713597289,-0.07380556
Tnik,-0.085589017,7.447599194,-0.320731488,0.748415124,0.999972263,-5.416730974,-0.32072985
Tnip1,-0.033997221,6.438393573,-0.216872474,0.828308686,0.999972263,-5.411732676,-0.216871247
Tnip2,0.171598673,3.907080526,1.432103786,0.152138922,0.999972263,-4.491029281,1.43201712
Tnip3,-0.174377153,2.07101536,-0.607680907,0.543442589,0.999972263,-4.868376866,-0.607615393
Tnk1,0.100539509,2.207764623,0.464765862,0.642132705,0.999972263,-4.904634437,0.464718994
Tnk2,-0.238750508,7.350393364,-1.52767117,0.126603601,0.999972263,-4.487284949,-1.527633332
Tnks,-0.054444556,7.136380964,-0.515217082,0.606402965,0.999972263,-5.396152855,-0.515214747
Tnks1bp1,0.051000967,7.142817125,0.227391351,0.820120231,0.999972263,-5.457515856,0.22739034
Tnks2,0.079239554,6.788977738,0.732880208,0.463635164,0.999972263,-5.203320155,0.732874194
Tnn,0.36848315,1.049640723,0.969847193,0.332300235,0.999972263,-4.666496598,0.969491068
Tnnc1,-0.319979875,2.882592529,-0.758036158,0.450004707,0.999972263,-4.635296171,-0.755407178
Tnni1,0.402268349,-0.547488923,1.081372812,0.280057411,0.999972263,-4.598779541,1.08019038
Tnni2,-0.006382621,-0.707473526,-0.011202862,0.991113592,0.999972263,-4.64234921,-0.011137691
Tnni3,-0.030685076,1.453496158,-0.114016731,0.909242627,0.999972263,-4.857676399,-0.113993903
Tnnt1,0.30198829,4.407279034,0.467699676,0.640450431,0.999972263,-4.705099251,0.467069114
Tnpo2,-0.03831535,7.657470012,-0.28790681,0.77342259,0.999972263,-5.189304415,-0.28790091
Tnpo3,0.06603887,6.43873492,0.498430058,0.618193976,0.999972263,-5.061626902,0.49841158
Tnr,0.334754831,5.031155463,0.653829615,0.516221709,0.999972263,-4.624425266,0.649180508
Tnrc18,0.023479425,7.059693646,0.208936417,0.834498484,0.999972263,-5.495515329,0.208935637
Tnrc6a,-0.006678074,7.516595053,-0.082635801,0.934141381,0.999972263,-5.502788919,-0.08263549
Tnrc6b,0.092122374,6.246217238,0.516928265,0.605210401,0.999972263,-5.226361359,0.516922299
Tnrc6c,-0.051148399,6.241953792,-0.392582981,0.694628848,0.999972263,-5.423505165,-0.392581172
Tns1,-0.017552631,4.970454575,-0.098942895,0.92118422,0.999972263,-5.355596431,-0.098942128
Tns2,-0.121608431,5.609826046,-0.63066999,0.528317415,0.999972263,-4.859335493,-0.630576581
Tns3,-0.113988959,6.187015674,-0.751960382,0.452091298,0.999972263,-4.977707486,-0.75193309
Tnxb,-0.453979145,4.407854241,-1.354685481,0.177877451,0.999972263,-4.542741465,-1.347319199
Tob1,0.169456615,5.56056887,0.916949093,0.359198546,0.999972263,-4.839852404,0.916893318
Toe1,-0.025341082,5.814670851,-0.249349156,0.803091688,0.999972263,-5.427868844,-0.249347893
Togaram2,-0.065934686,4.251746539,-0.242571089,0.808340601,0.999972263,-5.214320385,-0.242567319
Tollip,-0.040111891,7.575940342,-0.363185932,0.716467864,0.999972263,-5.352996176,-0.363183431
Tom1,0.110427426,5.876052414,0.595530596,0.551522523,0.999972263,-4.929647904,0.595480211
Tom1l1,-0.138741367,5.158437198,-0.956607959,0.33886712,0.999972263,-4.71580814,-0.956406068
Tom1l2,0.01212028,8.124430428,0.03609125,0.971268195,0.999972263,-4.694459827,0.036017763
Tomm20,-0.032092255,8.149836329,-0.285002099,0.775644094,0.999972263,-5.358070882,-0.285000062
Tomm20l,-0.255805775,2.122365477,-0.706671129,0.480876397,0.999972263,-4.648660926,-0.70489369
Tomm22,-0.039521945,6.248666111,-0.458614828,0.646512394,0.999972263,-5.396650077,-0.45861259
Tomm34,0.029692716,5.361916661,0.067400791,0.946522603,0.999972263,-4.649103282,0.067074238
Tomm40l,-0.062004988,4.901780139,-0.361773582,0.717524206,0.999972263,-5.260559862,-0.361769608
Tomm5,-0.069883293,5.014059333,-0.56659713,0.570991902,0.999972263,-5.222796196,-0.566591277
Tomm6,-0.039719141,6.153858704,-0.333334659,0.738882854,0.999972263,-5.43218493,-0.333333104
Tomm7,0.119330769,5.286355015,1.136677699,0.25568346,0.999972263,-4.816682797,1.136652795
Tomm70,-0.011026868,6.614116227,-0.066631976,0.946878695,0.999972263,-5.023732479,-0.066626944
Tonsl,-0.173529379,4.342244195,-1.333702269,0.182366294,0.999972263,-4.531328493,-1.333504517
Top1,0.138241462,7.600497564,1.150856056,0.249803355,0.999972263,-4.797278522,1.150827144
Top2b,0.02925403,7.722274277,0.506967577,0.612179303,0.999972263,-5.383740895,0.506965104
Top3b,0.051992161,3.945578771,0.285817998,0.775039974,0.999972263,-4.942352881,0.285788687
Topaz1,0.338463691,0.08322663,0.573294911,0.567606375,0.999972263,-4.653258911,0.571580255
Topbp1,-0.013927093,4.44201909,-0.18746596,0.851297155,0.999972263,-5.258294715,-0.187463607
Topors,-0.060483289,5.601567093,-0.74509686,0.456220474,0.999972263,-5.084216254,-0.745084773
Tor1a,-0.031731844,5.737728399,-0.362206072,0.71720003,0.999972263,-5.337616327,-0.362203412
Tor1aip1,0.064133118,6.099459748,0.590985996,0.554532058,0.999972263,-5.327144735,0.590982632
Tor1b,-0.165311045,4.666268579,-1.100037362,0.271327861,0.999972263,-4.823098754,-1.10000978
Tor2a,-0.019127023,3.481019566,-0.146884859,0.883231534,0.999972263,-4.982314521,-0.146873924
Tor4a,0.269572003,3.50249654,1.199594951,0.230326712,0.999972263,-4.659696516,1.199517686
Tox2,-0.077173643,6.678576971,-0.363428225,0.716286151,0.999972263,-5.449955731,-0.363426712
Tox3,-0.124226253,4.142383322,-0.621890927,0.534048466,0.999972263,-4.902001171,-0.621837894
Tox4,0.036104668,6.566572481,0.370518332,0.710999079,0.999972263,-5.288128789,0.370514629
Tp53,0.098643848,3.710347949,0.368327101,0.712663395,0.999972263,-4.908455216,0.368281433
Tp53bp1,0.065597303,7.995117181,0.386555171,0.699119376,0.999972263,-4.936413227,0.386509489
Tp53i11,-0.141069515,6.30768381,-0.755188892,0.450153289,0.999972263,-4.968522412,-0.755159495
Tp53i13,0.138672258,4.570668579,0.499427899,0.6178928,0.999972263,-4.709986654,0.498839015
Tp53i3,0.066105171,0.586353163,0.273079867,0.784842999,0.999972263,-4.832349339,0.273013291
Tp53inp1,0.276014845,4.928394527,1.274391333,0.20253564,0.999972263,-4.702170154,1.274360624
Tp53rk,0.039177108,4.954445445,0.380790572,0.703361504,0.999972263,-5.273030057,0.380786733
Tp53tg5,-0.044481758,1.287099992,-0.134604544,0.893103328,0.999972263,-4.697643293,-0.134378442
Tp63,-0.520937935,-0.878815407,-0.873509095,0.389411704,0.999972263,-4.602903938,-0.860684732
Tp73,-0.355326822,2.028625044,-0.730677958,0.465274728,0.999972263,-4.699779095,-0.730188897
Tpbg,-0.223046328,4.797896442,-0.986421348,0.323943433,0.999972263,-4.853415408,-0.98638661
Tpbgl,-0.451436339,1.618124463,-0.907431389,0.364299634,0.999972263,-4.707183129,-0.907202666
Tpcn1,0.093621926,6.424661798,0.569807941,0.568810102,0.999972263,-5.339697602,0.569804796
Tpcn2,0.19018969,5.303162159,0.718208902,0.472820346,0.999972263,-4.74349968,0.717897733
Tpd52,0.056095311,5.942211382,0.33723012,0.735946535,0.999972263,-5.25858982,0.337226005
Tpd52l1,0.045381379,5.012648136,0.269850407,0.787280601,0.999972263,-5.143824327,0.269843571
Tpd52l2,0.053009077,7.611514229,0.4552801,0.648917339,0.999972263,-5.104596809,0.455266757
Tpgs1,-0.174094363,4.876903443,-1.387783732,0.165213221,0.999972263,-4.60478666,-1.38774988
Tpgs2,-0.01550045,5.796786176,-0.061781812,0.950737169,0.999972263,-5.290745725,-0.061781082
Tph2,-0.020317018,5.383284919,-0.099721586,0.920598639,0.999972263,-4.81805681,-0.099679673
Tpi1,0.046382956,8.585175651,0.18192787,0.855640407,0.999972263,-5.359459378,0.181926501
Tpk1,-0.011400679,2.486918114,-0.044221715,0.964729832,0.999972263,-5.005497668,-0.044219006
Tpm1,-0.13979098,5.89546986,-0.86934364,0.384663911,0.999972263,-5.10217799,-0.869335025
Tpm2,-0.205244933,3.292011563,-0.655978883,0.511855328,0.999972263,-4.971730511,-0.655951504
Tpm3,-0.069336323,7.223940855,-0.585412628,0.558274914,0.999972263,-5.203696073,-0.585405763
Tpp1,0.14562839,6.740652093,0.940926222,0.346756051,0.999972263,-4.919600605,0.94090011
Tpp2,0.005799891,5.602007396,0.054149147,0.956816561,0.999972263,-5.436064527,0.054148864
Tppp,-0.154904387,7.025470423,-0.867366085,0.38574984,0.999972263,-5.018879798,-0.867350783
Tppp2,-0.126678195,0.928945326,-0.386532812,0.699160219,0.999972263,-4.839955621,-0.38645433
Tppp3,-0.067769787,7.178245371,-0.448034105,0.65413009,0.999972263,-5.408230505,-0.448032017
Tpr,0.067766201,7.471573276,0.579254203,0.562436839,0.999972263,-5.002890672,0.579225778
Tpra1,0.096853524,5.140066802,0.901847919,0.367143594,0.999972263,-5.048363455,0.901836752
Tprg1,-0.303164466,-0.539285532,-1.023317619,0.306687484,0.999972263,-4.614755068,-1.022197393
Tprg1l,-0.036642072,7.943171299,-0.29278871,0.769688979,0.999972263,-5.165145656,-0.29278175
Tprkb,0.188248445,4.289263301,1.517169464,0.129242274,0.999972263,-4.432216037,1.517096688
Tprn,-0.011742874,4.466637765,-0.062568995,0.95011529,0.999972263,-4.954474669,-0.062562
Tpst1,-0.054477268,6.283781924,-0.305030326,0.760344826,0.999972263,-5.344950458,-0.305028001
Tpst2,-0.156630084,4.547414083,-1.204380578,0.228455831,0.999972263,-4.734658763,-1.204346112
Tpt1,0.236032193,9.733138294,1.328309922,0.184173149,0.999972263,-4.527944933,1.328015007
Tpx2,0.331578191,4.406589509,0.200051236,0.844949603,0.999972263,-4.598939659,0.195566347
Tra2a,0.122652127,7.078203244,1.05537938,0.291255502,0.999972263,-5.034141672,1.055371391
Tra2b,0.012922185,7.03347911,0.109472305,0.912828201,0.999972263,-5.510023563,0.109471909
Trabd,-0.088582189,5.362152892,-0.497632351,0.618782991,0.999972263,-4.916494068,-0.497575904
Trabd2a,-0.124926566,8.238518739,-0.970074499,0.332015631,0.999972263,-5.001184343,-0.970061916
Trabd2b,-0.41172692,0.66530159,-1.14946944,0.250639038,0.999972263,-4.584875189,-1.148798598
Tradd,0.181510117,2.361428759,0.353053664,0.725837147,0.999972263,-4.634073876,0.350668384
Traf1,0.215705927,5.070198437,0.980618765,0.326833059,0.999972263,-4.752558071,0.98051279
Traf2,0.078920077,4.654383362,0.342560748,0.732059624,0.999972263,-4.785801535,0.342387062
Traf3,-0.12645864,5.139698642,-1.080618201,0.2798739,0.999972263,-4.913758901,-1.080602658
Traf3ip1,-0.009961024,6.193039858,-0.098707666,0.921371218,0.999972263,-5.309635611,-0.098706613
Traf3ip3,0.238356987,2.930971985,1.05344955,0.292202059,0.999972263,-4.685085855,1.053303186
Traf4,0.09249562,4.447416574,0.572586677,0.566931069,0.999972263,-5.137255543,0.572577099
Traf5,0.08365278,2.374714341,0.268587642,0.78842778,0.999972263,-4.736908013,0.268352784
Traf6,0.03140189,3.939000345,0.194643624,0.845675048,0.999972263,-5.171709255,0.194639665
Traf7,-0.047590111,7.463691381,-0.379809668,0.70409092,0.999972263,-5.221833115,-0.379803991
Trafd1,0.137341922,6.376338175,1.36943514,0.170869166,0.999972263,-4.691375081,1.369416352
Traip,-0.059521286,2.722750169,-0.209308615,0.834216582,0.999972263,-5.009511513,-0.209296759
Trak2,0.002219602,6.369813168,0.014343701,0.988556873,0.999972263,-4.99223155,0.014342324
Tram1,-0.155977124,5.866783975,-0.718708524,0.472416783,0.999972263,-4.79944265,-0.718552348
Tram1l1,-0.043056674,3.428392896,-0.225793208,0.821368107,0.999972263,-5.087492597,-0.22578569
Tram2,0.112843077,2.667478252,0.546900955,0.584473814,0.999972263,-4.929800135,0.546861607
Trank1,-0.178498298,5.914238146,-0.767171784,0.442987162,0.999972263,-5.06876609,-0.767158705
Trap1,-0.144693148,6.622303406,-1.370933368,0.170405367,0.999972263,-4.636866947,-1.37090245
Trappc1,0.167840195,5.407394295,1.465338371,0.142851153,0.999972263,-4.482799149,1.465255754
Trappc10,-0.049528144,6.529424291,-0.148197117,0.882457542,0.999972263,-4.68609144,-0.14785457
Trappc11,0.01777779,6.083611314,0.298656859,0.765202921,0.999972263,-5.441530757,0.29865549
Trappc12,0.11655363,5.74188694,1.147093446,0.251348498,0.999972263,-4.898865364,1.147080147
Trappc13,0.092306506,5.941896333,0.850557139,0.39504073,0.999972263,-4.886473623,0.850511571
Trappc2,0.010678817,4.319925906,0.069042629,0.944960358,0.999972263,-4.979582795,0.069036762
Trappc2l,0.040449966,4.902584975,0.235727747,0.813646619,0.999972263,-5.229738451,0.235724291
Trappc3,0.034680284,6.202392688,0.393075534,0.694267744,0.999972263,-5.227448203,0.39307005
Trappc3l,-0.537825267,0.19776158,-0.828877116,0.411543934,0.999972263,-4.610185978,-0.821179672
Trappc4,-0.12083892,6.696808091,-1.069308084,0.284934653,0.999972263,-5.018049914,-1.069299685
Trappc5,-0.080605414,5.229879875,-0.753305362,0.451272894,0.999972263,-5.09757397,-0.753294616
Trappc6a,0.026222246,2.964488632,0.086427978,0.931129252,0.999972263,-5.051838172,0.086424147
Trappc6b,-0.147627407,5.532899185,-1.422529921,0.154894249,0.999972263,-4.52220091,-1.422454852
Trappc8,-0.057767364,6.212265488,-0.918753885,0.358227904,0.999972263,-5.124570891,-0.91874703
Trappc9,0.079477317,7.909312613,0.728309763,0.466428914,0.999972263,-5.154359175,0.728301712
Treh,-0.07025566,3.751935746,-0.446143608,0.655502599,0.999972263,-5.082890937,-0.44613103
Trem2,-0.261499946,2.166580784,-1.148397438,0.251232639,0.999972263,-4.581079349,-1.147360548
Trerf1,0.059777491,3.897393916,0.414984532,0.67816238,0.999972263,-5.079184904,0.414972029
Trex1,-0.005739552,4.326858295,-0.042774313,0.965881884,0.999972263,-5.259008986,-0.042773757
Trhde,-0.301277653,4.75509228,-1.494095477,0.135314503,0.999972263,-4.428508816,-1.493468845
Trhr,-0.025639513,1.269260342,-0.068580203,0.94539571,0.999972263,-4.714460231,-0.068489838
Triap1,-0.115565796,4.43602249,-0.777025014,0.437157521,0.999972263,-4.975684801,-0.777002117
Trib1,-0.221804112,1.225894754,-0.698727311,0.485248764,0.999972263,-4.676156098,-0.697885563
Trib3,-0.171156811,-1.098844751,-0.221007604,0.826999381,0.999972263,-4.620184105,-0.218551572
Tril,-0.223988347,6.029660614,-0.931846521,0.351427529,0.999972263,-4.938360138,-0.931823923
Trim11,0.081043432,6.109067025,0.624107695,0.532567731,0.999972263,-5.066982094,0.624091142
Trim13,-0.020517498,4.526706647,-0.091256693,0.927290298,0.999972263,-5.164292766,-0.091254592
Trim14,0.367104268,0.886044717,1.030059787,0.303934235,0.999972263,-4.604002799,1.028033149
Trim16,0.129582004,3.893677694,0.948833981,0.342725483,0.999972263,-4.849063112,0.948793824
Trim17,-0.001005599,2.239016129,-0.003912623,0.99687993,0.999972263,-4.77500681,-0.003910437
Trim2,-0.079749552,5.744007558,-0.291167999,0.771069392,0.999972263,-4.770178095,-0.29097637
Trim21,0.145504054,2.743104404,0.833970998,0.404352278,0.999972263,-4.791641894,0.833873489
Trim23,-0.024835467,6.260960933,-0.089843101,0.928489781,0.999972263,-4.73698878,-0.089745093
Trim24,0.198440745,5.128194196,1.486339853,0.137284266,0.999972263,-4.430257418,1.485980549
Trim26,-0.010133108,5.6644747,-0.07314859,0.941688964,0.999972263,-5.215902251,-0.073147223
Trim28,-0.025228358,7.947921393,-0.135857268,0.891963949,0.999972263,-4.862092926,-0.135819533
Trim3,-0.148734429,6.413044602,-1.080610043,0.27987847,0.999972263,-4.898438987,-1.080592387
Trim32,-0.120223313,5.523357929,-0.618002995,0.536675198,0.999972263,-4.81060742,-0.617848517
Trim35,0.045717866,5.303671013,0.302862019,0.761996718,0.999972263,-5.346124507,0.302859787
Trim36,-0.296371128,2.293875785,-1.033334777,0.30209359,0.999972263,-4.609033498,-1.031954165
Trim37,-0.037006607,7.586227788,-0.166259363,0.867953945,0.999972263,-5.346577799,-0.166257964
Trim38,0.237548229,3.361562848,0.712627268,0.476277761,0.999972263,-4.732225208,0.712302041
Trim41,0.001733158,6.366217544,0.01672181,0.986658622,0.999972263,-5.427259801,0.016721717
Trim44,-0.016285661,5.857422489,-0.062833504,0.949936929,0.999972263,-4.766298788,-0.062785981
