Transcription Factor ID,Transcription Factor Name,Deficit,No. Search Sites,Mean Sites Per Search Gene,No. Background Sites,Mean Sites Per Background Gene,Site Representation,Mann-Whitney U,Site P-Value,Total No. Search Genes,No. Transcription Factor Search Genes,Total No. Background Genes,No. Transcription Factor Background Genes,Gene Representation,Gene P-Value,Average Log2 Proportion Bound,Log2 Enrichment,Significance Score
MA0099.3,FOS::JUN,0.06,8,0.4,814,0.3,Up,25524,0.499749922,20,7,2347,578,Up,0.299457146,-1.735698851,0.570074884,0.523665319
MA0724.1,VENTX,0.15,60,3,12433,5.3,Down,31454.5,0.008703933,20,16,2347,2182,Down,0.049344269,-0.209150695,-0.208014381,-1.306763284
MA0004.1,Arnt,0.08,33,1.7,2493,1.1,Up,26502.5,0.319061046,20,12,2347,1144,Up,0.372631575,-0.875051755,0.32271188,0.428720348
MA1466.1,ATF6,0.07,1,0.1,15,0,Up,24493.5,0.736650949,20,1,2347,15,Up,0.127332388,-5.507651318,3.470123628,0.895061116
MA0858.1,Rarb(var.2),0.14,0,0,13,0,Down,23600,0.965929414,20,0,2347,13,Down,1,-6.399786972,2.084469936,1.813E-12
MA0886.1,EMX2,0.07,8,0.4,2503,1.1,Down,28824,0.078549472,20,3,2347,891,Down,0.037293118,-1.973507769,-1.153378628,-1.428371304
MA0892.1,GSX1,0.03,11,0.6,3341,1.4,Down,30717,0.01725875,20,5,2347,1252,Down,0.012923403,-1.40221747,-0.991805832,-1.888623118
MA0608.1,Creb3l2,0.15,39,2,2950,1.3,Up,28558,0.094570591,20,15,2347,1228,Up,0.045595441,-0.668791497,0.530871606,1.341078579
MA0755.1,CUX2,0.14,15,0.8,3758,1.6,Down,31179,0.011310773,20,9,2347,1668,Down,0.022531214,-0.801098981,-0.61705102,-1.647215405
MA1528.1,NFIX(var.2),0.09,8,0.4,253,0.1,Up,26701,0.288412563,20,4,2347,146,Up,0.033845012,-3.094889796,1.814525585,1.470505331
MA0775.1,MEIS3,0.01,7,0.4,543,0.2,Up,25749,0.453970774,20,6,2347,484,Up,0.277946198,-1.966834437,0.619444301,0.556039262
MA1608.1,Isl1,0.1,24,1.2,2410,1,Up,25672,0.469365581,20,14,2347,1422,Up,0.493457412,-0.611133757,0.223125496,0.306750323
MA0014.3,PAX5,0.02,2,0.1,69,0,Up,25145,0.582075797,20,2,2347,67,Up,0.113659078,-4.077858878,2.084469936,0.944395871
MA0766.2,GATA5,0.04,24,1.2,3348,1.4,Down,26141,0.38015479,20,10,2347,1674,Down,0.046424682,-0.726314682,-0.4778398,-1.333251065
MA1484.1,ETS2,0.1,2,0.1,1040,0.4,Down,29166,0.061270809,20,2,2347,784,Down,0.029965659,-2.308451858,-1.454344104,-1.523376168
MA0140.2,GATA1::TAL1,0.14,8,0.4,1378,0.6,Down,27441,0.191977158,20,5,2347,1022,Down,0.114610803,-1.54857235,-0.699096071,-0.940774444
MA0813.1,TFAP2B(var.3),0.11,31,1.6,2486,1.1,Up,29592,0.044271928,20,15,2347,1175,Up,0.040608055,-0.700603157,0.594494925,1.391387807
MA0479.1,FOXH1,0.12,12,0.6,1670,0.7,Down,25808,0.442370017,20,7,2347,1146,Down,0.264346297,-1.242275106,-0.416772606,-0.577826769
MA1549.1,POU6F1(var.2),0.04,2,0.1,734,0.3,Down,27302,0.208001012,20,2,2347,607,Down,0.127038149,-2.492896377,-1.085455066,-0.896065843
MA1474.1,CREB3L4,0.04,2,0.1,46,0,Up,25357,0.535249852,20,2,2347,46,Up,0.06067912,-4.346687271,2.622126722,1.216960726
MA0676.1,Nr2e1,0.06,17,0.9,1495,0.6,Up,27619.5,0.172755778,20,13,2347,1053,Up,0.111874564,-0.879299673,0.553270341,0.951268644
MA1572.1,TGIF2LY,0.08,1,0.1,34,0,Up,24360.5,0.76983418,20,1,2347,28,Up,0.219289238,-5.068304466,2.591429924,0.658982681
MA0047.3,FOXA2,0.09,6,0.3,1825,0.8,Down,29682.5,0.041226715,20,5,2347,1147,Down,0.041957141,-1.465375695,-0.865489382,-1.377194109
MA1512.1,KLF11,0.06,8,0.4,436,0.2,Up,27962.5,0.139916559,20,7,2347,371,Up,0.029497507,-2.055176226,1.209029633,1.530214686
MA1546.1,PAX3(var.2),0.07,1,0.1,4,0,Up,24603.5,0.709569466,20,1,2347,4,Up,0.041574184,-6.399786972,5.254394937,1.381176265
MA0699.1,LBX2,0.01,0,0,657,0.3,Down,28580,0.093153223,20,0,2347,511,Down,0.012063723,-3.777935509,-3.159232992,-1.918518643
MA1550.1,PPARD,0.15,1,0.1,66,0,Up,23993,0.863561558,20,1,2347,65,Up,0.433288944,-4.468037972,1.390896937,0.363222392
MA1583.1,ZFP57,0.02,5,0.3,300,0.1,Up,26497.5,0.319859613,20,5,2347,280,Up,0.082816483,-2.481586434,1.166932096,1.081883217
MA0904.2,HOXB5,0.14,78,3.9,17230,7.3,Down,31719.5,0.00671737,20,13,2347,2063,Down,0.007378652,-0.394348111,-0.416632783,-2.132022969
MA1497.1,HOXA6,0,1,0.1,4,0,Up,24603.5,0.709569466,20,1,2347,4,Up,0.041574184,-6.399786972,5.254394937,1.381176265
MA1632.1,ATF2,0.14,4,0.2,1081,0.5,Down,27176,0.223345096,20,4,2347,795,Down,0.239422344,-1.874409163,-0.626435681,-0.620835322
MA0007.3,Ar,0.09,1,0.1,79,0,Up,24186,0.814009815,20,1,2347,44,Up,0.319857711,-4.746882758,1.948586508,0.495043176
MA1548.1,PLAGL2,0.12,105,5.3,8441,3.6,Up,31323,0.009872534,20,20,2347,1888,Up,0.021016511,-0.156942187,0.313884374,1.677439377
MA0723.1,VAX2,0.11,40,2,9797,4.2,Down,32375,0.003434414,20,13,2347,2026,Down,0.014146659,-0.407399742,-0.39052952,-1.849346115
MA0679.2,ONECUT1,0.15,4,0.2,1176,0.5,Down,27704,0.164174968,20,4,2347,842,Down,0.164944932,-1.833001785,-0.709250437,-0.782661023
MA1652.1,ZKSCAN5,0.14,32,1.6,2912,1.2,Up,28681.5,0.086833324,20,16,2347,1550,Up,0.23911697,-0.455774759,0.285233747,0.6213896
MA0785.1,POU2F1,0.15,12,0.6,3046,1.3,Down,29518,0.046901031,20,10,2347,1478,Down,0.250384239,-0.816112748,-0.298243667,-0.601393012
MA0685.1,SP4,0.07,5,0.3,271,0.1,Up,26915,0.25766618,20,5,2347,235,Up,0.044711975,-2.607723289,1.419205807,1.349576147
MA0882.1,DLX6,0.01,16,0.8,3986,1.7,Down,29986.5,0.032263717,20,8,2347,1414,Down,0.07084649,-1.000461072,-0.539256182,-1.149681665
MA0109.1,HLTF,0.01,47,2.4,6512,2.8,Down,26035,0.399349997,20,17,2347,2144,Down,0.249699844,-0.179376415,-0.097785146,-0.602581729
MA1139.1,FOSL2::JUNB(var.2),0,0,0,2,0,Down,23480,0.997378393,20,0,2347,1,Down,1,-7.984749473,5.254394937,1.214E-12
MA1495.1,HOXA1,0.12,73,3.7,16039,6.8,Down,31334,0.00976968,20,13,2347,2006,Down,0.01932097,-0.414554252,-0.376220501,-1.713971085
MA0516.2,SP2,0.08,3,0.2,120,0.1,Up,25895.5,0.425481738,20,3,2347,108,Up,0.063985734,-3.492777646,1.885161128,1.193916847
MA0791.1,POU4F3,0.09,2,0.1,161,0.1,Up,24408,0.757930997,20,2,2347,139,Up,0.336526126,-3.55420602,1.037164221,0.472981213
MA0913.2,HOXD9,0.06,9,0.5,716,0.3,Up,26795.5,0.274542955,20,8,2347,592,Up,0.192697086,-1.628163631,0.716148935,0.715124854
MA0836.2,CEBPD,0.1,5,0.3,1060,0.5,Down,26285,0.355004797,20,5,2347,818,Down,0.4811344,-1.709095611,-0.37804955,-0.317733591
MA0031.1,FOXD1,0.15,15,0.8,4789,2,Down,33783.5,7.02E-04,20,12,2347,1834,Down,0.059798779,-0.534717034,-0.357957562,-1.223307682
MA0042.2,FOXI1,0.09,5,0.3,1981,0.8,Down,30945,0.014046869,20,5,2347,1212,Down,0.02296057,-1.425630398,-0.944979975,-1.639017333
MA1599.1,ZNF682,0.1,0,0,230,0.1,Down,25690,0.465741153,20,0,2347,222,Down,0.249005792,-4.378399961,-1.958304088,-0.603790551
MA0006.1,Ahr::Arnt,0.02,47,2.4,5849,2.5,Down,24257.5,0.795828858,20,19,2347,1927,Up,0.233920064,-0.178272042,0.212244512,0.630932525
MA0905.1,HOXC10,0.15,32,1.6,7308,3.1,Down,32433,0.003229806,20,13,2347,2054,Down,0.008729465,-0.397501165,-0.410326675,-2.059012377
MA1507.1,HOXD4,0.09,59,3,12054,5.1,Down,31112,0.012041227,20,16,2347,2146,Down,0.08816876,-0.221148435,-0.1840189,-1.054685265
MA1639.1,MEIS1(var.2),0.15,4,0.2,1585,0.7,Down,30164,0.027845996,20,4,2347,1067,Down,0.02416229,-1.662258046,-1.050737915,-1.616861904
MA0661.1,MEOX1,0.08,10,0.5,3203,1.4,Down,30959,0.013868073,20,4,2347,1205,Down,0.006037046,-1.574560255,-1.226133496,-2.219175485
MA0809.2,TEAD4,0.01,3,0.2,193,0.1,Up,25188,0.572425003,20,3,2347,178,Up,0.192944816,-3.133663131,1.166932096,0.714566887
MA0814.2,TFAP2C(var.2),0.08,20,1,1281,0.5,Up,30504,0.020823848,20,14,2347,962,Up,0.011169178,-0.892918861,0.786695703,1.951978786
MA0503.1,Nkx2-5(var.2),0.09,28,1.4,2694,1.1,Up,27222.5,0.217590746,20,16,2347,1600,Up,0.337955291,-0.432880183,0.239444596,0.47114075
MA1536.1,NR2C2(var.2),0.02,69,3.5,5040,2.1,Up,31533.5,0.008062859,20,19,2347,1997,Up,0.343133097,-0.15253972,0.160779869,0.46453739
MA1558.1,SNAI1,0.04,45,2.3,4206,1.8,Up,27256.5,0.213451268,20,15,2347,1854,Down,0.590654362,-0.371725292,-0.063260804,-0.228666584
MA1470.1,BACH2(var.2),0.08,0,0,1,0,Down,23480,0.997378393,20,0,2347,1,Down,1,-7.984749473,5.254394937,1.214E-12
MA0506.1,NRF1,0.03,0,0,439,0.2,Down,26570,0.308408217,20,0,2347,310,Down,0.097134408,-4.138005994,-2.43909202,-1.012626902
MA0694.1,ZBTB7B,0.04,1,0.1,32,0,Up,24333,0.776750567,20,1,2347,31,Up,0.239162116,-4.996109511,2.447040015,0.621307612
MA0491.2,JUND,0.06,0,0,195,0.1,Down,25100,0.592256113,20,0,2347,163,Down,0.393381081,-4.600657311,-1.513789388,-0.40518653
MA0076.2,ELK4,0.11,11,0.6,2683,1.1,Down,29941,0.033488437,20,7,2347,1438,Down,0.020724297,-1.078610673,-0.744101472,-1.683520199
MA0083.3,SRF,0.05,0,0,1,0,Down,23480,0.997378393,20,0,2347,1,Down,1,-7.984749473,5.254394937,1.214E-12
MA1100.2,ASCL1,0.02,22,1.1,966,0.4,Up,30884,0.014849872,20,10,2347,432,Up,0.00143399,-1.702793851,1.475118538,2.843453982
MA0708.1,MSX2,0.07,16,0.8,3988,1.7,Down,29990,0.032171118,20,8,2347,1414,Down,0.07084649,-1.000461072,-0.539256182,-1.149681665
MA1489.1,FOXN3,0,0,0,155,0.1,Down,24920,0.633770306,20,0,2347,145,Down,0.630161991,-4.684793052,-1.345517905,-0.200547796
MA0873.1,HOXD12,0.02,1,0.1,8,0,Up,24563.5,0.719376986,20,1,2347,8,Up,0.073645826,-5.941018053,4.336857097,1.132851862
MA0899.1,HOXA10,0.14,97,4.9,19121,8.1,Down,31702,0.006834753,20,16,2347,2255,Down,0.007465914,-0.185417879,-0.255480013,-2.126916999
MA0702.2,LMX1A,0.03,1,0.1,1108,0.5,Down,28643.5,0.089157608,20,1,2347,618,Down,0.03708856,-2.848434581,-1.848309846,-1.430760025
MA0087.1,Sox5,0,5,0.3,1376,0.6,Down,29052,0.066642252,20,3,2347,949,Down,0.021528419,-1.928041167,-1.24431183,-1.666987861
MA0867.2,SOX4,0.15,138,6.9,19791,8.4,Down,27917,0.143973766,20,19,2347,2332,Down,0.127332388,-0.040698931,-0.062901709,-0.895061116
MA1127.1,FOSB::JUN,0.02,0,0,14,0,Down,23570,0.973788604,20,0,2347,10,Down,1,-6.581072012,2.447040015,8.32E-13
MA1623.1,Stat2,0.07,7,0.4,1240,0.5,Down,28033,0.133804632,20,3,2347,872,Down,0.05972515,-1.989047602,-1.122298961,-1.223842753
MA1559.1,SNAI3,0.01,1,0.1,59,0,Up,24082.5,0.840503664,20,1,2347,56,Up,0.387072058,-4.574659992,1.604140976,0.412208178
MA1593.1,ZNF317,0.14,21,1.1,1704,0.7,Up,28687,0.086501003,20,14,2347,1168,Up,0.076797419,-0.753019217,0.506896414,1.114653376
MA0135.1,Lhx3,0.14,6,0.3,1593,0.7,Down,27506,0.184803427,20,4,2347,857,Down,0.162572004,-1.820271792,-0.734710422,-0.788954241
MA0795.1,SMAD3,0.14,4,0.2,425,0.2,Up,24467.5,0.743101588,20,2,2347,348,Down,0.756215273,-2.893759253,-0.283729313,-0.121354556
MA1140.2,JUNB(var.2),0.13,0,0,225,0.1,Down,24620,0.705537733,20,0,2347,115,Down,0.621163875,-4.851356203,-1.012391603,-0.20679381
MA0137.3,STAT1,0.14,17,0.9,2127,0.9,Down,24494.5,0.736403215,20,13,2347,1277,Up,0.376512793,-0.740233185,0.275137364,0.424220263
MA0714.1,PITX3,0.11,25,1.3,4967,2.1,Down,30521.5,0.020508467,20,13,2347,1948,Down,0.06480842,-0.435712864,-0.333903276,-1.188368567
MA0603.1,Arntl,0,1,0.1,32,0,Up,24333,0.776750567,20,1,2347,31,Up,0.239162116,-4.996109511,2.447040015,0.621307612
MA1503.1,HOXB9,0.08,4,0.2,255,0.1,Up,25790,0.445891137,20,4,2347,233,Up,0.132569351,-2.758628853,1.1420037,0.877556869
MA0114.4,HNF4A,0.01,1,0.1,62,0,Up,24042.5,0.850793193,20,1,2347,60,Up,0.408038355,-4.525317855,1.505456701,0.389299012
MA1504.1,HOXC4,0.09,59,3,12054,5.1,Down,31112,0.012041227,20,16,2347,2146,Down,0.08816876,-0.221148435,-0.1840189,-1.054685265
MA0788.1,POU3F3,0.12,0,0,533,0.2,Down,27940,0.141911737,20,0,2347,447,Down,0.021479146,-3.874358788,-2.966386434,-1.667982998
MA0497.1,MEF2C,0.15,30,1.5,7539,3.2,Down,32767.5,0.002251492,20,10,2347,1986,Down,3.35E-04,-0.603065473,-0.724338217,-3.474337495
MA0789.1,POU3F4,0.11,3,0.2,880,0.4,Down,26903,0.259327669,20,3,2347,670,Down,0.220439121,-2.179006502,-0.742381162,-0.656711329
MA0670.1,NFIA,0.01,17,0.9,2171,0.9,Down,24499,0.735288748,20,12,2347,1389,Up,1,-0.735127569,0.042863508,-2.036E-12
MA1568.1,TCF21(var.2),0.1,0,0,581,0.2,Down,26950,0.252862405,20,0,2347,348,Down,0.060314602,-4.054723301,-2.605657408,-1.219577533
MA1144.1,FOSL2::JUND,0.04,0,0,271,0.1,Down,25380,0.530286212,20,0,2347,191,Down,0.399765567,-4.486630433,-1.741843144,-0.398194616
MA0611.1,Dux,0.01,5,0.3,1350,0.6,Down,28492,0.098926622,20,4,2347,959,Down,0.068218815,-1.739198725,-0.896856557,-1.166095827
MA1418.1,IRF3,0.13,1,0.1,48,0,Up,24182.5,0.814902456,20,1,2347,46,Up,0.331526245,-4.715170068,1.885161128,0.479482085
MA1644.1,NFYC,0.14,18,0.9,3198,1.4,Down,28375.5,0.107005177,20,10,2347,1642,Down,0.082874436,-0.740233185,-0.450002795,-1.081579414
MA0643.1,Esrrg,0.02,4,0.2,300,0.1,Up,25332,0.540671548,20,4,2347,279,Up,0.287575949,-2.628915986,0.882577967,0.541247438
MA1567.1,TBX6,0.06,30,1.5,2751,1.2,Up,26611.5,0.301976831,20,16,2347,1609,Up,0.339165238,-0.428835233,0.231354696,0.469588666
MA1500.1,HOXB6,0.05,28,1.4,6564,2.8,Down,31120.5,0.011946299,20,13,2347,1888,Down,0.092196553,-0.458274438,-0.288780128,-1.035285315
MA0849.1,FOXO6,0.15,14,0.7,3885,1.7,Down,32138,0.004398844,20,12,2347,1762,Down,0.125523834,-0.563598858,-0.300193914,-0.901273804
MA0154.4,EBF1,0.15,39,2,2361,1,Up,32857,0.002040394,20,16,2347,1096,Up,0.003079606,-0.705688616,0.785061461,2.511504773
MA0855.1,RXRB,0.04,0,0,1,0,Down,23480,0.997378393,20,0,2347,1,Down,1,-7.984749473,5.254394937,1.214E-12
MA0119.1,NFIC::TLX1,0.13,8,0.4,242,0.1,Up,27624.5,0.172238881,20,5,2347,187,Up,0.01888755,-2.772141522,1.748042271,1.723824365
MA0808.1,TEAD3,0,3,0.2,193,0.1,Up,25188,0.572425003,20,3,2347,178,Up,0.192944816,-3.133663131,1.166932096,0.714566887
MA1151.1,RORC,0.08,3,0.2,687,0.3,Down,26685.5,0.290731794,20,2,2347,574,Down,0.189963329,-2.533185135,-1.00487755,-0.721330228
MA0160.1,NR4A2,0.11,71,3.6,7535,3.2,Up,25193,0.571307768,20,18,2347,2196,Down,0.374391704,-0.122008649,-0.052179981,-0.426673783
MA0681.2,PHOX2B,0.15,0,0,760,0.3,Down,29240,0.057979841,20,0,2347,577,Down,0.006707852,-3.690392155,-3.334319698,-2.17341653
MA1517.1,KLF6,0.01,5,0.3,269,0.1,Up,26947.5,0.253203448,20,5,2347,232,Up,0.042665851,-2.616971461,1.437702151,1.369919584
MA0662.1,MIXL1,0.01,8,0.4,2475,1.1,Down,28722.5,0.084380662,20,3,2347,881,Down,0.038363582,-1.981644883,-1.137104399,-1.416080846
MA0018.4,CREB1,0.07,0,0,349,0.1,Down,25830,0.438088108,20,0,2347,236,Down,0.252340762,-4.334382537,-2.046338935,-0.598012589
MA0486.2,HSF1,0.11,4,0.2,109,0,Up,27160,0.225350041,20,4,2347,99,Up,0.009562278,-3.373955913,2.372657819,2.019438618
MA1505.1,HOXC8,0.11,86,4.3,18786,8,Down,31774,0.006363325,20,13,2347,2063,Down,0.007378652,-0.394348111,-0.416632783,-2.132022969
MA0614.1,Foxj2,0.06,6,0.3,1779,0.8,Down,29307,0.055128192,20,6,2347,1157,Down,0.114874801,-1.338612625,-0.636999322,-0.93977523
MA0093.3,USF1,0.1,10,0.5,439,0.2,Up,27059,0.238303176,20,6,2347,365,Up,0.111931678,-2.170147067,1.02606956,0.951046986
MA0101.1,REL,0.13,30,1.5,3086,1.3,Up,25532.5,0.497977064,20,16,2347,1625,Up,0.464781116,-0.421699744,0.217083717,0.332751525
MA0520.1,Stat6,0.14,6,0.3,2268,1,Down,29069.5,0.065793334,20,3,2347,882,Down,0.038243928,-1.980827028,-1.138740108,-1.41743751
MA1554.1,RFX7,0.06,6,0.3,941,0.4,Down,27182.5,0.222534243,20,3,2347,744,Down,0.146881978,-2.103489243,-0.893415679,-0.833031487
MA1480.1,DPRX,0.04,2,0.1,107,0,Up,24774,0.668319453,20,2,2347,104,Up,0.224730771,-3.76258711,1.453926401,0.648337458
MA0666.1,MSX1,0.05,16,0.8,3985,1.7,Down,29986.5,0.032263717,20,8,2347,1414,Down,0.07084649,-1.000461072,-0.539256182,-1.149681665
MA0475.2,FLI1,0.1,1,0.1,878,0.4,Down,28982.5,0.070103171,20,1,2347,660,Down,0.021745868,-2.801042098,-1.943094813,-1.662623244
MA0027.2,EN1,0.05,16,0.8,4390,1.9,Down,31112.5,0.012035625,20,8,2347,1511,Down,0.033037275,-0.952616671,-0.634944984,-1.480995776
MA0688.1,TBX2,0.02,2,0.1,92,0,Up,24897,0.639162747,20,2,2347,92,Up,0.187187627,-3.850575946,1.629904072,0.727722862
MA0009.2,TBXT,0.09,1,0.1,6,0,Up,24593,0.712139364,20,1,2347,5,Up,0.049689559,-6.255033664,4.96488832,1.303734855
MA0524.2,TFAP2C,0.09,43,2.2,3550,1.5,Up,29656.5,0.04208286,20,17,2347,1389,Up,0.021010842,-0.492414156,0.528290336,1.677556548
MA1596.1,ZNF460,0.11,1,0.1,474,0.2,Down,26539,0.313271072,20,1,2347,422,Down,0.234522529,-3.123345708,-1.298487593,-0.629815431
MA0735.1,GLIS1,0.12,0,0,7,0,Down,23540,0.981650339,20,0,2347,7,Down,1,-6.823785426,2.932466842,1.25E-12
MA0763.1,ETV3,0.15,3,0.2,1639,0.7,Down,31512,0.008233003,20,2,2347,1043,Down,0.002279396,-2.102659234,-1.865929352,-2.642180216
MA0736.1,GLIS2,0.13,6,0.3,730,0.3,Down,24669,0.693613729,20,6,2347,544,Up,0.434627728,-1.882616745,0.451008917,0.36188257
MA0912.2,HOXD3,0.13,21,1.1,4584,2,Down,30181,0.027451645,20,9,2347,1621,Down,0.027915235,-0.821710313,-0.575828357,-1.554158709
MA0742.1,Klf12,0.03,4,0.2,116,0,Up,27170,0.224095449,20,4,2347,97,Up,0.008927922,-3.388603066,2.401952126,2.049249605
MA0837.1,CEBPE,0.15,15,0.8,3678,1.6,Down,31252.5,0.01055495,20,10,2347,1710,Down,0.039432553,-0.710970818,-0.508527528,-1.404145105
MA0750.2,ZBTB7A,0.04,1,0.1,600,0.3,Down,27195.5,0.220918864,20,1,2347,485,Down,0.097926991,-3.023085731,-1.499007547,-1.00909759
MA0853.1,Alx4,0.08,0,0,1003,0.4,Down,28340,0.109568174,20,0,2347,487,Down,0.021483905,-3.812601519,-3.089900971,-1.66788678
MA1464.1,ARNT2,0.02,5,0.3,222,0.1,Up,25336,0.539802235,20,3,2347,169,Up,0.173525094,-3.170982531,1.241570897,0.760637713
MA0632.2,TCFL5,0.04,0,0,638,0.3,Down,27880,0.14733904,20,0,2347,441,Down,0.036996774,-3.88409591,-2.94691219,-1.431836148
MA0754.1,CUX1,0.11,15,0.8,3899,1.7,Down,31728,0.006661012,20,9,2347,1714,Down,0.009373965,-0.781480872,-0.656287238,-2.028076658
MA1601.1,ZNF75D,0.07,23,1.2,1846,0.8,Up,28701,0.08565973,20,14,2347,1244,Up,0.176482182,-0.707564969,0.415987918,0.753299134
MA0697.1,ZIC3,0.1,1,0.1,92,0,Up,23752,0.926176211,20,1,2347,89,Up,0.540897368,-4.242841585,0.940504161,0.266885132
MA1561.1,SOX12,0.15,13,0.7,1595,0.7,Down,26291.5,0.353894892,20,6,2347,1144,Down,0.116692416,-1.346759991,-0.620704591,-0.932957368
MA0622.1,Mlxip,0,2,0.1,102,0,Up,24815,0.658542047,20,2,2347,100,Up,0.212115399,-3.790740831,1.510233842,0.673427801
MA0844.1,XBP1,0.03,1,0.1,10,0,Up,24543.5,0.724298246,20,1,2347,10,Up,0.089296724,-5.788590762,4.032002516,1.049164471
MA1121.1,TEAD2,0.12,19,1,3043,1.3,Down,28127,0.125979201,20,12,2347,1653,Down,0.328691257,-0.609648964,-0.208093702,-0.483211848
MA1555.1,RXRB(var.2),0.14,4,0.2,169,0.1,Up,26578,0.307161435,20,4,2347,156,Up,0.041572868,-3.047258799,1.719263592,1.381190013
MA0074.1,RXRA::VDR,0.07,0,0,7,0,Down,23540,0.981650339,20,0,2347,7,Down,1,-6.823785426,2.932466842,1.25E-12
MA0084.1,SRY,0.03,5,0.3,1375,0.6,Down,29043,0.067082339,20,3,2347,948,Down,0.021595137,-1.928801281,-1.242791603,-1.66564404
MA0874.1,Arx,0.09,0,0,977,0.4,Down,28050,0.132362203,20,0,2347,458,Down,0.021039807,-3.856841762,-3.001420486,-1.676958252
MA0819.1,CLOCK,0.05,6,0.3,385,0.2,Up,25767,0.450413491,20,4,2347,237,Up,0.138717407,-2.746376371,1.117498736,0.857869037
MA1649.1,ZBTB12,0.14,29,1.5,3714,1.6,Down,23916.5,0.883363598,20,18,2347,1844,Up,0.280428862,-0.247997004,0.19979673,0.55217729
MA1125.1,ZNF384,0.06,89,4.5,21991,9.4,Down,33167.5,0.001441001,20,9,2347,1941,Down,1.64E-04,-0.691788971,-0.835671041,-3.786209689
MA1581.1,ZBTB6,0.11,18,0.9,1483,0.6,Up,27613,0.173429478,20,13,2347,1093,Up,0.117256729,-0.85241822,0.499507435,0.930862225
MA0761.2,ETV1,0.05,6,0.3,388,0.2,Up,25854.5,0.433347789,20,5,2347,360,Up,0.21861093,-2.30058719,0.804933607,0.660328129
MA0716.1,PRRX1,0.01,16,0.8,3987,1.7,Down,29987,0.032250475,20,8,2347,1414,Down,0.07084649,-1.000461072,-0.539256182,-1.149681665
MA0869.1,Sox11,0.15,0,0,13,0,Down,23600,0.965929414,20,0,2347,13,Down,1,-6.399786972,2.084469936,1.813E-12
MA1571.1,TGIF2LX,0.09,1,0.1,31,0,Up,24390.5,0.762309874,20,1,2347,25,Up,0.198923881,-5.148536802,2.751894597,0.701313075
MA1126.1,FOS::JUN(var.2),0.15,4,0.2,773,0.3,Down,26601,0.303595552,20,2,2347,566,Down,0.190151121,-2.543300603,-0.984646613,-0.720901109
MA0883.1,Dmbx1,0.01,1,0.1,1,0,Up,24633.5,0.702245174,20,1,2347,1,Up,0.016831175,-7.192268223,6.839357438,1.773885563
MA0713.1,PHOX2A,0.12,2,0.1,1840,0.8,Down,32785,0.002208705,20,1,2347,1071,Down,1.33E-04,-2.452041406,-2.641096196,-3.874618078
MA0139.1,CTCF,0.15,14,0.7,966,0.4,Up,29063,0.0661076,20,11,2347,734,Up,0.029357766,-1.255140405,0.842300713,1.532276993
MA1136.1,FOSB::JUNB(var.2),0.15,3,0.2,375,0.2,Down,24216,0.806368626,20,1,2347,201,Down,1,-3.657431459,-0.23031609,-9.95E-13
MA1509.1,IRF6,0.15,2,0.1,661,0.3,Down,26965,0.250822866,20,2,2347,576,Down,0.190003382,-2.530678277,-1.009891265,-0.721238668
MA1479.1,DMRTC2,0.08,1,0.1,317,0.1,Down,25285.5,0.550828378,20,1,2347,298,Down,0.500087846,-3.373955913,-0.797267183,-0.3009537
MA0492.1,JUND(var.2),0.02,1,0.1,26,0,Up,24402.5,0.759306387,20,1,2347,24,Up,0.192024001,-5.177394551,2.809610095,0.716644486
MA1636.1,CEBPG(var.2),0.11,0,0,299,0.1,Down,26210,0.367969947,20,0,2347,274,Down,0.156699848,-4.226899554,-2.261304901,-0.804931424
MA0677.1,Nr2f6,0.14,1,0.1,61,0,Up,24062,0.84577376,20,1,2347,58,Up,0.397641861,-4.549567113,1.553955219,0.400507902
MA0767.1,GCM2,0.05,7,0.4,199,0.1,Up,29746.5,0.039181929,20,7,2347,191,Up,7.79E-04,-2.533185135,2.165047452,3.108374734
MA0471.2,E2F6,0.1,29,1.5,2165,0.9,Up,27029,0.24224996,20,15,2347,1291,Up,0.111783354,-0.632716604,0.45872182,0.951622865
MA0051.1,IRF2,0.1,0,0,181,0.1,Down,25190,0.571977985,20,0,2347,172,Down,0.393299916,-4.562004448,-1.591095114,-0.405276146
MA0468.1,DUX4,0.15,5,0.3,1742,0.7,Down,29667.5,0.041718826,20,5,2347,1100,Down,0.069867736,-1.495543199,-0.805154373,-1.15572333
MA1588.1,ZNF136,0.08,0,0,7,0,Down,23540,0.981650339,20,0,2347,7,Down,1,-6.823785426,2.932466842,1.25E-12
MA1481.1,DRGX,0.01,2,0.1,1592,0.7,Down,30488,0.021115887,20,2,2347,893,Down,0.00950353,-2.214604717,-1.642038386,-2.022115057
MA1533.1,NR1I2,0.13,0,0,148,0.1,Down,24890,0.640807735,20,0,2347,142,Down,0.628370267,-4.699821669,-1.315460671,-0.201784373
MA0111.1,Spz1,0.13,6,0.3,394,0.2,Up,26863,0.264919489,20,6,2347,354,Up,0.106695393,-2.192189956,1.070155339,0.971854332
MA1133.1,JUN::JUNB(var.2),0.08,2,0.1,188,0.1,Up,23588.5,0.968941754,20,1,2347,107,Up,0.608543628,-4.110653048,0.676127089,0.215708281
MA0865.1,E2F8,0.15,1,0.1,108,0,Up,23582.5,0.970513588,20,1,2347,106,Up,0.605048482,-4.117394663,0.689610318,0.218209825
