Transcription Factor ID,Transcription Factor Name,Deficit,No. Search Sites,Mean Sites Per Search Gene,No. Background Sites,Mean Sites Per Background Gene,Site Representation,Mann-Whitney U,Site P-Value,Total No. Search Genes,No. Transcription Factor Search Genes,Total No. Background Genes,No. Transcription Factor Background Genes,Gene Representation,Gene P-Value,Average Log2 Proportion Bound,Log2 Enrichment,Significance Score
MA0067.1,Pax2,0,2,0.1,166,0.1,Up,31257,0.686990673550845,19,2,3123,161,Up,0.258665052548907,-3.618515791923238,1.310083335896702,0.587262243530894
MA1471.1,BARX2,0.15,60,3.2,11605,3.7,Down,33390,0.345167794470016,19,14,3123,2634,Down,0.204855095185551,-0.336527786963356,-0.18178687354264,-0.688553229741349
MA0597.1,THAP1,0.03,19,1,3173,1,Down,31419.5,0.656925178290131,19,9,3123,1902,Down,0.24505923110079,-0.876370890796634,-0.322207629244057,-0.610728933467098
MA1642.1,NEUROG2(var.2),0.14,18,0.9,3738,1.2,Down,35025.5,0.174188406010393,19,8,3123,2140,Down,0.022800237547189,-0.871577535990252,-0.652723683243315,-1.642060628223412
MA0885.1,Dlx2,0.01,23,1.2,5386,1.7,Down,34174.5,0.253037938794937,19,8,3123,1903,Down,0.103125804664338,-0.95622416880758,-0.483430417608657,-0.98663264973978
MA0647.1,GRHL1,0.12,0,0,732,0.2,Down,33345,0.351032301922126,19,0,3123,387,Down,0.156167803111835,-4.148148766633081,-2.274506904458335,-0.80640849908987
MA1655.1,ZNF341,0.09,16,0.8,2956,0.9,Down,33026.5,0.394326526154359,19,8,3123,1851,Down,0.160464965897169,-0.976204179002896,-0.443470397218025,-0.794619771847055
MA1485.1,FERD3L,0.08,2,0.1,135,0,Up,31835,0.582621879186241,19,2,3123,97,Up,0.118850136381676,-3.982545812395395,2.038143376841017,0.925000315578416
MA0900.2,HOXA2,0.01,10,0.5,3248,1,Down,34233.5,0.246877243666676,19,4,3123,1118,Down,0.232849671096204,-1.798537745463165,-0.633878943913541,-0.632924371178553
MA0894.1,HESX1,0.02,23,1.2,5352,1.7,Down,34125.5,0.258235224837318,19,8,3123,1903,Down,0.103125804664338,-0.95622416880758,-0.483430417608657,-0.98663264973978
MA0672.1,NKX2-3,0.15,65,3.4,14061,4.5,Down,37665,0.04251849722521,19,18,3123,3071,Down,0.276871175771863,-0.050084499917446,-0.051728706631706,-0.557722254997722
MA0593.1,FOXP2,0.07,12,0.6,1428,0.5,Up,33258,0.362548219889001,19,9,3123,1099,Up,0.335306071176747,-1.271895315564604,0.468841220291883,0.474558583002169
MA0052.4,MEF2A,0.12,18,0.9,2869,0.9,Up,31791.5,0.590214851763212,19,12,3123,1622,Up,0.365238270894142,-0.793245540383268,0.303399022591489,0.437423721917259
MA0463.2,BCL6,0.15,3,0.2,285,0.1,Up,31733.5,0.600409094361172,19,3,3123,274,Up,0.231606440241361,-2.993166386182479,1.030238178755671,0.635249368423023
MA0462.2,BATF::JUN,0.01,4,0.2,238,0.1,Up,32286,0.5067155075286,19,3,3123,228,Up,0.159425893074248,-3.125472378156044,1.2948501627028,0.797441141496854
MA1537.1,NR2F1(var.2),0.14,0,0,78,0,Down,30352.5,0.862254577495855,19,0,3123,72,Down,0.99999999998768,-5.357220471706413,0.143636505688331,0.00000000000535
MA0612.2,EMX1,0.07,10,0.5,3823,1.2,Down,36695.5,0.074670369381726,19,4,3123,1405,Down,0.038831674370049,-1.633778646802553,-0.963397141234765,-1.410813882850931
MA1514.1,KLF17,0.05,3,0.2,115,0,Up,33300.5,0.356893368691605,19,3,3123,110,Up,0.02883558214145,-3.649546275989363,2.342997958369438,1.540071276496288
MA0115.1,NR1H2::RXRA,0.14,0,0,15,0,Down,29811,0.971165262674825,19,0,3123,15,Down,0.999999999991352,-6.470076861520443,2.36934928531639,0.000000000003756
MA1112.2,NR4A1,0.08,4,0.2,553,0.2,Up,31049.5,0.726108008109166,19,4,3123,502,Up,0.531204356131084,-2.375722622959579,0.520490811079287,0.274738372201908
MA0696.1,ZIC1,0.15,4,0.2,620,0.2,Up,30763,0.781293940300257,19,4,3123,525,Up,0.546068069300132,-2.343439039011636,0.4559236431834,0.262753217590415
MA1104.2,GATA6,0.11,13,0.7,2178,0.7,Down,32058.5,0.544347096870887,19,7,3123,1451,Down,0.4920121406563,-1.242065290596291,-0.272892665314878,-0.308024180657467
MA0059.1,MAX::MYC,0.07,0,0,439,0.1,Down,32851,0.419505334872402,19,0,3123,335,Down,0.253082949212437,-4.252090538613789,-2.066623360496918,-0.596737113286604
MA0035.4,GATA1,0.01,0,0,492,0.2,Down,33896,0.283559863387072,19,0,3123,445,Down,0.096056832662737,-4.04753420595292,-2.475736025818656,-1.017471737703032
MA0862.1,GMEB2,0.11,8,0.4,2882,0.9,Down,36600.5,0.07868186966995,19,4,3123,1386,Down,0.061089962228857,-1.643596565472985,-0.943761303893901,-1.214030143386635
MA0477.2,FOSL1,0.04,4,0.2,240,0.1,Up,32268,0.509642335292831,19,3,3123,230,Up,0.162388064727129,-3.11918608547041,1.282277577331532,0.789445893897983
MA0474.2,ERG,0.08,1,0.1,1309,0.4,Down,37044.5,0.061343432649358,19,1,3123,925,Down,0.020515691870102,-2.727649176418016,-1.945581083446153,-1.687913832326079
MA1154.1,ZNF282,0.13,2,0.1,112,0,Up,31753,0.596972839847962,19,2,3123,109,Up,0.143382906364139,-3.898817439469613,1.870686630989454,0.843502620733946
MA0050.2,IRF1,0.12,10,0.5,1508,0.5,Up,32549.5,0.464900953977884,19,9,3123,1079,Up,0.23809591409419,-1.285137495980836,0.495325581124346,0.62324805735267
MA1111.1,NR2F2,0.09,30,1.6,3186,1,Up,36103,0.102639678520165,19,15,3123,1927,Up,0.156827864589027,-0.513819289119245,0.365226761287744,0.804576770974781
MA0718.1,RAX,0.03,23,1.2,5432,1.7,Down,34306.5,0.239401133987907,19,8,3123,1918,Down,0.099648481830489,-0.950562071287315,-0.494754612649188,-1.001529313498004
MA0907.1,HOXC13,0.13,7,0.4,757,0.2,Up,34114.5,0.259412063325048,19,7,3123,645,Up,0.091164880345499,-1.826593076256027,0.896162906004593,1.040172433706813
MA1650.1,ZBTB14,0.09,15,0.8,1543,0.5,Up,35652.5,0.129036028860861,19,10,3123,1058,Up,0.093231840109395,-1.227113528320706,0.668057464474436,1.030435744059004
MA0691.1,TFAP4,0.09,25,1.3,3080,1,Up,36538,0.081415393195544,19,13,3123,1207,Up,0.015591158410643,-0.950827528770579,0.840625624143598,1.807121615878508
MA1118.1,SIX1,0.15,9,0.5,2176,0.7,Down,35589,0.133147048331205,19,5,3123,1507,Down,0.06628093601173,-1.438488064001509,-0.774965072446885,-1.178611367152835
MA1123.2,TWIST1,0.1,18,0.9,3339,1.1,Down,33700.5,0.306418629665906,19,8,3123,2029,Down,0.051620147970046,-0.909989283739865,-0.575900187744088,-1.28718075487773
MA1150.1,RORB,0.08,11,0.6,1139,0.4,Up,35931,0.112159966553017,19,10,3123,935,Up,0.042769825570322,-1.316219383704109,0.846269175241241,1.368862520937979
MA1114.1,PBX3,0.02,1,0.1,28,0,Up,30964,0.742443463410939,19,1,3123,28,Up,0.161959900663748,-5.238248759270932,3.075618082259679,0.790592498273094
MA0669.1,NEUROG2,0.11,9,0.5,959,0.3,Up,32713.5,0.439876846452076,19,5,3123,497,Up,0.211055526386124,-2.238182849679727,0.824424498909551,0.675603271571285
MA1120.1,SOX13,0.01,5,0.3,599,0.2,Up,30927,0.74954923240991,19,4,3123,542,Up,0.759543445938579,-2.320472852326804,0.409991269813736,0.119447379415756
MA0902.2,HOXB2,0.03,16,0.8,4496,1.4,Down,36205,0.097304845499768,19,5,3123,1660,Down,0.02155950572381,-1.368758203643878,-0.914424793162146,-1.666361200066119
MA1585.1,ZKSCAN1,0.05,10,0.5,723,0.2,Up,36514.5,0.082462928722948,19,8,3123,620,Up,0.03709416464911,-1.764799896023533,1.133721036823248,1.430694404671087
MA0505.1,Nr5a2,0.03,3,0.2,231,0.1,Up,32248,0.512904715164858,19,3,3123,220,Up,0.147768736975288,-3.151180132906319,1.346265672203349,0.830417438710347
MA0732.1,EGR3,0.14,6,0.3,1574,0.5,Down,32547,0.465288447633404,19,4,3123,971,Down,0.459016668536451,-1.900177423200052,-0.430599588439767,-0.338171543390925
MA1116.1,RBPJ,0.01,40,2.1,5942,1.9,Up,32660.5,0.44787821890257,19,17,3123,2611,Up,0.755895827794291,-0.207202014055269,0.102165624275975,0.121538051762536
MA0092.1,Hand1::Tcf3,0.04,11,0.6,2499,0.8,Down,33865,0.287105360027089,19,8,3123,1698,Down,0.357109342552945,-1.038420844649111,-0.319037065925596,-0.447198787818655
MA0878.2,CDX1,0.09,9,0.5,1332,0.4,Up,32675,0.445680984271065,19,9,3123,1052,Up,0.227714252371365,-1.303409001015209,0.531868591193092,0.642609786545464
MA0781.1,PAX9,0.13,0,0,6,0,Down,29725.5,0.988463995271961,19,0,3123,6,Down,0.999999999993968,-7.096955157643336,3.623105877562174,0.000000000002619
MA0461.2,Atoh1,0.15,52,2.7,8437,2.7,Up,30715.5,0.790559414331354,19,15,3123,2789,Down,0.139768595139742,-0.247181443496405,-0.168048929957935,-0.854590400047285
MA0641.1,ELF4,0.15,1,0.1,1154,0.4,Down,36451.5,0.085325204374905,19,1,3123,866,Down,0.035545229205616,-2.775165796773218,-1.850547842735748,-1.449218680973978
MA0651.1,HOXC11,0.03,2,0.1,32,0,Up,32496,0.4732323880904,19,2,3123,31,Up,0.01636314949519,-4.797571007520242,3.668193767090711,1.786133101842024
MA0746.2,SP3,0.09,10,0.5,2447,0.8,Down,35159,0.163700865987461,19,5,3123,1428,Down,0.107785938529792,-1.477316546927046,-0.697308106595809,-0.96743789237044
MA0495.3,MAFF,0.02,1,0.1,7,0,Up,31163.5,0.704520870943609,19,1,3123,7,Up,0.047416960975191,-6.201248468549045,5.001617500815903,1.32406628405667
MA1527.1,NFIC(var.2),0.12,8,0.4,366,0.1,Up,34008.5,0.270942943046077,19,4,3123,210,Up,0.036066924613885,-3.003374304459527,1.775794174079182,1.442890887905127
MA1134.1,FOS::JUNB,0.03,3,0.2,180,0.1,Up,31428.5,0.655275577690829,19,2,3123,148,Up,0.229019465603343,-3.679051408869817,1.431154569789862,0.640127603053818
MA0744.2,SCRT2,0.13,16,0.8,1250,0.4,Up,38130.5,0.031833987930033,19,11,3123,1020,Up,0.026295130207221,-1.187863805169015,0.852047084727559,1.580124674322372
MA1564.1,SP9,0.06,10,0.5,2357,0.8,Down,34987,0.177304188618878,19,5,3123,1414,Down,0.109974437213624,-1.484420976697106,-0.68309924705569,-0.958708251816596
MA1562.1,SOX14,0.12,6,0.3,1382,0.4,Down,32976.5,0.401405152205137,19,4,3123,1056,Down,0.331893695961484,-1.839673990025255,-0.551606454789363,-0.47900099656742
MA0656.1,JDP2(var.2),0.11,4,0.2,264,0.1,Up,31506,0.641140939112997,19,2,3123,137,Up,0.20422403904106,-3.73456706506419,1.542185882178606,0.689893138799474
MA0769.2,TCF7,0.04,33,1.7,3816,1.2,Up,34768,0.19582088650615,19,16,3123,2115,Up,0.145562699208316,-0.401586471856479,0.321156744705368,0.836949899771648
MA1633.1,BACH1,0.09,2,0.1,195,0.1,Up,30982.5,0.738898749895768,19,2,3123,190,Up,0.325133003047407,-3.499387375523539,1.071826503097305,0.487938944641359
MA0829.2,SREBF1(var.2),0.14,13,0.7,1285,0.4,Up,34321.5,0.237884931989818,19,8,3123,838,Up,0.190608684148158,-1.547610109306538,0.699341463389258,0.719857316752732
MA0903.1,HOXB3,0.01,10,0.5,3246,1,Down,34231.5,0.24708434499953,19,4,3123,1118,Down,0.232849671096204,-1.798537745463165,-0.633878943913541,-0.632924371178553
MA0483.1,Gfi1b,0.05,3,0.2,241,0.1,Up,32177,0.524573436642598,19,3,3123,227,Up,0.157951837065507,-3.128636188142049,1.301177782674811,0.801475318649159
MA0738.1,HIC2,0,2,0.1,59,0,Up,32231,0.515686268834563,19,2,3123,59,Up,0.051305813039455,-4.338802087616228,2.750655927282684,1.28983342576667
MA0784.1,POU1F1,0.04,1,0.1,40,0,Up,30850,0.764404617811711,19,1,3123,40,Up,0.221421547432684,-4.98476876491099,2.568658093539797,0.654780118435752
MA0466.2,CEBPB,0.13,2,0.1,992,0.3,Down,33952.5,0.277174463784847,19,2,3123,760,Down,0.279326717998942,-2.500808750407951,-0.925330747133869,-0.553887521425577
MA1463.1,ARGFX,0.1,12,0.6,3910,1.3,Down,35558,0.135190483652846,19,5,3123,1429,Down,0.107649739625395,-1.476811755079683,-0.698317690290536,-0.967987016276082
MA0070.1,PBX1,0.12,5,0.3,510,0.2,Up,33106.5,0.383159055781174,19,5,3123,446,Up,0.177091540159251,-2.316201024834621,0.98046084921934,0.751802184998014
MA0737.1,GLIS3,0.13,0,0,43,0,Down,30067.5,0.919382813173042,19,0,3123,42,Down,0.999999999988907,-5.74247954864503,0.914154659565564,0.000000000004818
MA0501.1,MAF::NFE2,0.15,0,0,331,0.1,Down,32566,0.462348002071024,19,0,3123,305,Down,0.24806403993087,-4.319660731804516,-1.931482974115464,-0.605436187728994
MA0259.1,ARNT::HIF1A,0.13,127,6.7,24139,7.7,Down,33538,0.326323747450102,19,18,3123,3062,Down,0.315980480120404,-0.052201269510759,-0.04749516744508,-0.500339745349438
MA0147.3,MYC,0.01,2,0.1,170,0.1,Up,31220,0.693908281498311,19,2,3123,165,Up,0.267829925251407,-3.600867265866591,1.27478628378341,0.572140899895065
MA1574.1,THRB,0.15,0,0,320,0.1,Down,32461.5,0.47864826008154,19,0,3123,294,Down,0.248539159978334,-4.346113104798651,-1.878578228127195,-0.604605173841644
MA1587.1,ZNF135,0.05,1,0.1,15,0,Up,31087.5,0.718887092554023,19,1,3123,15,Up,0.092698537935392,-5.677595611159866,3.954311786037546,1.032927115603061
MA1419.1,IRF4,0.12,0,0,12,0,Down,29782.5,0.976930401911717,19,0,3123,12,Down,0.999999999990822,-6.625246921826519,2.679689405928541,0.000000000003986
MA1621.1,Rbpjl,0.06,52,2.7,5310,1.7,Up,37418.5,0.049312297042136,19,19,3123,2424,Up,0.011821859604088,-0.182738138084592,0.365476276169184,1.927314202619684
MA0152.1,NFATC2,0.08,79,4.2,10704,3.4,Up,33349.5,0.35044302522934,19,19,3123,2942,Up,0.622772342183831,-0.043060557319854,0.086121114639707,0.205670683039792
MA0655.1,JDP2,0.07,2,0.1,159,0.1,Up,31528.5,0.637061293708638,19,2,3123,130,Up,0.188653481521108,-3.772257970985258,1.617567694020743,0.724335175665987
MA0667.1,MYF6,0.03,1,0.1,78,0,Up,30633,0.806721926787321,19,1,3123,62,Up,0.320200081054715,-4.671801624022259,1.942723811762335,0.494578562480394
MA0048.2,NHLH1,0.15,65,3.4,8142,2.6,Up,34683,0.203377110919934,19,18,3123,2395,Up,0.096418275995654,-0.229392784833212,0.306887863199826,1.015840638174192
MA1110.1,NR1H4,0.01,4,0.2,239,0.1,Up,33741.5,0.301526283140803,19,4,3123,226,Up,0.045304639763761,-2.950528895969607,1.670103357099343,1.343857318503433
MA1483.1,ELF2,0.14,2,0.1,1379,0.4,Down,36267,0.094171960109213,19,2,3123,991,Down,0.049255168915588,-2.309476488155776,-1.30799527163822,-1.307548187222716
MA0159.1,RARA::RXRA,0.13,4,0.2,295,0.1,Up,31856.5,0.578885941681329,19,3,3123,274,Up,0.231606440241361,-2.993166386182479,1.030238178755671,0.635249368423023
MA0733.1,EGR4,0.08,0,0,221,0.1,Down,31606.5,0.623004113599955,19,0,3123,204,Down,0.630665686320709,-4.609196500243006,-1.352411437238484,-0.200200797747711
MA0522.3,TCF3,0.15,85,4.5,9302,3,Up,39554,0.012156208751675,19,19,3123,2870,Up,0.394900122609509,-0.060930737147122,0.121861474294243,0.403512731422673
MA1557.1,SMAD5,0.09,3,0.2,131,0,Up,31951,0.562600091759434,19,2,3123,89,Up,0.103203928946923,-4.044303080638072,2.161657913326371,0.986303768915313
MA0657.1,KLF13,0.11,1,0.1,106,0,Up,30278,0.877131095950705,19,1,3123,100,Up,0.463454711764396,-4.329167920763838,1.257456405245493,0.333992698179191
MA0525.2,TP63,0.15,1,0.1,28,0,Up,31009,0.73383085637769,19,1,3123,23,Up,0.135935782372599,-5.377399340514485,3.353919244746784,0.866666208893103
MA1530.1,NKX6-3,0,2,0.1,74,0,Up,32097,0.537882316624923,19,2,3123,73,Up,0.074017952278787,-4.186374796852018,2.445801345754263,1.130662933917002
MA0682.2,PITX1,0,2,0.1,148,0,Up,31428,0.655367178146388,19,2,3123,143,Up,0.217706541302912,-3.703757505932356,1.48056676391494,0.66212852176699
MA0812.1,TFAP2B(var.2),0.14,59,3.1,12816,4.1,Down,33359.5,0.349135769061418,19,18,3123,2638,Up,0.341256482361108,-0.159697199802848,0.167496693139098,0.466919090201972
MA0621.1,mix-a,0.12,10,0.5,3313,1.1,Down,34474,0.222854296312589,19,4,3123,1144,Down,0.231601803212151,-1.781961642214881,-0.667031150410109,-0.635258063588651
MA1531.1,NR1D1,0.12,1,0.1,68,0,Up,30593,0.814588572474327,19,1,3123,67,Up,0.340930779762922,-4.616285967827888,1.831692499373591,0.467333788217414
MA0695.1,ZBTB7C,0.02,1,0.1,37,0,Up,30878.5,0.758895754940727,19,1,3123,37,Up,0.20694264090846,-5.040284421105362,2.679689405928541,0.684150012943692
MA1534.1,NR1I3,0.13,27,1.4,5986,1.9,Down,34911,0.183576354820781,19,14,3123,2589,Down,0.353057754419358,-0.348955597584671,-0.156931252300011,-0.452154245394088
MA1148.1,PPARA::RXRA,0.13,3,0.2,282,0.1,Up,31794,0.589777242102054,19,3,3123,267,Up,0.220149213828861,-3.011800015040824,1.06750543647236,0.657282861103376
MA1109.1,NEUROD1,0.13,18,0.9,3339,1.1,Down,33700.5,0.306418629665906,19,8,3123,2029,Down,0.051620147970046,-0.909989283739865,-0.575900187744088,-1.28718075487773
MA0485.2,HOXC9,0.04,2,0.1,33,0,Up,32486.5,0.474720342799343,19,2,3123,32,Up,0.017323533081407,-4.775027062755973,3.623105877562173,1.761363530258585
MA0838.1,CEBPG,0.15,1,0.1,474,0.2,Down,32077.5,0.54115186376715,19,1,3123,415,Down,0.498848404595431,-3.305341432968131,-0.790196570345923,-0.302031412393258
MA0794.1,PROX1,0.03,2,0.1,5,0,Up,31185,0.700475533906161,19,1,3123,5,Up,0.035766552202197,-6.424977957034653,5.449076477787123,1.446522922633499
MA0638.1,CREB3,0.13,0,0,335,0.1,Down,32651.5,0.449245109865668,19,0,3123,314,Down,0.248630578035939,-4.298716913274236,-1.973370611176023,-0.604445460345926
MA0792.1,POU5F1B,0.15,29,1.5,6206,2,Down,36184.5,0.098358859123273,19,10,3123,2385,Down,0.026273654440227,-0.640978319832348,-0.504212952502279,-1.580479516371
MA0843.1,TEF,0.14,0,0,779,0.2,Down,35786.5,0.12068497329535,19,0,3123,644,Down,0.020318432233227,-3.781156742533056,-3.008490952658386,-1.692109805183668
MA0484.2,HNF4G,0.12,6,0.3,793,0.3,Up,32253,0.512088101362534,19,6,3123,681,Up,0.277658960909278,-1.89067023424073,0.611415467039148,0.556488305945588
MA1624.1,Stat5a,0.01,3,0.2,93,0,Up,33485.5,0.332930333538937,19,3,3123,91,Up,0.017751736889191,-3.785647636543058,2.615200679476827,1.750759147708191
MA0526.3,USF2,0.09,0,0,754,0.2,Down,35140.5,0.165125111404667,19,0,3123,576,Down,0.034822613736259,-3.861586617887995,-2.847631201948507,-1.458138634464159
MA0881.1,Dlx4,0.02,23,1.2,5386,1.7,Down,34174.5,0.253037938794937,19,8,3123,1903,Down,0.103125804664338,-0.95622416880758,-0.483430417608657,-0.98663264973978
MA1137.1,FOSL1::JUNB,0.15,54,2.8,9131,2.9,Down,30485,0.835919945049741,19,13,3123,2714,Down,0.030661417509849,-0.366495881367505,-0.32803767066255,-1.513407771123038
MA0116.1,Znf423,0.03,1,0.1,18,0,Up,31059,0.724300466486801,19,1,3123,18,Up,0.10914730263756,-5.549967083538828,3.699054730795472,0.961986992562249
MA0476.1,FOS,0.02,4,0.2,260,0.1,Up,32262.5,0.510538405643586,19,3,3123,227,Up,0.157951837065507,-3.128636188142049,1.301177782674811,0.801475318649159
MA0715.1,PROP1,0,1,0.1,13,0,Up,31106.5,0.715285977126983,19,1,3123,13,Up,0.081573292877531,-5.777250015271568,4.153620594260953,1.088452006128823
MA1149.1,RARA::RXRG,0.15,14,0.7,1313,0.4,Up,36862,0.068043512008871,19,11,3123,1037,Up,0.028458938617389,-1.17594622812455,0.828211930638629,1.545781301061532
MA0032.2,FOXC1,0.05,4,0.2,328,0.1,Up,33028,0.394115340961682,19,4,3123,299,Up,0.103278801017618,-2.749006419598332,1.267058404356792,0.985988812515987
MA0786.1,POU3F1,0.14,26,1.4,4245,1.4,Up,33289.5,0.358351620775957,19,9,3123,1989,Down,0.155302678083727,-0.84411616814522,-0.386717074546887,-0.808821055108812
MA1122.1,TFDP1,0.14,28,1.5,6619,2.1,Down,36087.5,0.103470354029472,19,11,3123,2320,Down,0.115998173493168,-0.595284047600279,-0.333112430409914,-0.935548849118629
MA0163.1,PLAG1,0.1,7,0.4,180,0.1,Up,35944.5,0.11138840162259,19,5,3123,168,Up,0.002952873657648,-3.019156816804303,2.386372433158704,2.529755134463956
MA0659.2,MAFG,0.02,1,0.1,17,0,Up,31068.5,0.722494460575165,19,1,3123,17,Up,0.103696030092755,-5.59005225788082,3.779225079479456,0.984237869857948
MA0019.1,Ddit3::Cebpa,0.01,1,0.1,23,0,Up,31011.5,0.733353347332639,19,1,3123,23,Up,0.135935782372599,-5.377399340514485,3.353919244746784,0.866666208893103
MA1544.1,OVOL1,0.11,3,0.2,318,0.1,Up,31554,0.632450963745022,19,3,3123,291,Up,0.413733146427683,-2.949821519084831,0.943548444560373,0.383279684001808
MA0634.1,ALX3,0.03,23,1.2,5365,1.7,Down,34128.5,0.257914912291436,19,8,3123,1900,Down,0.103891342965212,-0.957361941157729,-0.481154872908361,-0.983420639729421
MA0527.1,ZBTB33,0.15,8,0.4,2458,0.8,Down,37281.5,0.05346700036881,19,3,3123,1293,Down,0.032685713524528,-1.874965386342708,-1.206163820923872,-1.485642030007142
MA0806.1,TBX4,0,4,0.2,213,0.1,Up,33973.5,0.27482629613498,19,4,3123,202,Up,0.03191364290921,-3.031323467106732,1.831692499373591,1.496023618712558
MA1106.1,HIF1A,0.13,31,1.6,7998,2.6,Down,36323.5,0.091387909100969,19,14,3123,2477,Down,0.569544212816473,-0.38084984811317,-0.093142751243013,-0.244472556682479
MA1541.1,NR6A1,0.15,7,0.4,674,0.2,Up,34809,0.192250564503918,19,7,3123,580,Up,0.068025957544535,-1.903153590476839,1.049283934446218,1.167325336304824
MA0779.1,PAX1,0.15,0,0,23,0,Down,29887,0.955799739077177,19,0,3123,23,Down,0.999999999994036,-6.169880590875063,1.768956744025628,0.00000000000259
MA0106.3,TP53,0.15,0,0,33,0,Down,29925,0.948122775114423,19,0,3123,27,Down,0.999999999993268,-6.056495159951551,1.542185882178607,0.000000000002924
MA1153.1,Smad4,0.01,5,0.3,489,0.2,Up,33120,0.381293832786205,19,5,3123,448,Up,0.178159405738306,-2.312977119935602,0.974013039421302,0.749191244587651
MA0822.1,HES7,0.1,0,0,67,0,Down,30039,0.925123598146913,19,0,3123,39,Down,0.999999999990605,-5.795284642625329,1.019764847526162,0.00000000000408
MA0464.2,BHLHE40,0.02,0,0,721,0.2,Down,33335.5,0.352278391502911,19,0,3123,386,Down,0.156061531548532,-4.150012714751457,-2.270779008221582,-0.806704135342997
MA0895.1,HMBOX1,0.15,54,2.8,12937,4.1,Down,38249.5,0.029504842591513,19,15,3123,2905,Down,0.04052962199996,-0.217791491858238,-0.22682883323427,-1.39222744669248
MA0107.1,RELA,0.02,3,0.2,102,0,Up,33392,0.344908607910795,19,3,3123,101,Up,0.023212035661666,-3.71082959709249,2.465564600575693,1.634286770881371
MA0079.4,SP1,0.14,13,0.7,3737,1.2,Down,36312,0.091949146283178,19,7,3123,1739,Down,0.109621116552814,-1.111501237099677,-0.534020772308106,-0.960105778707386
MA0090.3,TEAD1,0.15,17,0.9,2537,0.8,Up,30825.5,0.769149867636903,19,8,3123,1658,Down,0.36503350674657,-1.0556119476947,-0.284654859834417,-0.437667269441442
MA1579.1,ZBTB26,0.06,32,1.7,4690,1.5,Up,32653,0.44901713050594,19,17,3123,2415,Up,0.277016959742172,-0.263480439525359,0.214722475216155,0.557493641415817
MA0024.3,E2F1,0.11,6,0.3,3018,1,Down,37466.5,0.047922241479785,19,2,3123,1181,Down,0.01558405447853,-2.183009012283276,-1.56093022338322,-1.807319542261936
MA0796.1,TGIF1,0.09,0,0,20,0,Down,29830,0.967322654800778,19,0,3123,17,Down,0.99999999999195,-6.382533508241398,2.1942625787583,0.000000000003496
MA1600.1,ZNF684,0.13,1,0.1,30,0,Up,30945,0.746089673728322,19,1,3123,30,Up,0.17216016585417,-5.18932509757186,2.977770758861535,0.764067327626645
MA0774.1,MEIS2,0.13,61,3.2,10699,3.4,Down,32068.5,0.542664226781795,19,17,3123,2978,Down,0.222224125139818,-0.112348386369614,-0.087541631095335,-0.653208794871515
MA0132.2,PDX1,0.03,12,0.6,3775,1.2,Down,35087.5,0.169257009088646,19,5,3123,1377,Down,0.163766540506704,-1.503540905665972,-0.644859389117957,-0.785774825149853
MA0780.1,PAX3,0.13,7,0.4,1076,0.3,Up,30881,0.75841310008485,19,5,3123,687,Up,0.587318535841185,-2.00485125574554,0.357761311041178,0.231126292556476
MA0871.2,TFEC,0.15,0,0,1143,0.4,Down,36480,0.084020568964815,19,0,3123,717,Down,0.011517293445752,-3.703757505932356,-3.163289425859785,-1.938649567759858
MA0478.1,FOSL2,0.03,6,0.3,414,0.1,Up,32729,0.437552418082599,19,4,3123,343,Up,0.149964154034032,-2.650129371583675,1.069304308327478,0.824012538048628
MA1628.1,Zic1::Zic2,0.14,29,1.5,5983,1.9,Down,34968,0.178857060906055,19,11,3123,2384,Down,0.098750138632508,-0.575658504988196,-0.372363515634079,-1.005462286007414
MA0859.1,Rarg,0.15,1,0.1,29,0,Up,30963.5,0.742539342717775,19,1,3123,28,Up,0.161959900663748,-5.238248759270932,3.075618082259679,0.790592498273094
MA0686.1,SPDEF,0.15,6,0.3,1391,0.4,Down,33007.5,0.397007461068894,19,4,3123,1058,Down,0.3318436600991,-1.83830973898893,-0.554334956862012,-0.479066475175106
MA1606.1,Foxf1,0.02,13,0.7,1498,0.5,Up,32903.5,0.411875857047287,19,9,3123,1127,Up,0.341618990427723,-1.253755400920717,0.432561391004107,0.466457995100336
MA1105.2,GRHL2,0.14,16,0.8,2194,0.7,Up,33612,0.31715730598706,19,12,3123,1543,Up,0.257331722396091,-0.829252038018956,0.375412017862866,0.589506673127494
MA0078.1,Sox17,0.05,41,2.2,6549,2.1,Up,30562,0.820698152406414,19,17,3123,2538,Up,0.555546680436988,-0.227653235876587,0.143068067918609,0.25527944310576
MA0692.1,TFEB,0.08,0,0,1533,0.5,Down,37715,0.041241648371633,19,0,3123,847,Down,0.00348785148684,-3.583640237702028,-3.403523962320441,-2.457442015660004
MA0618.1,LBX1,0.11,29,1.5,6953,2.2,Down,33739.5,0.301763720826475,19,11,3123,2303,Down,0.122841873914387,-0.600588097383269,-0.322504330843933,-0.910653567151872
MA0893.2,GSX2,0.02,3,0.2,1459,0.5,Down,35778,0.121201819987154,19,2,3123,982,Down,0.050106419830481,-2.316054170697216,-1.294839906555341,-1.300106627060214
MA0028.2,ELK1,0.15,4,0.2,1990,0.6,Down,37337.5,0.051734684620091,19,3,3123,1281,Down,0.032865656365953,-1.88168867403929,-1.192717245530708,-1.483257689923548
